OTU ID	Distal_Colon	Jejunum
p__Bacteria_unclassified	1421323	284972
p__Bacteroidetes	7755054	362905
p__Candidatus_Saccharibacteria	13219	1127
p__Firmicutes	4612806	2416585
p__Proteobacteria	255042	225578
p__Tenericutes	161717	357
p__Verrucomicrobia	213364	117938
