	Itg.10.DTT455.S49	Vil1.01B.FP07	Lyz2.04B.FP243.S92	Vil1.04B.DTT43	Vil1.07B.DTT79	Vil1.06B.FP67	Lyz2.01B.DTT207.S47	Itg.22.FP515.S18	Lyz2.05B.FP255.S52	Lyz2.04B.DTT243.S84	Vil1.04B.FP43	Vil1.09B.FP106	Itg.02.DTT407.S99	Lyz2.08B.DTT291.S133	Itg.24.DTT527.S22	Itg.26.DTT539.S35	Lyz2.08B.FP291.S89	Vil1.06B.DTT67	Vil1.02B.FP19	Itg.26.FP539.S43	Itg.18.FP491.S94	Itg.12.DTT467.S61	Vil1.07B.FP79	Lyz2.02B.DTT219.S59	Itg.24.FP527.S30	Lyz2.07B.FP279.S77	Lyz2.03B.FP231.S79	Itg.18.DTT491.S86	Itg.06.DTT431.S24	Lyz2.05B.DTT255.S96	Itg.08.FP443.S44	Lyz2.07B.DTT279.S121	Vil1.08B.FP94	Vil1.05B.DTT55	Itg.16.FP479.S81	Vil1.05B.FP55	Lyz2.06B.DTT267.S108	Itg.16.DTT479.S73	Itg.12.FP467.S69	Vil1.14B.FP166	Itg.20.DTT503.S98	Itg.22.DTT515.S10	Itg.06.FP431.S32	Lyz2.06B.FP267.S64	Vil1.013B.DTT151	Itg.02.FP407.S7	Itg.04.FP419.S19	Vil1.02B.DTT19	Lyz2.01B.FP207.S55	Itg.08.DTT443.S36	Vil1.13B.FP154	Vil1.03B.FP31	Vil1.010B.DTT115	Vil1.08B.DTT91	Vil1.014B.DTT163	Vil1.09B.DTT103	Itg.10.FP455.S57	Lyz2.03B.DTT231.S71	Itg.20.FP503.S6	Lyz2.02B.FP219.S67	Itg.04.DTT419.S11	Vil1.10B.FP118	LYZdtt351	SLCFP067	SLCdtt019	SLCFP091	LYZFP327	SLCFP073	SLCFP019a	SLCFP049	LYZFP339	LYZFP315	SLCFP127	LYZdtt363	LYZdtt315	LYZFP351	LYZFP303	SLCdtt109	SLCdtt001	LYZdtt303	SLCFP001	SLCFP109	LYZdtt339	LYZdtt327	SLCdtt067	SLCdtt163	SLCdtt145	SLCFP163	SLCFP145
Vil1.04B.FP43	2.165142595497594	0.6857798544175261	0.40515839549289756	1.518859510021579	1.6059500861092186	1.3603558489599903	2.573130006355335	0.7087341618061743	0.3610589665108655	2.1048396834791783	0.0	2.5039761500741244	2.5922083774812115	1.9755411834641212	2.759292869700601	1.060184056429953	0.30351041388288647	1.735551203581424	0.4022133619914873	0.6019104341668746	0.2155418745802171	1.1504217537692285	1.4264256202062129	2.6715326205943737	1.2216006917079676	0.40995173619964487	0.33638760639357135	1.4276137744778392	0.8574787931440515	1.52612888450624	0.7328710066318438	2.5467237942524052	2.2120136432157307	1.6955842512750292	0.8882989164938526	0.7781204416335034	3.227936983439327	1.5537898171297795	0.6671055579227264	2.7110110170871144	1.01518517531502	0.6763834508512774	0.798729956152471	1.9517316991116624	2.720911013279058	0.5039873000358367	1.849198356200055	1.6451280438678475	1.4439036726624088	2.3835792858743656	2.2613963961695633	0.99651587742521	2.007366839780646	1.9005554545911314	2.3901407754320627	2.141555681467121	0.2646603726154802	2.6045884896049887	0.7270145840447277	2.1755044158238475	2.0281770950429614	2.2627219604113997	2.2599275955993594	1.3168219310304021	1.3583233544791051	0.45547547264444616	1.6601612219213437	0.4613017552459688	0.6354127603451881	0.6510590281395223	1.690083672395134	1.8251765436676985	0.45064786599754236	3.439789416314371	2.0817578552519747	2.182309255801402	1.541792203511616	1.3693323047770412	1.6198959239806476	1.8158113298790721	0.48792859587203663	0.3743805383954813	1.8947091363388955	0.7791099333147727	1.5887278814732593	1.216277926980827	2.8629489408593662	0.48295243926320813	0.3899534763757157
Vil1.09B.FP106	3.278117442629624	2.575488715138627	2.199982604016793	2.4152407765347603	2.618620987091338	3.7608239387550375	3.9456815810614656	2.0780641717209787	2.237850252708845	3.100439157807909	2.5039761500741244	0.0	3.2711888005588383	1.9913624045568787	3.815902872434433	2.647302927922418	2.782227385794881	2.609911820984679	2.3941397117015897	2.301141974800589	2.704717390453275	2.8690919654764095	2.924513771773468	4.294401786663631	3.132907309409436	2.4613390230276027	2.20857735612849	2.9283856931985635	2.0635359961136963	1.9244154297629386	2.198688332126113	2.9576847975230525	2.006413125455649	2.1765160799091645	1.9883242846662836	3.259866074729807	4.2815318051715385	1.4634041543626874	2.843044870370229	0.5164211599500151	2.7718157635205545	1.889794162685625	2.786067233970221	3.7010003120916446	0.9936984468650936	2.2399083567578133	3.59922895542196	1.0836810927425982	3.791437753659855	1.9600896070605152	0.8443781930291503	2.070277858835672	1.474607523731877	1.7940110142233041	2.144024987924739	0.9605823865661681	2.392743541070411	2.999239110257531	3.1049836874152676	4.189451501177957	2.7957627440498807	0.9642891279678142	4.42465130645794	1.2157207080680854	1.5656072596625503	2.5410202496840406	3.6965231707338795	2.938370365655618	2.048272232845136	2.5951658793090733	4.189776132794953	4.261383463821359	2.2151294601071916	5.4244620285399785	2.4967201843462776	4.588740558025619	3.9874204851202335	2.1819338016195	1.5866391434377594	3.3735217176003047	2.0333498335209748	2.1601256140862586	2.744682249433599	3.2218373182476916	1.756286693328079	1.7705401325128165	3.3565366131317584	2.769311290717411	2.6923356176834776
Itg.02.DTT407.S99	0.5700158807844721	3.2474659190870585	2.391034068674535	1.1461755383019756	1.910815872208631	3.580006413870504	0.9974972228033485	3.0516740241302767	2.3326223094280243	0.5346151289057585	2.5922083774812115	3.2711888005588383	0.0	1.2802273527382495	0.6422017258758891	1.5424075852565262	2.5592536033739086	1.7588896471145616	2.8921865757077985	3.091728622349095	2.597292397738533	1.5281405756052147	4.0091064656874105	1.4796376225581431	1.6524917339479157	2.9457579804950753	2.4761581831341783	1.2438528836749185	1.9232404792752924	1.475028349324611	3.1539803437696627	0.3712872098207913	1.2965132962699104	1.644082930367911	3.1853527818305567	3.0081659804078225	1.0469843246052857	1.9207006132830668	2.076843165080045	3.089039508505142	1.6520992027479515	2.3655116960799973	1.8811011068021848	1.3982671903053923	2.8141286119982616	2.162265856853101	1.392408284143411	2.333999087458048	2.4143104333037995	1.4126369662164227	2.979744849466104	3.3415230453179285	2.0379727569578083	1.809648800698746	1.2190975340524648	2.4294293188693397	2.5121878967672098	0.3817590413361735	2.34671855391682	1.9518602812885597	0.591907440642622	2.342892019932515	2.319006428155359	2.6667672463555165	2.0481568028400114	2.1787667682001146	4.162674203257627	2.57549968742296	2.1602098926641915	1.9695059959194143	3.2142767275038606	2.8882779011706554	2.8521284089134276	2.7315040269257316	0.8564733721853921	2.9913326297372977	2.786571180955333	1.3846455667837636	1.8766437372723153	1.1261000213359127	2.5012737904877986	2.5165785677797494	0.9279056188602262	3.1087018660916197	1.6093381911749314	1.832842235610415	0.35058243006393364	3.051994304532854	2.9694902166070416
Lyz2.08B.DTT291.S133	1.3522046395344696	2.5215197858057543	1.6591390467107665	0.7086176440683682	1.51399836801897	3.260322627360025	2.027297997193262	2.1732222364286784	1.627420884228867	1.1690067036423109	1.9755411834641212	1.9913624045568787	1.2802273527382495	0.0	1.8391058939510705	1.2586670311760537	2.0896250630654953	1.394324644243733	2.1662686504506734	2.29019595067642	2.0791483008953824	1.4254352501750562	3.231997072648313	2.437364272611435	1.696906664602157	2.2363006877452243	1.7365496809728767	1.3032305839716798	1.1483656380301632	0.4508675857631331	2.303305672902258	0.9832704201085185	0.24453325488696218	0.9556789112816362	2.25571402453205	2.644033058605419	2.297532652712652	0.7195073886400126	1.776493453377236	1.8381108384914262	1.434004137447965	1.4812833956497218	1.60247398164962	1.9834708965155026	1.634815634875973	1.4798581889238933	1.9060304029418742	1.0975384514363578	2.5515693198814877	0.4345322199854336	1.765267743240073	2.4154203287728078	0.9045725174536259	0.82694826932054	0.4156578558871652	1.1836772196261973	1.8577334797883038	1.034068633450238	2.116009750562168	2.5586231342034647	0.8414845342347345	1.0805070707068145	2.8771764534726927	1.5207347299084937	0.9629478099880823	1.6689884548391858	3.6304588526107575	2.18216032713895	1.3675822284935204	1.5403242960371961	3.234116343454011	3.081975036810233	2.057055814013328	3.6610220500093686	0.5726211390789748	3.3157140715866964	2.8758325580857007	0.6692949560911204	0.7455241696844737	1.619666695973588	1.674147628885528	1.747025902996594	0.9449587074771356	2.696095834918178	0.46436685851742543	0.8282593340793949	1.3949344555349517	2.451414853156676	2.3551974975205625
Itg.24.DTT527.S22	0.6455147684342638	3.432680400610368	2.6406292257922908	1.5038286710524718	2.0643742369158757	3.5338417728153324	0.46665355133091074	3.319984992359104	2.5664314474154577	0.7970096648810815	2.759292869700601	3.815902872434433	0.6422017258758891	1.8391058939510705	0.0	1.7172135771298682	2.656014710476518	1.9371902298494883	3.1002218670915664	3.3176796832223014	2.721888300363442	1.6250158610690342	4.181921843713588	0.9179162579477009	1.6290254166025941	3.123660211352701	2.7175088327026122	1.3562302152227408	2.2440433894267806	1.9367512825774162	3.4049815665334924	0.9988580150354809	1.8894250561822379	1.9800834445007136	3.472253896004396	3.0202362380840038	0.4982622478654723	2.414780801824923	2.1564286722614168	3.654022134884301	1.7842556374276242	2.6833336868061206	1.9829118790639306	1.1110260960196292	3.3648764001207323	2.3966119455530657	1.1509407381447216	2.817254485322048	2.2281791503869726	2.024999862415684	3.4647069893459936	3.622933358097446	2.5266995197953026	2.2523360710143128	1.835261366451418	2.9577147291018284	2.7179336473482354	0.986501116808578	2.3624081706538576	1.5541801063316156	1.0313426033078057	2.9168426489892196	1.9224600779541732	3.0794332695917284	2.461267737782205	2.329862530203614	4.208282297288117	2.6334428726112615	2.4432723419886018	2.115016729688084	3.0295505543835946	2.6376680672373336	3.078393919987473	2.1363594987074244	1.350985939545922	2.661229306216273	2.600537939614784	1.763209295689363	2.3319139818399175	1.0067352255992832	2.767787752957662	2.754103015975464	1.2045730185433288	3.144396053866947	2.08752415079202	2.2345125877909777	0.7761159539541842	3.180238864529936	3.1091750738772226
Itg.26.DTT539.S35	1.1078981550462983	1.7260534470293396	0.9306156630955978	0.6037199741426282	1.2322743457220304	2.1147409134370037	1.58632718282724	1.6111036280467426	0.854849118062974	1.046755084635463	1.060184056429953	2.647302927922418	1.5424075852565262	1.2586670311760537	1.7172135771298682	0.0	1.0248030762294642	1.249580584749727	1.3856475315942793	1.6024044690487214	1.0551280583311282	0.2247501664669762	2.4854934227271888	1.7927070270055732	0.5084857447867132	1.4353588035945637	1.0035087576409598	0.39624777527654115	0.6458872718817995	0.9093373217177543	1.689815417185433	1.542347422706214	1.4919514538834717	1.178268166207841	1.7718360647993225	1.5094417400873854	2.1994332980658613	1.2528433814067315	0.569715204666065	2.6855903481140433	0.21877696192873924	1.0294031676568183	0.3728125455311037	1.1071410240295982	2.5617308530797773	0.7057220906139362	1.004359389165301	1.5943272806686728	1.3072561619204703	1.6911121534106586	2.352414995845548	1.9162154347756861	1.6795984276384788	1.4672530869012925	1.623138249884391	1.984857936897785	1.0053804774781292	1.601021746175246	0.8933662911102648	1.5510545965396398	1.0051849573846978	2.0205352502163616	1.7872420884232574	1.61412278572251	1.1974788620726604	0.6620709127303108	2.6302544242993826	1.0592374872074508	0.7905620423844565	0.4472995513325389	1.9783628188843458	1.8338778344214655	1.381015771080783	2.805214593488433	1.1814159228613499	2.0966710123205496	1.6182639952086675	0.6244352412578953	1.2828135225946513	0.8467004108057563	1.088056025993273	1.0637953850629174	0.9655509374565453	1.5929449466731322	1.0746152518127463	0.9015542863688293	1.829363943186943	1.5103074055202914	1.4294744862863327
Lyz2.08B.FP291.S89	2.0918700473595004	0.8576628284696783	0.6525095000934462	1.5494683852897928	1.5808295900238136	1.1748621197382647	2.428299824327012	0.9916909524042157	0.5803853463440284	2.059321463872361	0.30351041388288647	2.782227385794881	2.5592536033739086	2.0896250630654953	2.656014710476518	1.0248030762294642	0.0	1.7182842774711276	0.6533381910404933	0.8494955805901022	0.17875480400636448	1.0613362848965415	1.5462836058685006	2.479199833658553	1.055500116218921	0.5900759405048118	0.6113544066398982	1.35334879221177	1.013531806002054	1.6491936875475974	0.9955299810271455	2.554418982913486	2.328355563900244	1.7556019488554149	1.168295682720306	0.5636302398133579	3.1063180738591645	1.7540095088921135	0.519444867996639	2.963954643190795	0.9523887665094674	0.938118810057122	0.6976672711717142	1.766736143582758	2.9388209296066323	0.6476819110447106	1.667827248387	1.878553361146614	1.1605168967721466	2.5119630037381575	2.4948959690384744	1.2631932581427932	2.1713177107923816	2.0228160380148426	2.497136087085286	2.359374877111962	0.5004381893022931	2.608757220937535	0.4847478049617155	1.9318851520031743	2.022936754804116	2.487289987736274	1.9944774387520825	1.5837521093805516	1.5393961175187918	0.43684791826550656	1.622664605816027	0.15952084580528475	0.8237989123298146	0.6038893467983811	1.4124593517673367	1.5345068363020533	0.7104318548480684	3.1808635915371357	2.117404553654037	1.8856222287626456	1.2578144498066686	1.4442435500321946	1.780100450295049	1.6817850499373408	0.7512052037559682	0.6286120872060045	1.8718153612287272	0.6276905193545101	1.732989790801942	1.3786914801947503	2.837315290421018	0.5370267338185423	0.4787127981720574
Vil1.06B.DTT67	1.5906064637636368	2.339818180157732	1.6919246457561126	1.0623135305376614	0.20231347283935644	2.6821353779268526	1.9575122459394816	2.1245982913663766	1.55509587011837	1.5624774740675829	1.735551203581424	2.609911820984679	1.7588896471145616	1.394324644243733	1.9371902298494883	1.249580584749727	1.7182842774711276	0.0	2.0668627727383426	2.1426673631294215	1.8225545980539106	1.3599075179469886	2.935754045585061	2.1646642480265426	1.3886390728257243	1.8965100989978354	1.7066944996535944	1.3786421338749784	1.4279123027791223	1.2167343626374547	2.228660971333578	1.656882739656785	1.5094680390230861	0.5002141535564147	2.2230658476023746	2.17448238224067	2.334124072908729	1.5442608645738465	1.5268264299957304	2.4746429493877993	1.4464998862119718	1.6445497741050694	1.4269319187994245	1.6987632582270082	2.1485663554786525	1.3516243249339743	1.5957077284575651	1.606579760585273	2.0585602177772206	1.675703153945113	1.9694018098357338	2.384934295300547	1.2576662622487178	0.9349642668987582	1.6338292858541625	1.7414897801182014	1.8154416619195608	1.6510971010984044	1.8050515637577218	2.1180014153129667	1.3608923226323628	1.9889654846642397	2.422032753445841	1.721106030595813	1.143486157630643	1.3479228331818598	3.2059985460240252	1.7588238698731684	1.349409820277043	1.2776238222228256	2.686261167248778	2.548384827502453	1.8174576052883575	3.1949043588309674	1.128809639853778	2.7051008157298195	2.4028422048878966	1.0638869414175363	1.1080552952138332	1.5176286103170176	1.5554767435567907	1.552603356878829	0.8499703606799096	2.3034293737270417	1.210173891597445	1.178120243530315	1.8429610757603934	2.1424368957729762	2.06243819605749
Vil1.02B.FP19	2.4865003842957623	0.3664510668932782	0.5195407759769272	1.8023304429595117	1.9397846436084472	1.4221799475443104	2.926077238252866	0.4036633006944151	0.5826096851430307	2.4083718183879657	0.4022133619914873	2.3941397117015897	2.8921865757077985	2.1662686504506734	3.1002218670915664	1.3856475315942793	0.6533381910404933	2.0668627727383426	0.0	0.28093139717064747	0.5095330430201463	1.4877425387155656	1.1394055298246977	3.036961811152028	1.590304417927574	0.3867553249561475	0.43795246619295747	1.7516458077548591	1.0381757615451188	1.722638288486498	0.38302993040113753	2.82288535123454	2.397079286115437	1.970706201982218	0.5825861369209566	0.9327894887488435	3.5767557216364976	1.6396760689601826	1.0260194382812413	2.6713328763449313	1.3313211803490645	0.7120438667775755	1.148901059328683	2.3157525364533944	2.7570425104218343	0.7841030952073349	2.216997476360158	1.67896412024646	1.7625315390820604	2.550209418069874	2.2597765409718993	0.6535835720987544	2.151602803692939	2.1037199316597626	2.5801557293243484	2.19120959592787	0.3882303358845074	2.886202294517071	1.042439651740617	2.5331605644629085	2.3179372789801707	2.290945450091811	2.593584309724342	1.2757464749446956	1.5023911231699896	0.8386687458442457	1.5038177133292803	0.7881926669008232	0.8385629081091198	1.0194815652917444	1.8906671079648907	2.0909058812347006	0.3862652738904523	3.7901496014586367	2.3567061868806074	2.4674784032890686	1.798005704446134	1.6234789264948293	1.782228960994706	2.1662161912638616	0.5858769505833891	0.5334399778681136	2.223428399575412	0.8484406956871049	1.7641839129535177	1.3898308950488565	3.1647554112253635	0.42093757669126014	0.35287400658401424
Itg.26.FP539.S43	2.706791732365447	0.29374923878577236	0.7137802192528774	1.9748056950543091	2.005943334488703	1.49087741172317	3.1570923035799523	0.2292558154222091	0.7605183192102132	2.6239610213004396	0.6019104341668746	2.301141974800589	3.091728622349095	2.29019595067642	3.3176796832223014	1.6024044690487214	0.8494955805901022	2.1426673631294215	0.28093139717064747	0.0	0.7388363337525342	1.720373844811898	0.9480301024565562	3.2711532594779538	1.819722967865655	0.36000207335781415	0.6192428151743543	1.9819220377437972	1.2072581227969335	1.8500956962961717	0.16073254399331502	3.0009795233387475	2.5112068583612652	2.0431539861808683	0.3661390775262127	1.0767230301835349	3.7961767427106308	1.7169724466128373	1.263148813676781	2.6017681984631444	1.5713338375157633	0.8181082932370333	1.3835775901903973	2.550620914875277	2.7074420489167688	0.9441751988729132	2.4480906994778437	1.6728896599485295	1.9870243738787556	2.6547327128244587	2.160786448226741	0.41972412020576666	2.1672414875160486	2.1457284908610172	2.701134843995388	2.1690573055216342	0.6377301965558383	3.0610120972772794	1.2843112000808956	2.7686274800224764	2.5090583332428946	2.3011776620148305	2.8303592119493426	1.2094587942025166	1.536779804434567	1.0239969529751116	1.4593691473006567	0.9825176536689677	0.9652977471829981	1.2217990838970878	2.067974515979771	2.299586236462609	0.3287974309413196	4.024343451885104	2.5038546110601367	2.6704197650994135	2.012927414024702	1.7770462310102775	1.829614040145163	2.398679478483919	0.6483163909973887	0.6177323326891115	2.3814815768238393	0.9870830733004723	1.8629136202379732	1.48533020412146	3.349288831309854	0.5138240757827756	0.4712123927812772
Itg.18.FP491.S94	2.138227395547148	0.7430735001764135	0.545865773175501	1.5728399142822067	1.6934122396044653	1.2198203043641156	2.5037989053876077	0.8754710363326275	0.5134486471012947	2.092864496345458	0.2155418745802171	2.704717390453275	2.597292397738533	2.0791483008953824	2.721888300363442	1.0551280583311282	0.17875480400636448	1.8225545980539106	0.5095330430201463	0.7388363337525342	0.0	1.1039932478986025	1.473180734178222	2.5722375102949826	1.1386617698967592	0.5460760316248524	0.5049589854466431	1.391015759910717	0.9624421740423017	1.6358762538473228	0.8751415326421119	2.581892344285794	2.3198118991575654	1.8153147420441849	1.0575532750678753	0.6138612252318134	3.1804111375703377	1.702717311501507	0.5739383767536822	2.909619820736683	0.9710122916862008	0.8478684040634046	0.7402083739657734	1.8547710684540106	2.913929029921014	0.6327611919735256	1.7581023972681895	1.832763102818055	1.2629878445724902	2.4976461125999525	2.469653302168438	1.1470276052194806	2.175614295604764	2.0500372288283657	2.4901802506403174	2.3291236072735435	0.35772720808545505	2.640979521539093	0.5467442668328144	2.035181757137282	2.051687027159636	2.435379436206381	2.093477147827368	1.524725558678248	1.5310125828610832	0.49449437470272545	1.589088298451941	0.3020929408858879	0.7913004891495041	0.6574738313452134	1.4884439645540963	1.6259754503055346	0.646012934963434	3.287917931806338	2.1501742377952815	1.9911833277089375	1.338224377510023	1.4526033137560657	1.7790150773059508	1.7495847706184118	0.695860071806834	0.5839908931381553	1.9371003817805708	0.623596653953117	1.7192243555966493	1.360061135505914	2.8816507591020724	0.4629737759175835	0.3949257048472118
Itg.12.DTT467.S61	1.0369029099485076	1.8123604828785225	1.0733911623325798	0.7466938644639984	1.3412267772073954	2.0726819703085146	1.4426877576844341	1.7520528636102333	1.0011651587822612	1.0108290661987112	1.1504217537692285	2.8690919654764095	1.5281405756052147	1.4254352501750562	1.6250158610690342	0.2247501664669762	1.0613362848965415	1.3599075179469886	1.4877425387155656	1.720373844811898	1.1039932478986025	0.0	2.5680408518751885	1.6133723474217365	0.32231561594912084	1.5381531954181011	1.14248799313265	0.29353961055105515	0.8486186194380815	1.109298120547127	1.8177852187593637	1.5816482860718593	1.6514763586359535	1.34626098553309	1.921013279616349	1.4866668674831072	2.0933188981745516	1.467507665186275	0.5542252291474185	2.9077069686562655	0.18480779084162563	1.213234035096817	0.3655912470992841	0.9131571252240968	2.7785504829050383	0.8718217342825092	0.8143933853628192	1.8186908128398167	1.134028281204824	1.8515770992298592	2.5748580319385055	2.0575483895077635	1.8881844811917572	1.6618603503135971	1.766774251306326	2.205295290053501	1.1092906886218776	1.639202235095968	0.8262564042272827	1.3381953270880331	1.0435548238372772	2.2337543433505354	1.5699806493598834	1.8296876757713714	1.4196811467343933	0.7618309133569658	2.6383742644964427	1.0634270956809284	0.9828681338525043	0.5450859204088228	1.8431634739185936	1.6598214504973006	1.514964389983022	2.5944200402873645	1.2890145423043808	1.9092798445036885	1.459682567501725	0.8203011715898711	1.498277272283287	0.6855989189550704	1.255616660609146	1.2153848500769608	1.0312035568039468	1.5812405935489309	1.2825580394201852	1.1257792594698732	1.8311273568513864	1.5662078165708095	1.494022959464213
Vil1.07B.FP79	3.590607147752099	0.781630154779188	1.6458431484844716	2.9034703546841127	2.7699943070576443	1.4203073098598338	3.972093512046234	1.0771963554522077	1.6837546516458322	3.526592842017687	1.4264256202062129	2.924513771773468	4.0091064656874105	3.231997072648313	4.181921843713588	2.4854934227271888	1.5462836058685006	2.935754045585061	1.1394055298246977	0.9480301024565562	1.473180734178222	2.5680408518751885	0.0	4.014318086346074	2.600459745755525	1.0871385543767815	1.5519464251737578	2.8488524477117916	2.1523206375401553	2.7932064320944066	0.9473219492348119	3.9361168141518488	3.4484729522031428	2.9060941811663805	1.043672094923456	1.4101441433136845	4.643741646521117	2.6354929870597466	2.0451808992364793	3.291156102692826	2.4271439073381984	1.7628367287284918	2.2075526349524313	3.307109109365264	3.449407192380333	1.8582963066343854	3.211221922018003	2.516418745878868	2.50579910188821	3.5865479241550617	2.8222735593927344	0.9191008266850409	3.0195618578539505	3.0139598411970856	3.6408671980019225	2.9743002981844047	1.5193395742723095	3.994185331261726	1.9399213442841834	3.403459785329009	3.4340797060787103	3.1372735611867744	3.3794030418323504	1.9982762900427786	2.4242639012519027	1.862132977678397	0.8825901701714999	1.6115755460502768	1.9002922819581636	2.071720347970041	2.2715401613755257	2.650098417805316	1.2000945371857412	4.583438007743091	3.433861063145673	3.007553624998535	2.3970637725049775	2.7142103937699487	2.7223140549008975	3.220076100685372	1.5733854485965433	1.527546302423033	3.27724987062468	1.2723949339075633	2.795255865148223	2.4178041733546327	4.271114005698859	1.020792851834027	1.0796504526353086
Lyz2.02B.DTT219.S59	1.1211099215698503	3.314840352475014	2.677874821183125	1.8798046087863536	2.21913386931621	3.0898023091503117	0.48522728874101456	3.3360366019032934	2.593924836862959	1.321444311374649	2.6715326205943737	4.294401786663631	1.4796376225581431	2.437364272611435	0.9179162579477009	1.7927070270055732	2.479199833658553	2.1646642480265426	3.036961811152028	3.2711532594779538	2.5722375102949826	1.6133723474217365	4.014318086346074	0.0	1.4521456972150886	3.0303516084346254	2.737644286855335	1.4478291112075539	2.4287420170056535	2.375316769823314	3.3882983339138226	1.8137438275807045	2.5559985846029187	2.3569256079237713	3.508948221867337	2.686750539897168	1.0008381408242675	2.8493091037350156	2.012396278392327	4.209001294552244	1.7791988267734447	2.8197811172745726	1.8998431051748759	0.721349956271702	3.9509673547737063	2.450997093835591	0.8243368719079425	3.2305347839073275	1.6871666302025923	2.7274238899869414	3.9060760056338224	3.6408909231016473	3.037350728559124	2.7341056397995778	2.5555235822556512	3.4750649848195043	2.6819610510366254	1.8178803861853068	2.093399412953657	0.7961849435237403	1.6124522920335218	3.487562900689148	1.1200312697481387	3.3567231084096125	2.8065310333563374	2.2765382654780355	3.8537480067308088	2.403326754452736	2.563234646163282	2.0820177047169754	2.4215377974829235	1.968283083787066	3.059280589390744	1.2620592105987372	1.973825346781647	1.8950994018690532	2.0187302791485457	2.1155176292960785	2.7653930619749625	0.9595939640857892	2.8330096330591	2.7787522985628956	1.65274447953755	2.8308030176418857	2.545230135067813	2.5595765022554806	1.674951729498029	2.999434931520009	2.9506001291104647
Itg.24.FP527.S30	1.1213324291595166	1.8786853719683034	1.2471560109532118	0.9939945422436063	1.3488229585128022	1.9352644376810384	1.373208544381247	1.88656613497998	1.1570978062247206	1.1513939009491103	1.2216006917079676	3.132907309409436	1.6524917339479157	1.696906664602157	1.6290254166025941	0.5084857447867132	1.055500116218921	1.3886390728257243	1.590304417927574	1.819722967865655	1.1386617698967592	0.32231561594912084	2.600459745755525	1.4521456972150886	0.0	1.5901999021128923	1.296886638506556	0.49079525110215466	1.1147170983456607	1.3891196942679223	1.9369172604048077	1.754669763686345	1.914171186288673	1.4860572028477566	2.0611902652247363	1.3934597081437776	2.0621076979714954	1.7568476147722032	0.5699056637857091	3.168788415738554	0.4483549152207911	1.4282430390604834	0.45933126143685704	0.7325837732145929	3.0187957944750496	1.0340846734178881	0.6284551723112225	2.073108217400321	0.8665889729470526	2.117535898086159	2.788041628010946	2.1904843699352763	2.107993420821865	1.8552485604159654	2.0235709410458	2.453812046766794	1.2397871525908857	1.8015579118981224	0.7462551129007652	1.0732425155115728	1.2336467342644972	2.515353347179206	1.2948722157971493	2.048007279783829	1.6430631070440924	0.8346570448810499	2.5807004473152344	1.0121839262427856	1.1783772265469457	0.6468431650104305	1.619101951965331	1.397524769973358	1.612870598779239	2.3466789767081924	1.485567646175688	1.6198867766920824	1.2265926593086034	1.0864264297478088	1.7302952273735397	0.6368891192331071	1.4072732565705424	1.3421981046553766	1.1482779001417156	1.5178534267161579	1.5511576713203283	1.3809121020908905	1.9467680654109336	1.5837577928736097	1.5238221161548229
Lyz2.07B.FP279.S77	2.538569343435705	0.4635812289917784	0.6868876902826447	1.8406391776814985	1.744062349015874	1.3033754261397847	2.944119096270375	0.5246985738455205	0.6603210248830222	2.476025198812352	0.40995173619964487	2.4613390230276027	2.9457579804950753	2.2363006877452243	3.123660211352701	1.4353588035945637	0.5900759405048118	1.8965100989978354	0.3867553249561475	0.36000207335781415	0.5460760316248524	1.5381531954181011	1.0871385543767815	3.0303516084346254	1.5901999021128923	0.0	0.5829369336091543	1.813284519047668	1.1584649411484262	1.7872530315264592	0.5134283520905102	2.8772360052209764	2.4614563589263487	1.8696361973098596	0.6634855148841968	0.848713090016704	3.5901275611170838	1.7410800761056007	1.0531125445953768	2.705351974819673	1.4129355780474118	0.8508679403411701	1.1897476674033594	2.316458250220839	2.742842186350615	0.7987282583059857	2.2112725877239012	1.715979628782813	1.7321847137657984	2.6212914684756177	2.202506593755845	0.7457834447445258	2.1132277067001546	2.039964315077222	2.6498197253461666	2.1977149136588485	0.5903997148152935	2.9306877397686444	1.0678286882118289	2.511632590165241	2.373223496710393	2.367387131783564	2.5776175920858946	1.2890257323699963	1.4797926514657131	0.7941001278119962	1.4507907953714767	0.7145595820015033	0.871587365024457	1.0107214830252615	1.8439984305889436	2.0562994866491344	0.2495454010592487	3.7588272022158797	2.3718002124839304	2.408951676038792	1.782348547078432	1.6656089403262968	1.7670257535171416	2.1929724132664123	0.5804719456141474	0.48988209217552875	2.1920042725617708	0.8169094046237917	1.8105496656812323	1.4261330641645513	3.1986677578027836	0.37937633133296045	0.3160847568297962
