# Constructed from biom file
#OTU ID	TL1a_FP_162	TL1a_FP_234	TL1a_FP_198	TL1a_FP_132	TL1a_FP_90	TL1a_FP_288	TL1a_DTT_90_Repeat	TL1a_DTT_198_Repeat	TL1a_FP_270	TL1a_DTT_270_Repeat	TL1a_DTT_234	TL1A_FP_678	TL1A_FP_630	TL1A_DTT_630	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0	46.0	25.0	6.0	0.0	698.0	0.0	0.0	21.0	0.0	1.0	0.0	15.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus	0.0	7.0	23.0	0.0	0.0	76.0	0.0	0.0	5.0	56.0	6.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	135084.0	809.0	27206.0	34761.0	5195.0	5592.0	571.0	1901.0	65808.0	1442.0	552.0	183.0	3087.0	8790.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	386.0	0.0	2.0	302.0	13.0	196.0	9.0	103.0	0.0	41.0	0.0	3.0	122.0	66.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__	236.0	84243.0	23767.0	7412.0	1763.0	52865.0	2527.0	21011.0	7486.0	27165.0	30937.0	1251.0	4011.0	2021.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum	23.0	84.0	50.0	541.0	107.0	144.0	97.0	134.0	19.0	68.0	12.0	6.0	17.0	5.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	49.0	21.0	34.0	10671.0	851.0	1791.0	425.0	0.0	84.0	272.0	3.0	0.0	81.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	18771.0	0.0	2.0	32.0	842.0	0.0	43.0	0.0	0.0	7.0	0.0	24.0	535.0	1925.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001	0.0	0.0	0.0	0.0	6.0	26.0	48.0	34.0	0.0	0.0	1.0	0.0	22.0	6.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	2146.0	96.0	140.0	1428.0	184.0	1587.0	134.0	0.0	16.0	193.0	122.0	16.0	462.0	398.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Millionella	0.0	6.0	1.0	0.0	8.0	0.0	24.0	0.0	0.0	0.0	1.0	8.0	8.0	16.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group	8.0	27.0	51.0	5694.0	35.0	5264.0	0.0	376.0	132.0	2024.0	31.0	48.0	3.0	47.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	4084.0	12.0	1112.0	19.0	113.0	208.0	7.0	0.0	0.0	4.0	0.0	3093.0	415.0	947.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus	0.0	5.0	1.0	9.0	369.0	0.0	18.0	0.0	11.0	0.0	1.0	0.0	0.0	16.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	11.0	5220.0	22546.0	464.0	4907.0	25297.0	21.0	665.0	1508.0	9699.0	2199.0	82.0	57.0	10.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	47.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	25.0	23.0	7.0	13.0	4.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Candidatus_Arthromitus	2.0	4.0	2.0	7.0	6.0	263.0	9.0	79.0	41.0	558.0	2.0	0.0	0.0	0.0
