	TKODTT54	TKODTT100	TKODTT84	TKODTT29	TKODTT161	TKODTT53	TKODTT118	TKODTT120	TKODTT64	TKODTT148	TKODTT162	TKODTT65	TKODTT83	TKODTT149	TKODTT42	TKODTT30	TKODTT119	TKODTT102	TKODTT41	TKODTT101	TKODTT138	TKODTT160	TKODTT82	TKODTT136	TKODTT52	TKODTT66	TKODTT10	TKODTT28	TKODTT11	TKODTT137	TKODTT40	TKODTT12	TKODTT150
TKODTT83	0.922327095736042	1.0612888798277664	0.6217219450124527	1.5813467126144292	1.1520706090213988	2.41648078469549	1.1080078772375013	0.6428079535325382	1.7482699450813226	3.633109021775216	0.8078882744055934	2.682866676734774	0.0	3.315110146674998	1.0655091325355972	1.5519945141143163	0.4660627219095791	0.4823817901013637	1.7576849652055668	0.9261844252611326	2.9993828399348192	0.7714557600148331	1.5034707545453792	2.1819821519113045	2.8738914047716673	2.2387912341520577	2.386213527338848	2.327721451504749	2.3250659138528604	2.1387401931531187	2.2604068823469023	2.968575680879676	2.9695581650115304
TKODTT149	3.396377950442108	2.937601263316632	3.0709348388597655	2.097577562561015	2.50815813492309	2.4569882545632997	3.1816841520787915	3.5001351777067504	3.1561666563878394	0.38882042228288277	2.8696333081585634	2.896935863527485	3.315110146674998	0.0	2.7697053796157536	2.575914450093572	3.3371604063733	3.6275111628194354	3.065830655407221	2.507784363332272	0.525104115272797	3.3189003283443	2.9478001777631655	2.176896542416308	3.409732290028758	2.505806084861035	3.3546800094456195	3.4204804906405113	3.2775378568860964	1.2143366608599573	3.3778231136590913	1.9486889577380522	0.37138918624942285
TKODTT42	0.6342789661503786	0.5699762545841821	1.3480468310461562	0.8319996098990282	1.5044136536873842	1.3790514450029798	0.5892960884028828	1.6028067478977142	0.9073680525027786	3.0128753559382866	1.265752482310063	1.6657987559448293	1.0655091325355972	2.7697053796157536	0.0	0.48992353620371165	0.8331653740956481	1.5469879859689166	0.9015602781341737	0.8892169397399271	2.6064123958343806	1.4937934088452827	0.6863579663003904	1.2847817637025036	1.8926950925300745	1.177639860579725	1.4563670651322282	1.4190766794243272	1.3627103493539332	1.712059331916373	1.3680848590840045	1.9833648839818974	2.485642122550296
TKODTT30	1.0053222565782645	0.8778945809378649	1.772108123365774	0.7692207038490622	1.8154435165147667	0.9389634264993751	0.8842706247753785	2.061674212976329	0.8163051756758033	2.768422138495102	1.6367454232628957	1.2623487811472733	1.5519945141143163	2.575914450093572	0.48992353620371165	0.0	1.3100124603643695	2.031919121415894	0.7932601837912283	1.2175908296032212	2.5027548846694594	1.9083011375582577	0.6985171287213635	0.9985553174044624	1.5287369625555987	0.7045461708888401	1.1736446848186748	1.1622157098569157	1.049595344865409	1.6662752620889336	1.1346099551446056	1.5547236044268833	2.3389445043224546
TKODTT119	0.611618663329417	0.6887845075687165	1.0508512262509626	1.398082217546764	1.4775479172359367	2.1137325997546177	0.6773041383483663	1.1044334762159407	1.3326501129440296	3.6285153864530733	1.1724988494265505	2.3236025382123553	0.4660627219095791	3.3371604063733	0.8331653740956481	1.3100124603643695	0.0	0.8778655894601098	1.3487888914899457	0.9062864405583654	3.0786069421043276	1.201525680703992	1.108865478558842	1.904122705021614	2.4842423962955906	1.9544699894006927	1.982779293231115	1.9222402683202084	1.9430168709347384	2.1589296826928335	1.845899598392631	2.730757888184262	3.0134854546471197
TKODTT102	1.3458174458066043	1.5068399390356213	0.6697237010146846	2.017676888141436	1.2632132810477203	2.895251252401494	1.5524646424330466	0.3936050646865736	2.204717413381149	3.965764942438751	0.9575219360322654	3.159828110111953	0.4823817901013637	3.6275111628194354	1.5469879859689166	2.031919121415894	0.8778655894601098	0.0	2.2166669925762092	1.2808941659414426	3.2648875963328154	0.7412288057195894	1.9639714936041444	2.6348173453838073	3.342436503661612	2.7203491038684997	2.847351001283282	2.7846811464747536	2.791818622443977	2.455184222908564	2.715811111992568	3.429890835851949	3.268790454516806
TKODTT41	1.0913381322191484	0.7698916283932247	2.1767401284190195	1.0754261826693163	2.322916434923928	0.9836110036357093	0.6753053971052823	2.37864590618412	0.1115579406617931	3.2396079170221586	2.14225877158923	1.0225954487749365	1.7576849652055668	3.065830655407221	0.9015602781341737	0.7932601837912283	1.3487888914899457	2.2166669925762092	0.0	1.4660697133139589	3.019072423544837	2.343442458713258	0.28354351515384013	0.9990072399137291	1.1801977207185115	0.923244244566379	0.7074762315753695	0.6941477897533893	0.7269861289469642	2.124188913640852	0.5811602356051102	1.7283020190947351	2.849851455763197
TKODTT101	1.2581096417666187	0.7798769662088988	1.0337628365356235	0.8179967456081105	0.9939772501198388	1.873206834288271	1.056255528285856	1.348453201654131	1.516374443752359	2.8230029295283137	1.0495614579360981	2.2177103488366976	0.9261844252611326	2.507784363332272	0.8892169397399271	1.2175908296032212	0.9062864405583654	1.2808941659414426	1.4660697133139589	0.0	2.2213406122746058	1.366311490196725	1.1866848003500703	1.4691499230077063	2.556868423274564	1.7769035115492897	2.138972181314471	2.126896048950885	2.0945769874508215	1.299089895281395	2.0356274274316317	2.266599017202633	2.1743032338421218
TKODTT138	3.2092816976971807	2.7614484948464284	2.6983586499358543	1.9758028784581314	2.0986050539230052	2.5630201212543158	3.0235129617033896	3.120266119511332	3.1062719717668346	0.9074287118030884	2.5122035832638345	3.0276066436336864	2.9993828399348192	0.525104115272797	2.6064123958343806	2.5027548846694594	3.0786069421043276	3.2648875963328154	3.019072423544837	2.2213406122746058	0.0	2.955606336803538	2.857908591560857	2.213765089100792	3.536184840791028	2.5761162429453517	3.4041843847210265	3.45619703403105	3.324506465511601	0.9572247441288334	3.4034116056437336	2.194471681442862	0.26976229946459385
TKODTT160	1.4359158900081002	1.7073978519392052	0.37914918246145046	1.9800215131844818	0.9178706293508068	2.8225419536282415	1.7573886859660535	0.39764074891470247	2.3336154197983694	3.6501059969193155	0.4513923748168161	3.152802202370226	0.7714557600148331	3.3189003283443	1.4937934088452827	1.9083011375582577	1.201525680703992	0.7412288057195894	2.343442458713258	1.366311490196725	2.955606336803538	0.0	2.0981460650193053	2.635187793738286	3.3601085018188455	2.6041532499504	2.909428066944486	2.851017743091522	2.806726473003846	2.2554613664952186	2.809272484169711	3.2876578151270426	2.9636989012302433
TKODTT82	0.9354497575242539	0.4936560638434731	1.9123546668013827	0.8855694004298041	2.0555658552940774	1.097851653030509	0.4625239983764812	2.1229878014427457	0.3344375303298691	3.15053283617775	1.8876855502839354	1.2360621097953053	1.5034707545453792	2.9478001777631655	0.6863579663003904	0.6985171287213635	1.108865478558842	1.9639714936041444	0.28354351515384013	1.1866848003500703	2.857908591560857	2.0981460650193053	0.0	0.9847083028897826	1.446845414193527	1.015423527764419	0.9821418777624692	0.9644785473566813	0.9768898163494367	1.9372722965996734	0.8600950491301655	1.793748015636592	2.7067411810307007
TKODTT136	1.8123809862019589	1.2425545920125611	2.387687299246149	0.6916248874945746	2.2520959108519554	0.6275120518038174	1.395641440620152	2.7157939694121254	1.1034431911349474	2.317790687631074	2.287593687885162	0.9690423938646675	2.1819821519113045	2.176896542416308	1.2847817637025036	0.9985553174044624	1.904122705021614	2.6348173453838073	0.9990072399137291	1.4691499230077063	2.213765089100792	2.635187793738286	0.9847083028897826	0.0	1.4674444376790792	0.782119896810732	1.2959121187847673	1.368451610957985	1.2896749835242225	1.4308639571674227	1.2870760725360537	0.9298749104421004	2.0152926742692734
TKODTT52	2.075038622845424	1.9393570422953696	3.2403223835019754	1.9298466099967673	3.324265353768257	0.9737869517771386	1.821934724524201	3.4643272396900935	1.1729359851024759	3.45462440236058	3.1433875349466156	0.5358827362432349	2.8738914047716673	3.409732290028758	1.8926950925300745	1.5287369625555987	2.4842423962955906	3.342436503661612	1.1801977207185115	2.556868423274564	3.536184840791028	3.3601085018188455	1.446845414193527	1.4674444376790792	0.0	1.030133898004649	0.5182789024358435	0.6062967396773061	0.5715602413056988	2.8168905564783713	0.6769808731388617	1.5583518705444197	3.3064848162602307
TKODTT66	1.623412657129519	1.396232944236731	2.456510404288428	1.0669324128436852	2.4176614997733155	0.30779277655372267	1.3979015803652928	2.7610989027093558	0.968140475039191	2.606595295768977	2.3073622193325294	0.6630555791684735	2.2387912341520577	2.505806084861035	1.177639860579725	0.7045461708888401	1.9544699894006927	2.7203491038684997	0.923244244566379	1.7769035115492897	2.5761162429453517	2.6041532499504	1.015423527764419	0.782119896810732	1.030133898004649	0.0	0.9028109909212163	0.9576291032807747	0.7866909191820849	1.8575210129202384	0.9599073066379866	0.993135315874591	2.358754055223523
TKODTT10	1.5821993875933924	1.4673407404289878	2.7902431728952446	1.6154503147712602	2.929803836078731	0.9287234681499879	1.3205278779682221	2.98859062445424	0.6781015480140125	3.4573301336583837	2.719577856056151	0.6629988504105983	2.386213527338848	3.3546800094456195	1.4563670651322282	1.1736446848186748	1.982779293231115	2.847351001283282	0.7074762315753695	2.138972181314471	3.4041843847210265	2.909428066944486	0.9821418777624692	1.2959121187847673	0.5182789024358435	0.9028109909212163	0.0	0.1212758086846136	0.2027447186905748	2.5971835584274476	0.16801068564238178	1.6758526415048696	3.198098649695466
TKODTT28	1.5025521822531696	1.4381557796550408	2.743266840101865	1.6413207889671044	2.9074714137383397	1.0137394692526411	1.268605696337942	2.9285524249829407	0.6465147940104233	3.5314444450694915	2.677258740197139	0.777677440422841	2.327721451504749	3.4204804906405113	1.4190766794243272	1.1622157098569157	1.9222402683202084	2.7846811464747536	0.6941477897533893	2.126896048950885	3.45619703403105	2.851017743091522	0.9644785473566813	1.368451610957985	0.6062967396773061	0.9576291032807747	0.1212758086846136	0.0	0.2043772568361932	2.6373221069315083	0.14661049710832874	1.7740299553043852	3.2546079881347736
TKODTT11	1.5070770975538543	1.4508080023773704	2.702505905167691	1.5651059360618709	2.836799693054975	0.8719374441675684	1.3003742896482124	2.909687935041938	0.6923527946066734	3.3813796501475264	2.614438498550133	0.6810535760043015	2.3250659138528604	3.2775378568860964	1.3627103493539332	1.049595344865409	1.9430168709347384	2.791818622443977	0.7269861289469642	2.0945769874508215	3.324506465511601	2.806726473003846	0.9768898163494367	1.2896749835242225	0.5715602413056988	0.7866909191820849	0.2027447186905748	0.2043772568361932	0.0	2.5303739931739524	0.2994464367788946	1.6320858272377503	3.117976074941782
TKODTT137	2.310075446649574	1.8100161761774989	1.9604690202344994	1.0534058749192734	1.464605761969328	1.8644383031066856	2.0821035785724518	2.378361046467111	2.2107207907108957	1.5473080279180966	1.8088210808541134	2.3266510482203726	2.1387401931531187	1.2143366608599573	1.712059331916373	1.6662752620889336	2.1589296826928335	2.455184222908564	2.124188913640852	1.299089895281395	0.9572247441288334	2.2554613664952186	1.9372722965996734	1.4308639571674227	2.8168905564783713	1.8575210129202384	2.5971835584274476	2.6373221069315083	2.5303739931739524	0.0	2.5686731543486734	1.7554609294809138	0.8834000109720869
TKODTT40	1.4629800361138656	1.3381552041828821	2.6857875315264184	1.5596967057862037	2.8465923668550723	0.9943873955702907	1.1807213264564926	2.8714379393025538	0.5410938057770824	3.49748973709367	2.630533876065738	0.7756462308968389	2.2604068823469023	3.3778231136590913	1.3680848590840045	1.1346099551446056	1.845899598392631	2.715811111992568	0.5811602356051102	2.0356274274316317	3.4034116056437336	2.809272484169711	0.8600950491301655	1.2870760725360537	0.6769808731388617	0.9599073066379866	0.16801068564238178	0.14661049710832874	0.2994464367788946	2.5686731543486734	0.0	1.7578435472033693	3.206152236765958
TKODTT12	2.529376039107118	2.1087446196880406	3.079012666991705	1.4511354135668775	2.8485050110776586	0.7903470046613943	2.216059834862354	3.4455061318175892	1.808631022229361	1.9338309066408106	2.909691998461978	1.0678483502381635	2.968575680879676	1.9486889577380522	1.9833648839818974	1.5547236044268833	2.730757888184262	3.429890835851949	1.7283020190947351	2.266599017202633	2.194471681442862	3.2876578151270426	1.793748015636592	0.9298749104421004	1.5583518705444197	0.993135315874591	1.6758526415048696	1.7740299553043852	1.6320858272377503	1.7554609294809138	1.7578435472033693	0.0	1.9365257043493833
TKODTT150	3.1029947002332174	2.6521582741449	2.7099774083057557	1.8354104191760503	2.1405966507726135	2.3362394117520906	2.9040301689723047	3.1378129634399254	2.9379118368849517	0.7512070283606553	2.5146189267696757	2.7968426713239225	2.9695581650115304	0.37138918624942285	2.485642122550296	2.3389445043224546	3.0134854546471197	3.268790454516806	2.849851455763197	2.1743032338421218	0.26976229946459385	2.9636989012302433	2.7067411810307007	2.0152926742692734	3.3064848162602307	2.358754055223523	3.198098649695466	3.2546079881347736	3.117976074941782	0.8834000109720869	3.206152236765958	1.9365257043493833	0.0
