# Constructed from biom file
#OTU ID	TL1a_FP_230	TL1a_FP_128	TL1a_FP_86	TL1a_FP_266	TL1a_FP_158	TL1a_FP_284	TL1a_FP_194	TL1a_DTT_284	TL1a_DTT_158	TL1a_DTT_86	TL1a_DTT_230	TL1a_DTT_128	TL1a_DTT_194	TL1a_DTT_266	TL1A_FP_626	TL1A_DTT_626	TL1A_FP_674	TL1A_DTT_674	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	73.0	0.0	12.0	33.0	0.0	146.0	2.0	1.0	0.0	0.0	0.0	0.0	11.0	43.0	13.0	3.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	3.0	4.0	0.0	21.0	0.0	2.0	15.0	1.0	0.0	0.0	0.0	0.0	12.0	4.0	0.0	0.0	2.0	2.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	10350.0	23555.0	8638.0	7416.0	14727.0	3926.0	18157.0	1174.0	3265.0	3117.0	1920.0	6780.0	14657.0	7825.0	2477.0	692.0	1589.0	601.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.0	484.0	481.0	222.0	57.0	61.0	9.0	50.0	17.0	98.0	0.0	269.0	16.0	43.0	248.0	72.0	242.0	56.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	26793.0	9399.0	26014.0	10845.0	1968.0	29249.0	27311.0	5876.0	537.0	13889.0	6190.0	7105.0	21772.0	6771.0	5210.0	5952.0	5608.0	5980.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	1437.0	841.0	17723.0	12608.0	7264.0	20290.0	6386.0	6547.0	1311.0	6657.0	323.0	1089.0	3682.0	2871.0	405.0	236.0	1095.0	185.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	9274.0	2876.0	3710.0	15004.0	2053.0	1367.0	2130.0	274.0	345.0	1032.0	1086.0	1561.0	1675.0	1078.0	580.0	314.0	420.0	120.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	6.0	10.0	160.0	204.0	6.0	15.0	23.0	24.0	4.0	66.0	3.0	0.0	76.0	400.0	109.0	62.0	102.0	23.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	398.0	112.0	128.0	3416.0	34.0	133.0	1695.0	77.0	14.0	66.0	234.0	262.0	1392.0	72.0	9.0	5.0	29.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	4.0	12.0	51.0	56.0	0.0	0.0	0.0	7.0	4.0	10.0	5.0	0.0	15.0	16.0	15.0	14.0	5.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	10.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	4.0	0.0	0.0	3.0	3.0	3.0	3.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1	17.0	80.0	36.0	189.0	0.0	707.0	14.0	52.0	12.0	3.0	9.0	19.0	12.0	8.0	0.0	0.0	0.0	0.0
