KO	Itg.02.DTT407.S99	Itg.02.DTT411.S3	Itg.04.DTT419.S11	Itg.04.DTT423.S15	Itg.06.DTT431.S24	Itg.06.DTT435.S28	Itg.08.DTT443.S36	Itg.08.DTT447.S40	Itg.10.DTT455.S49	Itg.10.DTT459.S53	Itg.12.DTT467.S61	Itg.12.DTT471.S65	Itg.16.DTT479.S73	Itg.18.DTT491.S86	Itg.18.DTT495.S90	Itg.20.DTT503.S98	Itg.20.DTT507.S2	Itg.22.DTT515.S10	Itg.22.DTT519.S14	Itg.24.DTT527.S22	Itg.24.DTT531.S26	Itg.26.DTT539.S35	Itg.26.DTT543.S39	LYZdtt303	LYZdtt307	LYZdtt315	LYZdtt319	LYZdtt327	LYZdtt331	LYZdtt339	LYZdtt343	LYZdtt351	LYZdtt355	LYZdtt363	LYZdtt367	Lyz2.01B.DTT207.S47	Lyz2.01B.DTT211.S51	Lyz2.02B.DTT219.S59	Lyz2.02B.DTT223.S63	Lyz2.03B.DTT231.S71	Lyz2.03B.DTT235.S75	Lyz2.04B.DTT243.S84	Lyz2.04B.DTT247.S88	Lyz2.05B.DTT255.S96	Lyz2.05B.DTT259.S100	Lyz2.06B.DTT267.S108	Lyz2.06B.DTT271.S113	Lyz2.07B.DTT279.S121	Lyz2.07B.DTT283.S125	Lyz2.08B.DTT291.S133	Lyz2.08B.DTT295.S137	SLCdtt001	SLCdtt005	SLCdtt019	SLCdtt053	SLCdtt067	SLCdtt077	SLCdtt095	SLCdtt109	SLCdtt113	SLCdtt145	SLCdtt149	SLCdtt163	SLCdtt167	Vil1.010B.DTT115	Vil1.010B.DTT119	Vil1.013B.DTT151	Vil1.013B.DTT155	Vil1.014B.DTT163	Vil1.014B.DTT167	Vil1.01B.DTT11	Vil1.02B.DTT19	Vil1.02B.DTT23	Vil1.03B.DTT35	Vil1.04B.DTT43	Vil1.04B.DTT47	Vil1.05B.DTT55	Vil1.05B.DTT59	Vil1.06B.DTT67	Vil1.06B.DTT71	Vil1.07B.DTT79	Vil1.07B.DTT83	Vil1.08B.DTT91	Vil1.08B.DTT95	Vil1.09B.DTT103	Vil1.09B.DTT107
K00248	0.123484044285	0.0059582391834	0.151528123187	0.0374573428847	0.0746482559213	0.042950430239	0.107710580553	0.135092301609	0.145006309573	0.0220338212678	0.171739756511	0.0386762786013	0.0431790939839	0.264112265162	0.154198834901	0.0669080444839	0.0564398114802	0.0658973628948	0.0140143211144	0.242708947574	0.0122774387311	0.120852466136	0.0324957322916	0.0499526141859	0.0201021296485	0.109690669401	0.0219248797109	0.134018058042	0.16246273811	0.121045534369	0.0887657572327	0.110452736702	0.05791606584	0.27048924018	0.0453235684503	0.226281489874	0.014288360482	0.232261565317	0.0129648153902	0.0855222674494	0.00592544713468	0.079058525559	0.0391158041049	0.136337426261	0.233548698444	0.321380927064	0.0709573496646	0.181961272209	0.0941406659812	0.0719489247971	0.0202783885608	0.0988659504146	0.0295604086969	0.15849924931	0.016559582698	0.0716760019475	0.0149314520737	0.0140890808416	0.096975916904	0.00888195819675	0.133435873486	0.0601451643418	0.0741928524274	0.0372529360402	0.0335693182301	0.0160809756807	0.0373662549708	0.0150265560251	0.116633388778	0.0529161825123	0.0172797805158	0.0406910583778	0.0686809068908	0.0710438423966	0.174263960177	0.10244346984	0.00548329078998	0.00433000751474	0.00700364408836	0.00427297934402	0.00650186988396	0.00578777095723	0.00926835581303	0.00630148475235	0.0691515839695	0.0243943759555
K00634	0.153263363397	0.00596194021694	0.126935318556	0.012021679687	0.0151392499635	0.0122117651522	0.17668355567	0.0311202514764	0.0594374387618	0.00870192405902	0.0589759090681	0.0141466009117	0.0285280577643	0.0739671561361	0.0628460476069	0.0457698885099	0.033801658477	0.0324705183843	0.011355192932	0.128906214827	0.0143803034963	0.0549467306687	0.497928894596	1.58105106996	0.0513791449484	0.547762740102	0.0111189057439	0.0277338796974	0.0366134828213	0.171830059853	0.00932926700268	0.039446703044	0.00735208686458	0.222255113782	0.0190313567078	0.324430635424	0.0243975587263	0.233885968556	0.0109260331683	0.0972434935443	0.00981952440176	0.0841243673059	0.0113135564158	0.095920202718	0.0333249258952	0.182029125135	0.0315844415837	0.130437791768	0.0755683390324	0.0662433063121	0.0149040111907	0.0811101334163	0.0768144793296	0.0241821073094	0.00877087816482	0.0197403870824	0.0160847454417	0.00151527078763	0.0291510949454	0.00466876993383	0.0602529183543	0.149662886137	0.0999609678256	0.0136427903248	0.00857284883283	0.006079621557	0.792360171923	0.0526503536017	0.373559777893	0.0441955248542	0.0102847940059	0.232593076803	0.0162201568385	0.0831298805831	0.0513983566239	0.0130645214336	0.00495330123661	0.0201018101066	0.00510599995204	0.00406360083476	0.0459588708608	0.00404860066642	0.0062325283059	0.00512511640275	0.0177341860949	0.0149758927053
K00929	0.164483111145	0.00660169834572	0.132716999472	0.0144783683823	0.0213851902092	0.0175015153342	0.187128132841	0.0447501833958	0.0694307838903	0.0110728389662	0.0624179808133	0.0206882264809	0.0344394854247	0.0898540466948	0.0853117759771	0.0453128659876	0.0450084887417	0.0421751363955	0.0148112098599	0.149826889233	0.016081100383	0.0690736977085	0.509885930009	1.59525313404	0.0556901115649	0.559162057618	0.0141309192946	0.0357818386017	0.0456784254804	0.174808074925	0.0150164512884	0.0430143767892	0.0118300676484	0.279866871228	0.0256928530106	0.361093213585	0.0257263374326	0.27451397698	0.0135826012677	0.113739755829	0.0124156718062	0.0968294002853	0.0192510651214	0.113275684315	0.0491031610773	0.258007792136	0.0467363804262	0.163115041537	0.0908201634676	0.0817587799681	0.019126757733	0.112055131223	0.084360793044	0.0342896467947	0.0125145214885	0.0286386283565	0.0181135414447	0.00239250015953	0.0393543686782	0.00671040767393	0.0732332435037	0.157409911971	0.116063457604	0.0172917485911	0.010738311326	0.00777624398064	0.797874224827	0.0530197827189	0.384990610273	0.0503883209773	0.0130420555507	0.238650266703	0.0263712740679	0.0908463489131	0.0794379856901	0.0211053599351	0.00603025445974	0.0212392506349	0.00614786295488	0.0051682275423	0.0472825031685	0.0052148435621	0.00832658369533	0.00677455308133	0.0215204246697	0.0171649266232
K01667	0.0217169012079	0.000957689906923	0.0277464452167	0.00204405515344	0.00149828145335	0.00283072979051	0.16591257693	0.00589426162601	0.00588963557173	0.00138387850738	0.00144388238171	0.00149666264166	0.00256461099089	0.0010590072096	0.00865368153154	0.00559757588588	0.00733384025579	0.00333250189501	0.00300787654951	0.00589810609503	0.0106689538966	0.00394721306151	0.0289028796134	0.028784065781	0.00580455343517	0.0455466369909	0.00990093629593	0.00751505208487	0.0054898796125	0.110560639862	0.00193770296749	0.00141836609079	0.00263821883291	0.00429177294316	0.00164022680323	0.0143884753477	0.202098796452	0.00159270841254	0.00142995947064	0.0139668808973	0.002340448491	0.0109190927549	0.00529885751044	0.0452110659198	0.00323221962212	0.00245357673728	0.00814671702205	0.115876345966	0.14580520721	0.0151215397986	0.00819677362822	0.0563899314983	0.00492618918573	0.000932687011219	0.000248532647396	0.0103037937052	0.000819884966177	0.0	0.000819703525521	0.00117181542057	1.52732544564e-05	4.05275900751e-06	2.50098706243e-05	4.86161979509e-06	0.709835839971	0.608149233862	0.0630081834605	0.0545346182536	0.0575656153268	0.0297051182721	0.0119000439952	0.0190582100116	0.0184155113313	0.0709663956962	0.147990403039	0.0750361351692	0.859873688548	0.807673841029	0.86103038447	0.861660383021	0.845099591912	0.825163571883	0.813755377106	0.828235580933	0.587932090107	0.656098019016
