metadata,feature,value,coef,stderr,N,N.not.0,pval,qval
Site_General,49ca472812887fdafb9786d9995aa406,Colon,1.722586803,0.09722139755,278,188,6.05E-45,1.15E-41
Site_General,0d193515752095f48f18055431a650f0,Colon,1.71967906,0.09984001051,278,186,2.58E-43,2.46E-40
Site_General,861fb4882b4c65b68e5998bb89ad59e8,Colon,1.694895179,0.1044947893,278,159,5.26E-40,3.34E-37
Site_General,4a82bd4ce156dbdc137b21a1d7e75f93,Colon,1.523474005,0.100541941,278,153,1.77E-36,8.43E-34
Site_General,b92f84c206887ecd667f142dd3606ac3,Colon,1.64507222,0.1122460919,278,163,7.94E-35,3.02E-32
Site_General,e6b0f68e8f6db48ea780944a44ac99a1,Colon,1.301620362,0.08896930439,278,217,1.01E-34,3.21E-32
Site_General,db1ea7350f45b6b1c577ee65fae969c4,Colon,1.598902401,0.1114040305,278,213,8.70E-34,2.37E-31
Site_General,dcd0c235615b718f89bb8cc76b5a627f,Colon,2.271801629,0.1598234146,278,195,2.32E-33,5.53E-31
Site_General,f33aa1513c4933703b7070ec1e43c191,Colon,1.297528831,0.09241114695,278,199,9.45E-33,2.00E-30
Site_General,64864a4b76fc5cccc00f4e44f8dbcff4,Colon,1.342109044,0.09677875648,278,223,3.33E-32,6.34E-30
Site_General,f5fb42e8863737981eb6e04a3de22e29,Colon,-1.62716059,0.1203037738,278,277,4.54E-31,7.86E-29
Site_General,01ac8dc658ac5b92afc9837f747e74dd,Colon,1.332924273,0.1004730545,278,138,2.98E-30,4.73E-28
Site_General,a172874a13d3e6df1391f0797d95d6bc,Colon,1.522864583,0.1155897467,278,186,6.38E-30,9.35E-28
Site_General,5fc2d4103e27f399113f1fc7c954ef66,Colon,1.838503525,0.1397494909,278,173,7.32E-30,9.95E-28
Site_General,ccd31353e129fad1e0c6c09602372b4f,Colon,1.12061834,0.08688694245,278,119,5.20E-29,6.59E-27
Site_General,84a1034f71767fa92491aebf1bdf7fdc,Colon,1.451164553,0.1140608687,278,213,1.96E-28,2.34E-26
Site_General,f9130f059b9380b9961aef118b3a529e,Colon,1.296403274,0.1027046833,278,223,3.98E-28,4.45E-26
Site_General,89c209abd89a5232343a4c87c93cb4ea,Colon,-2.576835651,0.2053751499,278,189,7.12E-28,7.53E-26
Site_General,c42634f8d1aad4956aa9638465e86565,Colon,-1.563323228,0.1250783598,278,278,1.06E-27,1.06E-25
Site_General,be50260bd56c9b191a9e0845fc908179,Colon,1.219184436,0.09788480356,278,155,1.42E-27,1.35E-25
Site_General,a5641950b2a3a47827849d91242f0ead,Colon,1.389717837,0.1131972314,278,216,5.37E-27,4.87E-25
Site_General,3bffd5a2b1cf48b46d1e51628c3551fc,Colon,-1.186897548,0.09673489105,278,253,5.88E-27,4.92E-25
Site_General,87ab9c664033e00f6b64f2afc71a6d90,Colon,1.027892667,0.08384383004,278,122,5.94E-27,4.92E-25
Site_General,3dc32de6cc2afb83c56da803d4ae8054,Colon,1.178975392,0.09738105331,278,180,1.93E-26,1.53E-24
Site_General,397aa1ad0378774f826b9825c958427e,Colon,-2.04797131,0.1714784491,278,266,6.66E-26,5.07E-24
Site_General,564a2d40353ba6af46b47a2d367a3d56,Colon,1.335582658,0.112086542,278,252,8.19E-26,6.00E-24
