#OTU ID,Itg.18.DTT496.S91,Lyz2.05B.DTT260.S101,Vil1.06B.DTT70,Vil1.03B.DTT35,Vil1.01B.DTT11,Itg.24.DTT530.S25,Vil1.06B.DTT72,Itg.24.DTT531.S26,Itg.04.DTT423.S15,Lyz2.06B.DTT272.S114,Lyz2.04B.DTT246.S87,Itg.20.DTT508.S3,Lyz2.06B.DTT270.S112,Itg.16.DTT482.S77,Lyz2.03B.DTT236.S76,Vil1.04B.DTT46,Lyz2.02B.DTT224.S64,Vil1.02B.DTT24,Vil1.02B.DTT23,Lyz2.06B.DTT271.S113,Lyz2.07B.DTT284.S126,Vil1.09B.DTT106,Lyz2.02B.DTT223.S63,Itg.22.DTT519.S14,Lyz2.04B.DTT247.S88,Itg.06.DTT434.S27,Itg.22.DTT518.S13,Itg.02.DTT412.S4,Vil1.03B.DTT34,Itg.26.DTT543.S39,Itg.04.DTT424.S16,Lyz2.01B.DTT210.S50,Vil1.08B.DTT96,Vil1.010B.DTT119,Vil1.05B.DTT58,Vil1.05B.DTT59,Vil1.010B.DTT120,Itg.12.DTT470.S64,Itg.02.DTT410.S2,Vil1.05B.DTT60,Itg.08.DTT446.S39,Vil1.08B.DTT95,Vil1.01B.DTT10,Itg.26.DTT542.S38,Itg.18.DTT495.S90,Lyz2.04B.DTT248.S89,Vil1.010B.DTT118,Itg.20.DTT507.S2,Itg.12.DTT471.S65,Lyz2.03B.DTT235.S75,Lyz2.05B.DTT258.S99,Itg.10.DTT459.S53,Itg.08.DTT447.S40,Vil1.09B.DTT107,Vil1.01B.DTT12,Vil1.013B.DTT156,Vil1.07B.DTT84,Vil1.014B.DTT167,Itg.26.DTT544.S40,Itg.04.DTT422.S14,Lyz2.08B.DTT295.S137,Itg.06.DTT435.S28,Vil1.06B.DTT71,Itg.16.DTT484.S79,Vil1.04B.DTT48,Lyz2.07B.DTT282.S124,Itg.06.DTT436.S29,Lyz2.08B.DTT296.S139,Itg.22.DTT520.S15,Vil1.07B.DTT83,Lyz2.02B.DTT222.S62,Lyz2.01B.DTT211.S51,Lyz2.01B.DTT212.S52,Vil1.02B.DTT22,Lyz2.07B.DTT283.S125,Itg.10.DTT458.S52,Vil1.08B.DTT94,Itg.02.DTT411.S3,Vil1.014B.DTT168,Vil1.09B.DTT108,Lyz2.05B.DTT259.S100,Itg.20.DTT506.S1,Lyz2.03B.DTT234.S74,Vil1.07B.DTT82,Vil1.013B.DTT154,Vil1.04B.DTT47,Itg.18.DTT494.S89,Lyz2.08B.DTT294.S136,Vil1.013B.DTT155,LYZdtt342,LYZdtt308,SLCdtt022,LYZdtt366,SLCdtt070,SLCdtt005,LYZdtt354,LYZdtt330,SLCdtt114,LYZdtt356,LYZdtt368,SLCdtt095,LYZdtt367,SLCdtt024,LYZdtt319,LYZdtt306,SLCdtt113,SLCdtt004,SLCdtt112,LYZdtt355,LYZdtt343,SLCdtt076,LYZdtt344,SLCdtt096,LYZdtt318,LYZdtt332,LYZdtt320,SLCdtt078,SLCdtt052,SLCdtt054,SLCdtt006,SLCdtt077,SLCdtt132,SLCdtt130,LYZdtt307,LYZdtt331,SLCdtt053,SLCdtt150,SLCdtt167,SLCdtt149,SLCdtt148,SLCdtt168,SLCdtt166
21f3474eb0a2647e96181ab06ed9b764,7,3,0,5,7,15,0,7,7,1,11,9,13,41,3,13,11,0,7,14,28,4,43,7,4,42,10,16,0,8,3,14,0,0,0,0,0,66,55,0,14,0,11,21,9,0,0,3,12,17,40,9,28,0,3,0,0,9,13,7,16,23,0,85,8,40,6,24,10,0,76,0,10,4,5,16,0,5,23,0,30,4,33,0,0,4,4,8,3,20,26,34,221,0,0,5,30,18,53,221,0,173,7,1,6,5,0,0,63,10,8,65,0,0,16,70,16,11,11,4,10,27,6,30,26,37,52,48,59,73,38,28
9bc2935704d00be01387e4b91d0ec358,0,5,0,0,3,0,0,0,2,0,0,9,0,0,3,3,5,2,5,0,5,0,0,0,0,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,2,0,6,6,13,0,18,2,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,8,11,9,6,0,0,0,0,0,0,10,0,24,0,5,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,17,5,5,0,0,10,17,0,6
87c1f25ee57f851893eda4c10a460604,40,33,0,6,7,51,0,16,154,38,290,0,42,46,93,0,33,37,71,38,18,0,5,17,189,62,88,37,359,12,58,0,0,0,0,0,0,16,74,0,7,0,15,9,22,271,7,4,7,30,65,0,21,0,16,6,0,46,63,229,0,37,0,88,6,67,30,0,100,0,0,0,38,12,17,10,0,15,218,0,16,30,257,0,0,0,48,25,0,0,95,714,14,37,9,0,0,15,7,66,13,31,9,22,13,6,18,4,9,0,133,14,46,112,0,6,58,0,4,12,63,8,4,124,0,5,28,227,46,127,252,15
c003202be6a53b07fbb26ecd2161fe2c,949,497,0,292,143,2650,0,11708,1954,772,1978,1828,3296,124,3787,0,107,1244,3692,2933,6990,96,109,3103,6701,396,934,243,183,4042,560,148,0,798,0,0,166,13158,353,0,1982,0,82,9050,978,7223,327,1214,6525,3848,181,12966,6719,41,147,82,0,453,8732,615,222,1294,0,278,0,808,289,212,1744,0,176,207,249,2119,159,16716,0,206,547,0,181,717,5705,0,50,0,740,477,65,241,600,4803,297,534,8931,199,118,10667,148,635,57,417,1079,155,353,9805,4427,858,207,115,3880,155,174,331,133,254,894,74,19,10891,1228,87,23,569,132,87,16216,10718,13585,17,4023,7257
ae7aa9c977dea18de5954b3f29c80278,27,0,0,11,0,16,0,2,15,0,1,21,1,0,2,25,5,7,5,0,0,0,0,5,1,0,22,0,138,11,0,43,0,1,0,0,0,5,2,0,3,0,3,9,23,7,2,73,2,0,0,0,25,0,3,2,0,2,24,1,0,0,0,0,10,3,0,0,27,0,0,0,4,0,8,0,0,0,59,0,0,29,0,0,0,19,35,9,0,0,83,0,0,15,0,0,0,0,0,139,0,54,0,0,14,8,0,0,0,0,29,0,0,85,11,0,0,0,0,0,0,0,0,46,0,0,36,0,26,273,8,6
b89a1572461237b1a6ff63b2aeb24e60,8,0,0,4,3,37,0,10,67,0,0,49,0,15,0,36,0,43,88,0,86,0,0,0,0,21,3,67,24,11,31,0,0,0,0,0,0,15,53,0,16,0,0,29,8,3,0,13,13,0,0,0,91,0,4,0,0,0,19,59,3,21,0,15,48,43,3,48,13,0,0,0,0,48,1,0,0,16,0,0,0,8,0,0,0,3,10,27,0,1,0,136,0,13,13,0,0,68,0,0,0,0,20,0,0,35,0,0,0,16,8,0,0,0,0,0,7,41,38,20,10,0,0,0,0,53,1,334,2,72,33,1
397aa1ad0378774f826b9825c958427e,5207,2952,0,827,103,1700,0,18556,6761,1131,1348,4000,2458,163,6002,596,67,682,1520,2769,3025,273,26,5436,5342,652,1579,6616,382,2979,4178,75,0,1880,21,16,440,3248,10338,0,1494,0,49,6963,5321,8947,468,1645,2566,3022,3751,4425,4599,285,88,66,0,7932,8325,1634,50,1702,0,661,441,275,288,98,5056,0,79,192,170,885,50,4874,0,6879,4919,89,2404,900,2765,0,34,379,2361,168,0,174,8536,3339,29,458,3338,37,46,1713,67,25,4852,33,505,9297,2786,1783,1076,95,140,16,334,338,18338,11196,220,21974,338,3944,1317,4579,770,1381,250,18534,163,2322,976,13599,718,81,14801,20520
e9caa943f6467ffd09889cd0df61cb45,0,0,0,0,0,0,0,0,0,1,1,1,3,17,0,14,6,0,2,0,40,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,2,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,1,0,6,19,3,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,5,0,4,0,0,5,0,17,0,0,0,0,0,5,8,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
8740da173c36129ee4420445a26a155e,5,0,0,0,3,3,0,7,7,3,0,60,4,3,5,1,0,7,20,11,8,0,1,0,0,7,0,12,0,9,0,2,0,0,0,0,0,7,5,0,1,0,4,30,9,2,0,3,16,0,0,2,2,0,6,0,0,0,15,0,12,17,0,7,12,0,5,42,0,0,0,0,2,10,0,2,0,5,0,0,0,2,4,0,0,0,10,7,0,13,39,0,5,0,0,0,12,0,0,13,0,27,0,5,11,0,0,0,11,15,0,24,0,30,15,35,14,0,0,0,4,0,0,81,20,0,0,43,0,0,1,0
564a2d40353ba6af46b47a2d367a3d56,499,130,0,10,14,294,0,66,274,82,42,109,217,47,40,34,48,13,34,246,115,0,11,78,99,31,411,39,44,161,125,92,0,7,5,0,7,193,33,0,35,8,40,194,420,55,61,141,80,15,71,41,263,4,15,88,0,78,127,362,21,73,0,51,9,322,26,65,483,0,23,0,40,0,54,36,4,14,469,4,20,158,75,7,0,23,660,227,0,131,482,62,108,39,98,25,0,52,25,388,0,225,0,68,86,23,44,0,83,112,598,259,12,687,83,104,138,0,0,107,137,80,38,244,44,0,374,64,372,1025,440,20
55b5e18dcec6eaff69b53b2c4cbb0a16,46,116,0,36,101,34,0,9,133,51,55,338,89,150,95,114,213,30,130,49,48,96,291,66,52,252,84,616,118,143,40,264,0,0,0,0,0,289,349,0,131,0,32,221,38,52,18,73,164,159,257,76,215,17,42,526,0,7,320,86,28,220,0,548,74,97,28,189,135,0,474,158,196,119,22,128,0,150,82,21,171,49,130,0,184,43,48,33,686,111,98,176,504,13,24,14,326,192,268,835,5,884,30,18,25,91,15,13,18,56,97,190,7,54,115,98,151,181,67,34,131,197,29,114,159,124,218,899,247,250,257,317
e8ed0e081283c5963ce9860944f651c6,14,5,0,0,0,10,0,0,26,12,0,1,6,0,14,0,0,5,0,13,5,0,0,0,1,0,0,8,20,10,5,0,0,6,0,0,0,15,0,0,4,0,0,8,4,0,0,1,0,4,6,0,5,0,0,12,0,7,8,10,0,0,0,0,0,15,3,0,4,0,0,0,0,5,7,0,0,0,71,0,0,11,11,0,0,0,6,0,0,9,57,56,9,29,0,0,3,0,0,43,0,28,0,0,0,2,0,0,0,0,37,17,0,13,3,0,10,4,0,0,6,8,0,15,6,3,4,3,1,656,11,1
65553cd263bb61cf36d1a75d750952f3,20,33,0,6,61,15,0,8,42,14,10,77,22,113,17,122,43,13,50,11,90,13,79,18,32,49,39,57,32,46,17,43,0,7,0,0,0,123,95,0,52,0,28,32,21,10,20,18,42,15,174,30,87,14,38,0,0,8,54,22,27,26,0,232,82,183,5,148,45,0,104,0,45,46,12,52,0,32,34,5,140,23,22,0,0,38,33,32,0,88,108,45,317,7,0,9,66,64,223,363,0,430,21,25,7,33,4,0,149,58,23,168,0,39,29,35,0,42,44,10,18,15,7,62,187,147,237,320,357,94,208,131
49d5e983bbc870059084d932fb344b75,13,23,0,4,12,4,0,0,16,3,6,36,18,8,12,18,11,0,8,13,17,6,10,6,4,20,8,31,11,24,0,0,0,5,0,0,0,26,22,0,15,0,5,24,0,0,0,16,6,17,20,10,24,0,9,0,0,0,36,15,4,35,0,38,22,51,3,44,7,0,13,264,0,12,0,6,0,17,1,0,22,4,15,0,0,6,9,5,0,17,9,16,63,3,0,3,22,21,90,62,0,99,4,0,0,9,3,0,23,10,5,28,0,4,8,7,5,15,17,0,0,25,4,10,38,29,54,13,47,79,57,36
799fcd30c710ffaccf04ca2879108efa,0,1,0,2,1,0,0,0,1,1,1,0,4,0,1,3,1,5,13,37,1,0,1,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,16,1,1,1,1,0,0,39,3,0,1,0,0,1,0,1,1,1,0,0,0,146,0,1,0,1,0,0,1,1,1,0,1,1,1,2,0,0,0,1,0,1,104,0,362,0,0,0,0,0,0,1,1,0,1,0,1,51,1,1,0,0,0,0,0,0,1,7,0,0,227,0,0,453,0
2580cbc77481600b1be7553a25c35a83,17,32,0,8,0,22,0,10,78,12,153,0,25,23,43,0,19,15,53,33,16,0,0,9,92,17,49,20,208,8,35,0,0,0,0,0,0,11,47,0,0,0,11,0,16,132,0,4,0,20,37,0,13,0,9,5,0,23,21,130,0,27,0,45,0,29,22,0,46,0,7,0,18,11,0,0,0,0,103,0,16,14,134,0,0,0,28,13,0,5,56,350,6,16,0,7,0,0,0,42,9,18,4,4,16,10,7,0,15,0,66,0,32,76,5,11,24,9,0,5,42,6,0,65,0,0,24,185,19,35,104,10
332d720adc8e107df05b716fd88b601c,85,58,0,32,84,32,0,14,81,8,11,68,51,148,28,276,83,132,189,6,64,30,154,39,47,139,40,130,116,63,39,100,0,11,0,0,11,100,215,0,95,0,42,43,95,21,39,18,49,19,136,34,61,20,68,547,0,28,98,56,7,73,0,138,190,160,29,88,53,0,238,102,64,361,15,34,0,63,65,22,94,23,48,0,384,111,91,13,762,82,51,268,123,24,24,0,64,268,25,134,135,24,88,10,6,137,39,10,13,109,43,183,27,35,34,61,16,55,107,40,10,191,56,36,138,271,848,193,923,331,127,168
b3ef12a80d40902556c2fd4de5924438,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,5,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,6,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,3,5,26,0,0,0,4,0,7,9,0,7,0,4,3,0,0,0,6,0,7,1,0,4,0,0,3,0,3,3,3,4,0,3,13,5,4,0,10,8,9,1
a0f4041ccc6a3b1f6512919ebe00613d,85,77,0,23,104,35,0,11,119,101,55,360,205,170,83,130,152,68,197,150,139,115,174,69,92,310,110,1533,114,205,28,133,0,8,0,0,0,252,539,0,104,0,35,200,76,60,55,47,133,189,193,60,128,14,75,3,0,8,425,75,12,249,0,476,222,903,24,147,154,0,273,153,98,228,82,115,0,317,73,20,99,54,110,0,0,76,90,32,0,118,474,12,1090,3,32,32,247,77,479,1860,0,1704,5,55,100,35,13,1,27,45,203,237,0,188,106,426,419,140,84,53,384,97,7,462,144,99,182,1762,116,136,300,376
048a59d179f89089b6e3a2d50f389e94,0,5,0,0,4,0,0,0,0,0,3,37,13,9,4,11,15,3,27,7,6,0,16,6,5,14,8,9,9,0,0,15,0,0,0,0,0,11,5,0,3,0,0,7,0,0,0,10,8,6,26,4,13,0,0,3,0,0,10,6,6,22,0,39,13,36,0,35,7,0,28,0,6,16,0,9,0,6,5,0,13,8,11,0,0,11,0,8,4,4,22,7,74,0,0,0,4,5,30,158,0,128,0,0,0,0,0,0,14,7,11,10,0,0,0,14,8,14,6,0,4,14,3,23,9,16,5,16,21,54,8,4
a2afdab2db82e62d5de07d2f29111f10,14,3,0,6,30,6,0,5,9,0,3,49,11,60,10,122,22,4,18,5,19,15,26,8,8,41,12,81,23,26,5,17,0,11,0,0,0,50,47,0,28,0,30,40,9,10,20,17,20,9,21,10,40,0,19,0,0,0,31,16,12,29,0,167,54,69,8,75,4,0,33,0,22,18,6,15,0,33,8,0,8,9,11,0,0,33,17,8,0,13,23,28,52,0,0,0,12,67,97,130,0,119,15,0,0,32,5,0,11,14,19,6,0,6,12,7,10,21,9,0,12,42,9,22,8,16,31,37,342,123,23,44
be7fa93e72946b09913f7776a2f1c857,4,1,0,0,210,4,0,0,37,0,7,31,0,63,0,93,0,60,219,0,0,78,0,17,0,116,24,13,57,65,38,0,0,25,0,0,4,139,18,0,42,0,43,89,6,0,61,21,48,0,67,11,78,21,45,0,0,7,154,40,59,85,0,160,41,0,20,322,9,0,0,0,0,155,0,36,0,6,70,14,60,4,0,4,0,14,6,0,0,0,0,191,0,18,36,0,14,110,0,0,16,0,57,0,0,80,25,12,0,0,0,1,11,0,0,0,21,404,217,72,7,265,43,0,6,612,385,198,408,132,266,260
b66b0ebe9c94cc5c0ee68a7c8cb966af,3,4,0,0,4,4,0,1,0,9,0,18,5,0,1,0,12,0,7,3,4,2,3,2,0,0,4,8,7,0,1,2,0,0,0,0,0,0,4,0,0,0,5,2,4,0,0,3,2,0,0,0,1,0,0,0,0,0,4,0,2,8,0,4,0,16,0,23,8,0,3,0,4,0,2,0,0,2,0,0,2,0,2,0,0,0,2,0,0,3,6,11,6,0,0,0,0,9,0,34,0,37,3,0,0,7,0,0,0,0,0,6,0,27,0,0,4,0,0,0,4,5,0,16,10,0,11,0,14,18,0,0
978c4b2965a576a78cac987d12c9e0a0,0,14,0,3,0,7,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,54,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,0,0,0,1,2,1,143,1,1
4a6d7625157c8e66f126e813b0a0fc4c,0,16,0,0,4,7,0,0,5,0,0,9,0,4,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,3,12,0,0,0,3,3,0,5,0,12,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,49,0,0,0,0,0,15,0,0,0,12,0,0,0,0,1,1,3,1,19,1,1
f5fdc65ce7f21dccce1d5f510ecd0cff,0,11,0,3,0,4,0,0,16,0,31,0,13,0,47,0,44,0,0,0,1,0,0,0,22,0,0,0,6,7,7,7,0,5,0,0,0,5,0,0,0,0,0,0,0,50,0,0,0,4,7,0,0,0,0,5,0,10,18,0,0,0,0,0,0,9,0,6,0,0,5,0,35,0,0,0,0,0,49,0,0,0,18,0,0,0,0,9,0,3,157,6,4,0,0,2,3,0,7,58,0,81,0,4,14,0,0,0,0,3,0,35,0,32,5,16,12,0,0,0,4,0,0,233,4,0,2,3,0,201,21,0
78efb9db740a56e0b2bc4d4778d4d3fc,13,22,0,10,4,0,0,0,0,0,0,0,0,6,0,0,0,9,11,0,0,0,0,0,0,0,0,0,178,0,0,26,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,5,0,0,0,0,0,25,0,0,0,0,35,0,14,8,0,0,4,0,13,5,0,0,0,0,3,16,0,0,0,0,0,3,0,0,0,5,0,0,15,0,0,0,3,0,6,19,1,12,49,1,1
236833fbc5a378aae084b64206c25372,6,0,0,0,10,1,0,0,6,7,0,7,1,23,0,10,17,0,15,10,27,0,18,4,0,13,0,0,1,18,0,5,0,4,0,0,0,23,18,0,0,0,3,4,0,4,0,1,4,4,18,9,15,0,5,0,0,0,12,4,0,7,0,15,1,11,3,16,5,0,22,4,0,7,3,16,0,0,7,0,0,0,32,0,0,1,9,6,0,8,17,6,57,2,2,0,7,13,27,87,0,58,6,5,4,5,2,0,11,4,11,18,0,17,3,4,11,3,5,2,9,17,2,23,19,16,19,13,51,63,17,7
c0d5395792eadbf5f62e8ffb14fa0262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdb4be857f1f698f7613343f1a9761a3,6,0,0,0,0,7,0,0,14,5,0,8,0,0,5,4,22,5,0,3,3,2,0,0,6,0,5,2,7,2,3,8,0,0,0,0,0,5,2,0,0,0,2,4,5,2,2,11,0,0,0,4,4,0,2,0,0,0,2,2,2,5,0,20,0,13,0,8,11,0,3,0,0,0,3,0,0,0,9,0,0,4,4,0,0,0,10,0,0,13,41,1,8,0,0,0,5,4,5,8,0,16,0,0,0,0,0,0,0,0,0,8,0,20,14,0,11,4,0,0,11,0,0,76,9,4,0,22,0,58,19,0
0daddf1b0a2e7ae6c3add7261ca7b510,81,57,0,9,21,85,0,31,72,61,72,43,76,12,48,6,81,11,23,127,164,41,7,14,248,86,41,29,47,54,69,35,0,8,0,0,0,40,18,0,4,0,45,39,57,80,31,44,17,29,36,13,41,17,14,27,0,54,30,42,10,62,0,17,17,233,11,55,106,0,17,0,38,4,61,19,0,8,311,0,19,50,60,0,6,4,91,19,0,35,62,338,17,29,8,0,20,16,10,77,14,47,18,3,35,4,6,0,0,8,337,48,30,44,14,0,75,76,19,22,73,33,6,56,16,65,99,76,48,1045,264,30
108627a3879bcb1138b2c54c39e9f4a1,84,0,0,0,0,21,0,4,36,12,0,85,11,8,10,2,22,6,8,54,11,31,9,5,0,0,29,12,26,25,19,6,0,0,0,0,2,17,8,0,2,0,5,33,87,7,6,46,10,2,0,2,0,10,0,0,0,0,15,26,4,5,0,39,3,20,2,5,30,0,6,0,0,10,4,0,0,2,21,0,0,40,9,0,0,0,84,12,0,11,110,34,34,7,0,0,25,0,0,76,0,116,0,8,34,0,0,0,11,9,69,52,9,24,14,11,39,0,0,0,39,0,0,309,15,21,46,0,29,736,21,1
691f2dbdac94ad2f7e2486ab73a772af,29,0,0,31,0,29,0,9,96,0,10,14,14,18,3,16,4,7,6,5,21,22,0,4,38,24,16,6,130,13,10,6,0,8,0,0,0,15,9,0,15,0,3,28,29,4,14,49,5,5,0,12,88,4,0,5,0,4,22,50,0,27,0,23,10,42,7,5,15,0,3,0,0,0,11,10,0,4,27,0,0,40,17,0,0,5,46,14,0,23,61,42,24,11,9,7,0,0,14,35,4,29,0,0,14,0,4,0,0,16,0,40,7,31,7,0,0,5,0,10,0,5,4,35,11,13,94,2,6,357,15,5
de2cd296cfdcbb16ecb870a7721433d3,0,0,0,0,0,6,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,3,0,0,1,1,0,0,23,0,6,0,1,1,0,0,0,0,0,1,27,0,4,1,1,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0
fc9ef66f439c06896d69d1092d8315fe,3,0,0,4,1,12,0,2,15,0,0,2,0,1,0,1,1,0,1,1,1,4,1,1,3,5,10,2,22,5,23,1,0,0,0,0,0,1,1,0,0,0,3,3,5,0,1,14,1,0,0,0,2,0,0,0,0,0,5,18,2,0,0,9,4,2,2,17,5,0,0,0,0,0,4,1,0,1,1,0,0,5,1,0,0,0,2,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0,0,11,0,0,0,0,0,0,16,0,8,23,0,0
2ce5f984c303607afe63f839e492f57b,15,4,0,3,0,102,0,13,223,4,2,102,13,10,35,3,47,0,0,8,23,2,0,4,0,26,26,2,0,31,5,11,0,0,0,0,0,47,4,0,11,0,0,14,35,3,2,134,3,0,0,3,50,0,0,5,0,2,14,16,3,8,0,13,2,131,5,1,29,0,1,1,14,0,2,5,0,3,86,0,0,97,5,0,2,0,37,165,0,54,541,122,0,12,0,0,11,36,0,84,0,95,0,35,51,0,0,0,9,15,196,23,0,238,50,26,136,0,0,18,107,0,0,131,9,0,60,0,80,1584,0,18
a30dd65fa0f17c9ffe88b70cc66d024b,4,0,0,2,0,2,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,3,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,3,0,4,0,7,9,2,0,11,2,0,0,0,0,0,0,0,0,4,2,0,0,0,7,0,0,0,0,0,0,3,0,6,3,0,0,0,0,6,4,11,0,6,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,7,0,4,0,0,0,0,8,8,0,2
4c8288bfbd76958c0c094d87b97650f8,292,382,7894,847,487,1221,14154,608,276,1827,43,333,767,60,97,668,201,828,662,253,240,16153,95,137,277,589,211,234,235,1408,206,114,21438,23410,16360,8700,10621,22,179,12093,41,17632,298,238,425,5678,16298,259,53,155,48,86,406,19453,625,6295,10720,739,295,73,104,251,12560,253,942,308,70,232,271,7240,88,10413,247,311,1637,55,19407,48,4760,10467,128,628,202,10620,4733,1609,253,196,1932,510,773,111,210,0,161,160,243,747,226,1800,0,179,0,349,247,36,88,0,248,217,79,636,0,535,240,194,41,14,0,302,52,0,36,781,426,15,1,1,1,1,1,1
fbbeae3dceada6928b2cdc472f5d9901,0,0,13,45,32,186,19,97,38,125,0,0,0,0,0,205,0,75,47,0,0,63,0,26,139,0,26,0,116,44,0,36,30,77,0,0,17,0,0,0,0,22,1,0,0,142,66,0,0,0,0,33,90,39,43,700,16,51,39,0,14,35,0,29,74,20,0,0,58,0,0,488,0,25,192,0,43,0,146,17,82,31,0,0,915,81,0,8,824,8,122,37,8,29,2,2,1,29,6,60,1,6,7,9,1,19,1,1,6,2,1,11,1,27,6,7,2,81,32,3,1,6,1,16,4,143,145,39,573,512,20,1
99e3ef8d6af1702f3a43e8f3e4976956,0,0,0,3,0,2,0,0,0,2,2,0,4,2,1,2,0,0,1,0,2,0,0,2,3,0,3,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,1,1,0,2,0,0,0,1,3,0,2,0,8,5,3,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,7,3,0,0,0,0,7,0,0,0,0,0,1,17,0,33,0,0,0,0,0,0,0,0,7,13,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0
7c0c72cc86a5548fac1f1c96853e29fe,0,4,0,13,0,2,0,0,3,0,4,6,0,0,0,3,0,0,0,10,6,5,0,0,3,0,0,4,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,11,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,1,2,1,56,6,1
84a1034f71767fa92491aebf1bdf7fdc,42,4,0,6,0,15,0,5,61,8,30,17,19,6,18,6,11,23,29,25,38,6,0,5,59,12,18,7,55,8,12,4,0,0,0,0,0,23,11,0,9,0,3,12,45,37,6,24,8,4,10,23,40,7,0,5,0,10,8,44,9,16,0,10,3,55,10,28,30,0,0,0,4,4,11,23,0,0,49,0,7,25,41,0,0,6,65,35,0,25,28,149,5,10,3,0,3,0,0,51,0,26,4,6,2,4,9,0,4,2,38,34,0,41,21,0,7,5,0,6,14,2,0,11,11,11,51,4,35,288,8,5
