metadata,feature,value,coef,stderr,N,N.not.0,pval,qval
Site_General,49ca472812887fdafb9786d9995aa406,SI,-1.722586803,0.097221398,278,188,6.05E-45,1.15E-41
Site_General,0d193515752095f48f18055431a650f0,SI,-1.71967906,0.099840011,278,186,2.58E-43,2.46E-40
Site_General,861fb4882b4c65b68e5998bb89ad59e8,SI,-1.694895179,0.104494789,278,159,5.26E-40,3.34E-37
Site_General,4a82bd4ce156dbdc137b21a1d7e75f93,SI,-1.523474005,0.100541941,278,153,1.77E-36,8.43E-34
Site_General,b92f84c206887ecd667f142dd3606ac3,SI,-1.64507222,0.112246092,278,163,7.94E-35,3.02E-32
Site_General,e6b0f68e8f6db48ea780944a44ac99a1,SI,-1.301620362,0.088969304,278,217,1.01E-34,3.21E-32
Site_General,db1ea7350f45b6b1c577ee65fae969c4,SI,-1.598902401,0.111404031,278,213,8.70E-34,2.37E-31
Site_General,dcd0c235615b718f89bb8cc76b5a627f,SI,-2.271801629,0.159823415,278,195,2.32E-33,5.53E-31
Site_General,f33aa1513c4933703b7070ec1e43c191,SI,-1.297528831,0.092411147,278,199,9.45E-33,2.00E-30
Site_General,64864a4b76fc5cccc00f4e44f8dbcff4,SI,-1.342109044,0.096778756,278,223,3.33E-32,6.34E-30
Site_General,f5fb42e8863737981eb6e04a3de22e29,SI,1.62716059,0.120303774,278,277,4.54E-31,7.86E-29
Site_General,01ac8dc658ac5b92afc9837f747e74dd,SI,-1.332924273,0.100473055,278,138,2.98E-30,4.73E-28
Site_General,a172874a13d3e6df1391f0797d95d6bc,SI,-1.522864583,0.115589747,278,186,6.38E-30,9.35E-28
Site_General,5fc2d4103e27f399113f1fc7c954ef66,SI,-1.838503525,0.139749491,278,173,7.32E-30,9.95E-28
Site_General,ccd31353e129fad1e0c6c09602372b4f,SI,-1.12061834,0.086886942,278,119,5.20E-29,6.59E-27
Site_General,84a1034f71767fa92491aebf1bdf7fdc,SI,-1.451164553,0.114060869,278,213,1.96E-28,2.34E-26
Site_General,f9130f059b9380b9961aef118b3a529e,SI,-1.296403274,0.102704683,278,223,3.98E-28,4.45E-26
Site_General,89c209abd89a5232343a4c87c93cb4ea,SI,2.576835651,0.20537515,278,189,7.12E-28,7.53E-26
Site_General,c42634f8d1aad4956aa9638465e86565,SI,1.563323228,0.12507836,278,278,1.06E-27,1.06E-25
Site_General,be50260bd56c9b191a9e0845fc908179,SI,-1.219184436,0.097884804,278,155,1.42E-27,1.35E-25
Site_General,a5641950b2a3a47827849d91242f0ead,SI,-1.389717837,0.113197231,278,216,5.37E-27,4.87E-25
Site_General,3bffd5a2b1cf48b46d1e51628c3551fc,SI,1.186897548,0.096734891,278,253,5.88E-27,4.92E-25
Site_General,87ab9c664033e00f6b64f2afc71a6d90,SI,-1.027892667,0.08384383,278,122,5.94E-27,4.92E-25
Site_General,3dc32de6cc2afb83c56da803d4ae8054,SI,-1.178975392,0.097381053,278,180,1.93E-26,1.53E-24
Site_General,397aa1ad0378774f826b9825c958427e,SI,2.04797131,0.171478449,278,266,6.66E-26,5.07E-24
Site_General,564a2d40353ba6af46b47a2d367a3d56,SI,-1.335582658,0.112086542,278,252,8.19E-26,6.00E-24
Site_General,9558d82710beac18e454f983c9db7cca,SI,-1.033922298,0.090404772,278,220,2.82E-24,1.99E-22
Site_General,e8ed0e081283c5963ce9860944f651c6,SI,-1.275809587,0.111947479,278,211,3.71E-24,2.52E-22
Site_General,762fd96b2d1336974fba68fedd33fefa,SI,-1.549520903,0.13715815,278,172,7.69E-24,5.05E-22
Site_General,c003202be6a53b07fbb26ecd2161fe2c,SI,1.703197299,0.151252119,278,271,1.02E-23,6.49E-22
Site_General,483176e085c4e4eeee22409a02f2c0ef,SI,-1.112182177,0.099281171,278,171,1.54E-23,9.43E-22
Site_General,832fb872172e67da702355444f34bc1c,SI,1.228622075,0.110343568,278,56,2.50E-23,1.49E-21
Site_General,2f65298490e0fe48b880145471ec54eb,SI,1.479035843,0.132957721,278,278,2.73E-23,1.58E-21
Site_General,5287908182825be751d21ae4e6f44c79,SI,1.164192745,0.105864946,278,38,6.78E-23,3.80E-21
Site_General,d727291c9abb47ba09d6fba2de9836d0,SI,1.221478929,0.111819468,278,38,1.16E-22,6.30E-21
Site_General,2da7ea845bb72e8eb58d649348bf057a,SI,-0.967059712,0.089370222,278,238,2.49E-22,1.32E-20
Site_General,2a065d9ee9756b7b08d04e4d8f2ac204,SI,-1.104758735,0.102597,278,121,3.60E-22,1.85E-20
Site_General,c0fa6fc4716f50a194d3a3bc520ba870,SI,1.268649068,0.118005991,278,111,4.11E-22,2.06E-20
Site_General,9b5ce504ace88223f14f8b0848d1b054,SI,1.952024312,0.181851147,278,265,4.67E-22,2.28E-20
Site_General,435716953baae002e22a8d28e14c0aec,SI,-1.033138662,0.097236056,278,213,1.02E-21,4.87E-20
Site_General,96c7cedbae877361d087a8b39206d408,SI,1.040122526,0.101228529,278,39,1.22E-20,5.66E-19
Site_General,efe64b2cd066392c8b5379c583817500,SI,-1.247124459,0.122342557,278,200,2.17E-20,9.81E-19
Site_General,869038dbbe0844710dfe8cda1f4c41fd,SI,-1.144105124,0.113175278,278,196,4.06E-20,1.80E-18
Site_General,53cbcf217d083ac12d3827598de4e750,SI,-0.873794765,0.08681385,278,137,5.54E-20,2.40E-18
Site_General,5df1f0b75fac3063662bc77afb6c4bf8,SI,1.145873017,0.114727939,278,38,9.39E-20,3.97E-18
Site_General,1e65ef9ba16ebcd3b8413c31e58cada1,SI,-1.25724909,0.125977203,278,199,1.01E-19,4.17E-18
Site_General,f745d265f36ea7eac26d97280e690796,SI,1.818487427,0.182683962,278,151,1.20E-19,4.87E-18
Site_General,b3ef12a80d40902556c2fd4de5924438,SI,1.180720024,0.118906281,278,127,1.40E-19,5.56E-18
Site_General,a8bb13e9e2b548216ed9a9619c1767a0,SI,-0.922365952,0.093805661,278,116,2.76E-19,1.07E-17
Site_General,94adac1e5690b5aef26d6014e471f458,SI,1.418596378,0.146741994,278,61,3.54E-19,1.35E-17
Site_General,ccdb1dad68d457d1df2d11af1ea8ca5f,SI,1.249779199,0.128259143,278,178,5.28E-19,1.97E-17
Site_General,0789b8bf342cad7160cfe6e2e074f034,SI,-0.894889719,0.093369531,278,135,1.57E-18,5.76E-17
Site_General,5880c5d1b7cc98fab46a044a247525a2,SI,-0.850111826,0.089033702,278,190,2.05E-18,7.35E-17
Site_General,6d5171bbc6ef97262119e6d152d82164,SI,1.713165512,0.179932654,278,169,2.47E-18,8.73E-17
