KO	Itg.02.DTT407.S99	Itg.02.DTT410.S2	Itg.04.DTT419.S11	Itg.04.DTT422.S14	Itg.06.DTT431.S24	Itg.06.DTT434.S27	Itg.08.DTT443.S36	Itg.08.DTT446.S39	Itg.10.DTT455.S49	Itg.10.DTT458.S52	Itg.12.DTT467.S61	Itg.12.DTT470.S64	Itg.16.DTT479.S73	Itg.16.DTT482.S77	Itg.18.DTT491.S86	Itg.18.DTT494.S89	Itg.20.DTT503.S98	Itg.20.DTT506.S1	Itg.22.DTT515.S10	Itg.22.DTT518.S13	Itg.24.DTT527.S22	Itg.24.DTT530.S25	Itg.26.DTT539.S35	Itg.26.DTT542.S38	LYZdtt303	LYZdtt306	LYZdtt315	LYZdtt318	LYZdtt327	LYZdtt330	LYZdtt339	LYZdtt342	LYZdtt351	LYZdtt354	LYZdtt363	LYZdtt366	Lyz2.01B.DTT207.S47	Lyz2.01B.DTT210.S50	Lyz2.02B.DTT219.S59	Lyz2.02B.DTT222.S62	Lyz2.03B.DTT231.S71	Lyz2.03B.DTT234.S74	Lyz2.04B.DTT243.S84	Lyz2.04B.DTT246.S87	Lyz2.05B.DTT255.S96	Lyz2.05B.DTT258.S99	Lyz2.06B.DTT267.S108	Lyz2.06B.DTT270.S112	Lyz2.07B.DTT279.S121	Lyz2.07B.DTT282.S124	Lyz2.08B.DTT291.S133	Lyz2.08B.DTT294.S136	SLCdtt001	SLCdtt004	SLCdtt019	SLCdtt022	SLCdtt052	SLCdtt067	SLCdtt070	SLCdtt076	SLCdtt109	SLCdtt112	SLCdtt130	SLCdtt145	SLCdtt148	SLCdtt163	SLCdtt166	Vil1.010B.DTT115	Vil1.010B.DTT118	Vil1.013B.DTT151	Vil1.013B.DTT154	Vil1.014B.DTT163	Vil1.01B.DTT10	Vil1.02B.DTT19	Vil1.02B.DTT22	Vil1.03B.DTT34	Vil1.04B.DTT43	Vil1.04B.DTT46	Vil1.05B.DTT55	Vil1.05B.DTT58	Vil1.06B.DTT67	Vil1.06B.DTT70	Vil1.07B.DTT79	Vil1.07B.DTT82	Vil1.08B.DTT91	Vil1.08B.DTT94	Vil1.09B.DTT103	Vil1.09B.DTT106
K00248	0.120364519548	0.012363438108	0.147169453366	0.0261948781299	0.0797953056958	0.0884330610815	0.10659684189	0.0977415196308	0.129021581477	0.0238483715653	0.173001625366	0.163728074149	0.0395662004714	0.102628823728	0.248877390353	0.197420779576	0.0667279714506	0.02485285665	0.0606565431619	0.0381049218836	0.172991926091	0.0552207837914	0.130969732867	0.0317934469883	0.0435325673769	0.0190073477136	0.0812185460674	0.0198904967451	0.13959467257	0.0705674526716	0.10425805797	0.0780262987169	0.111896962388	0.0206343746723	0.271648410034	0.069256096036	0.210576360699	0.0382526307653	0.229699220875	0.0160952699706	0.082035339998	0.0166692799737	0.0824489662901	0.0379277648692	0.119667664956	0.192348037345	0.272756131093	0.0367255005287	0.172080349389	0.0951875432271	0.0717060033203	0.0945849454267	0.0845463823079	0.0278717952111	0.157817833406	0.157150711582	0.0148755503472	0.0796463270302	0.051149055211	0.0322678443462	0.114526733851	0.02239465054	0.043861866646	0.119872414039	0.209888487171	0.0704971645714	0.00432333768016	0.0357302480569	0.0361959132176	0.0429296201458	0.0248490108905	0.113282281537	0.0374174454887	0.0436718822608	0.0584005514893	0.370817062958	0.207578602857	0.172319661167	0.00679980231882	0.00583437852167	0.00910293779085	0.00640682997244	0.00789402409195	0.00838491331864	0.010732962092	0.00700429462714	0.0676721535048	0.040902516376
K00634	0.129442923188	0.0101176538288	0.110799138586	0.0100451855114	0.0145669045676	0.0154080285316	0.17205589335	0.0156108480658	0.050454043221	0.00543457358772	0.0461293336114	0.0220396898369	0.0231014647625	0.0148439462421	0.0569240791773	0.0453219010146	0.0528333180223	0.00987226873688	0.0312598505732	0.0259440981712	0.0986029039232	0.031102993892	0.0530082405573	0.0181276985697	1.57115263478	0.0029892590181	0.538614164764	0.0350450911305	0.0326262651678	0.0139563137117	0.163898358498	0.0142345934309	0.0332842168295	0.00116804145409	0.227216659763	0.0270802680095	0.283321691029	0.0334732385874	0.200581732473	0.00748092496412	0.0836150563422	0.00788226643032	0.0711901521207	0.00742205352969	0.0846907735591	0.0289033065711	0.132286017151	0.0114234450346	0.116240503473	0.0238548029679	0.0617153844895	0.0555723106683	0.0923524553004	0.00866835214825	0.0179869768831	0.0193303131428	0.00398255098521	0.0216091261471	0.0144529148978	0.0406843821137	0.0225078008177	0.00220604976021	0.0191578388733	0.053673476643	0.0544556358562	0.134726977403	0.00193242099146	0.00731793047078	0.0119205145963	0.812034386141	0.172380272493	0.365562320327	0.0128662902789	0.262436358952	0.0130929690232	0.020716789357	0.0940664629712	0.0232815609577	0.00448123861784	0.00392220213113	0.0046485857681	0.00353322849349	0.0452478964339	0.00522457353413	0.00571913613657	0.00463456243207	0.0129281846883	0.0102634200999
K00929	0.168881479095	0.0100269849685	0.127717197204	0.0107350185365	0.0215011035989	0.0206569080812	0.18077937345	0.0187649478902	0.0696016834344	0.00635197385505	0.070321145615	0.0301337632646	0.0312860785924	0.0191398920814	0.0825338024052	0.0631529319901	0.0634166423049	0.0110539409003	0.0403522532916	0.0379365495911	0.176272580888	0.045236286565	0.0821267900441	0.0214014579117	1.59656168772	0.00437433492761	0.568296047874	0.0378442296341	0.0419377301853	0.0161894809936	0.225943267893	0.0244546193645	0.0684971483635	0.00153622418713	0.229876254762	0.0265177595443	0.350120756167	0.0542938579767	0.21173326177	0.00780074647257	0.0999317949788	0.0100070321614	0.088930749779	0.016921234345	0.106974148489	0.0374382665173	0.139386430465	0.0122524149632	0.126872191086	0.0297193807972	0.0710620374336	0.0716413438242	0.101137267371	0.00969162660553	0.0292422499684	0.0291280588954	0.00438756904331	0.0375891640102	0.0184182154426	0.0544576643377	0.0423189043103	0.00234110867847	0.0233378138733	0.0808691146875	0.10665823568	0.156697724889	0.00198751102794	0.00990369500942	0.0136835902359	0.812555012058	0.165054841813	0.375800213353	0.0146333955621	0.284547729823	0.0143590160258	0.0262804608102	0.1074138637	0.0293185346024	0.00611186234821	0.00536082059155	0.00624942197778	0.00511645164077	0.0471131778618	0.00679736220353	0.00924672352203	0.00618461718096	0.0172329185982	0.0129542435751
K01667	0.0222406466211	0.00146563698879	0.0284156048392	0.000751630904001	0.00153441543174	0.00802350062807	0.169913882195	0.00110142418553	0.00603167561633	0.00060681356097	0.00147870442043	0.000216726017699	0.00262646158505	0.00142911944655	0.00108454723317	0.00483868964917	0.00573257234175	0.00766782278787	0.00341287167545	0.00439518850201	0.00604035042282	0.034232050131	0.00404240780021	0.00382299353889	0.0294782496464	0.00195112457462	0.0466450829424	0.00340926301927	0.0076962922177	0.00215306585266	0.113227025248	0.0069081013324	0.0014525727544	0.00107795057483	0.00439527741519	0.00193773261214	0.0147354814834	0.00178442437549	0.00163111968115	0.000683778708183	0.0143037194608	0.00336110553614	0.0111824279652	0.00128882540263	0.0463014189207	0.000877259340592	0.00251274952394	0.0133578707144	0.118670929969	0.00414985912153	0.0154862252127	0.0174487416584	0.0577498846376	0.00442382294735	0.000955180576918	0.00161872031841	0.000220773705032	0.0105522897793	0.0	0.00103155537235	0.000839472274182	0.0	0.00308961882811	1.56415987653e-05	8.80450357922e-06	2.56130324151e-05	2.81707544658e-06	0.726954915191	0.562658922946	0.0645277486493	0.137086907865	0.0589539223738	0.0108338500266	0.0195178359031	0.0108249848753	0.00489397301222	0.15155948014	0.0182662227147	0.880611219009	0.806895976392	0.881795810908	0.86325296643	0.865480816228	0.86779962662	0.833380674571	0.878347325196	0.602111218728	0.56294413488
