Module	Itg.04.DTT422.S14	LYZdtt308	LYZdtt307	Lyz2.01B.FP211.S59	LYZdtt306	LYZdtt305	LYZdtt304	Vil1.07B.DTT84	Vil1.07B.DTT83	Itg.18.DTT492.S87	Lyz2.04B.FP244.S41	Vil1.07B.DTT82	Itg.20.DTT506.S1	Vil1.07B.DTT81	LYZFP332	Vil1.07B.DTT80	LYZFP331	LYZFP330	LYZFP329	LYZFP328	Itg.16.FP482.S85	LYZFP327	Itg.22.FP518.S21	Lyz2.05B.FP255.S52	Vil1.02B.FP24	Itg.02.FP407.S7	LYZdtt319	LYZdtt318	Lyz2.03B.FP234.S82	LYZdtt317	LYZdtt316	Itg.26.FP542.S46	LYZdtt315	Itg.22.DTT520.S15	LYZFP320	Itg.10.FP459.S61	LYZFP319	LYZFP318	Itg.06.DTT436.S29	LYZFP317	LYZFP316	LYZFP315	Vil1.02B.FP20	Vil1.02B.FP21	LYZdtt320	Vil1.02B.FP22	Vil1.02B.FP23	Lyz2.03B.DTT231.S71	Itg.10.DTT457.S51	Lyz2.06B.FP267.S64	Itg.02.FP408.S8	Itg.04.FP423.S23	Lyz2.07B.DTT282.S124	Itg.20.DTT505.S100	Itg.08.DTT444.S37	LYZFP308	LYZFP307	LYZFP306	LYZFP305	LYZFP304	Itg.08.FP446.S47	Itg.26.DTT542.S38	Vil1.07B.FP79	Itg.20.FP505.S8	LYZFP303	Lyz2.05B.DTT255.S96	Itg.24.DTT527.S22	Lyz2.04B.DTT246.S87	LYZdtt303	Itg.16.FP481.S84	Itg.02.DTT408.S100	Itg.20.FP506.S9	Vil1.04B.DTT45	Vil1.04B.DTT44	Itg.16.DTT484.S79	Itg.18.FP496.S99	Vil1.04B.DTT43	Itg.22.FP519.S22	Lyz2.03B.DTT232.S72	Itg.04.DTT421.S13	Lyz2.02B.DTT222.S62	Vil1.03B.DTT34	Vil1.03B.DTT35	Itg.10.FP458.S60	Itg.26.FP541.S45	Vil1.05B.FP60	Lyz2.05B.FP256.S53	Lyz2.02B.FP223.S71	Itg.12.FP467.S69	Itg.18.DTT491.S86	Lyz2.01B.DTT207.S47	Itg.10.DTT455.S49	Itg.26.DTT543.S39	Itg.04.FP424.S24	Itg.08.DTT443.S36	Itg.18.FP491.S94	LYZFP356	LYZFP355	LYZFP354	Itg.10.DTT456.S50	LYZFP353	LYZFP352	LYZFP351	Vil1.05B.FP56	Vil1.05B.FP57	Vil1.05B.FP55	Vil1.05B.FP58	Vil1.05B.FP59	Lyz2.06B.DTT270.S112	Lyz2.02B.FP222.S70	Itg.12.FP468.S70	Itg.02.FP409.S9	Lyz2.08B.DTT291.S133	Lyz2.07B.FP279.S77	Lyz2.04B.DTT245.S86	Lyz2.02B.DTT223.S63	Itg.20.DTT507.S2	LYZFP344	LYZFP343	LYZFP342	LYZFP341	LYZFP340	Itg.10.FP460.S62	LYZFP339	Vil1.09B.FP107	Vil1.09B.FP106	Vil1.09B.FP105	Itg.22.DTT519.S14	Vil1.09B.FP104	Vil1.09B.FP108	Vil1.09B.FP103	Lyz2.08B.FP292.S90	Itg.26.FP539.S43	Itg.06.DTT431.S24	SLCdtt022	Vil1.08B.DTT91	SLCdtt021	Vil1.08B.DTT92	SLCdtt020	Vil1.08B.DTT93	Itg.12.DTT469.S63	Lyz2.03B.FP232.S80	Vil1.08B.DTT94	Vil1.08B.DTT95	Itg.18.FP495.S98	Vil1.08B.DTT96	Lyz2.05B.FP257.S54	Itg.06.FP436.S37	SLCdtt149	SLCdtt148	SLCdtt147	SLCdtt146	Lyz2.03B.DTT233.S73	SLCdtt024	SLCdtt145	Lyz2.04B.FP243.S92	Itg.04.FP421.S21	Lyz2.07B.FP284.S82	Vil1.04B.FP48	Vil1.04B.FP44	Vil1.04B.FP45	Vil1.04B.FP46	Vil1.04B.FP47	Lyz2.01B.DTT208.S48	Vil1.04B.FP43	Itg.16.FP480.S83	SLCdtt150	Itg.26.FP540.S44	Lyz2.02B.FP224.S72	Vil1.01B.DTT09	Vil1.01B.DTT08	Itg.04.DTT420.S12	Lyz2.01B.FP208.S56	Lyz2.08B.DTT295.S137	SLCdtt166	Lyz2.03B.FP235.S83	SLCdtt165	SLCdtt164	SLCdtt163	Itg.18.FP492.S95	Itg.24.FP528.S31	SLCdtt168	Lyz2.02B.FP219.S67	SLCdtt167	Itg.26.DTT540.S36	Lyz2.02B.DTT224.S64	Vil1.013B.DTT156	Lyz2.08B.FP291.S89	Vil1.013B.DTT154	Vil1.013B.DTT155	Lyz2.06B.DTT271.S113	Vil1.013B.DTT152	Vil1.013B.DTT153	Vil1.013B.DTT151	Itg.12.FP469.S71	SLCdtt054	SLCdtt053	SLCdtt052	SLCdtt051	SLCdtt050	Lyz2.06B.FP269.S67	Itg.10.DTT459.S53	Vil1.04B.DTT48	Lyz2.06B.DTT268.S109	Vil1.04B.DTT47	Vil1.04B.DTT46	Itg.10.FP457.S59	Itg.24.DTT530.S25	Lyz2.05B.FP258.S55	Itg.10.FP456.S58	Lyz2.08B.DTT293.S135	Lyz2.02B.DTT219.S59	Vil1.13B.FP152	Vil1.13B.FP153	Vil1.13B.FP154	Vil1.13B.FP155	Vil1.13B.FP156	Itg.18.DTT493.S88	Lyz2.08B.FP293.S91	Lyz2.01B.DTT209.S49	Vil1.05B.DTT55	Vil1.05B.DTT56	Vil1.05B.DTT57	Itg.18.FP494.S97	Vil1.13B.FP151	SLCdtt109	Lyz2.03B.FP233.S81	Itg.20.DTT504.S99	SLCdtt111	SLCdtt110	Itg.16.DTT482.S77	Itg.06.FP435.S36	Itg.22.FP520.S23	SLCdtt114	SLCdtt113	SLCdtt112	Vil1.02B.FP19	Itg.20.DTT503.S98	Itg.10.DTT458.S52	SLCdtt001	Lyz2.07B.FP283.S81	Itg.04.FP422.S22	Lyz2.01B.FP209.S57	SLCdtt129	SLCdtt128	SLCdtt006	Vil1.01B.FP08	SLCdtt005	Vil1.01B.FP07	SLCdtt004	Itg.20.FP508.S11	SLCdtt003	Vil1.01B.FP09	Lyz2.07B.DTT283.S125	SLCdtt002	Itg.18.DTT494.S89	Vil1.01B.FP11	Vil1.01B.FP10	Vil1.01B.FP12	Itg.24.FP527.S30	Lyz2.03B.DTT234.S74	Lyz2.05B.FP259.S56	SLCdtt132	Lyz2.06B.FP268.S65	SLCdtt130	Itg.26.DTT541.S37	SLCdtt019	Itg.06.FP434.S35	Lyz2.05B.DTT260.S101	Lyz2.01B.DTT211.S51	Vil1.09B.DTT108	SLCFP149	SLCFP148	Itg.12.FP471.S73	SLCFP147	Lyz2.04B.DTT243.S84	SLCFP150	Lyz2.06B.FP271.S69	Itg.10.FP455.S57	Itg.16.DTT481.S76	Lyz2.07B.DTT284.S126	Lyz2.05B.DTT259.S100	Vil1.010B.DTT116	Vil1.010B.DTT115	Vil1.010B.DTT118	Vil1.010B.DTT117	Itg.22.DTT516.S11	Vil1.010B.DTT119	Lyz2.08B.FP294.S92	SLCFP146	Lyz2.05B.FP260.S57	SLCFP024	SLCFP145	SLCFP023	SLCFP022	SLCFP021	SLCFP020	Itg.18.FP493.S96	Lyz2.06B.DTT272.S114	Vil1.010B.DTT120	Vil1.02B.DTT21	Vil1.02B.DTT20	Lyz2.07B.FP282.S80	Vil1.05B.DTT60	SLCFP049	Lyz2.04B.FP247.S44	Vil1.02B.DTT19	Lyz2.07B.DTT279.S121	SLCFP054	SLCFP053	SLCFP052	SLCFP051	SLCFP050	Vil1.06B.FP67	Vil1.06B.FP69	Vil1.05B.DTT58	Vil1.06B.FP68	Vil1.05B.DTT59	Lyz2.08B.DTT296.S139	Vil1.06B.FP70	Itg.02.FP411.S11	Vil1.03B.FP36	Vil1.06B.FP72	Vil1.06B.FP71	Vil1.03B.FP34	Vil1.03B.FP35	Itg.18.DTT495.S90	Itg.20.FP507.S10	Itg.08.DTT447.S40	Vil1.09B.DTT103	Itg.24.DTT531.S26	SLCFP167	SLCFP166	SLCFP165	Vil1.09B.DTT107	SLCFP164	Vil1.09B.DTT106	SLCFP163	Vil1.09B.DTT105	Vil1.09B.DTT104	Itg.24.FP530.S33	Vil1.03B.FP32	Itg.06.DTT433.S26	Vil1.03B.FP33	Itg.12.DTT468.S62	Vil1.03B.FP31	Lyz2.03B.DTT235.S75	Vil1.14B.FP163	Lyz2.06B.FP272.S70	SLCFP109	Lyz2.08B.DTT292.S134	SLCFP113	SLCdtt067	SLCFP112	SLCFP111	SLCFP110	Itg.06.FP433.S34	Itg.02.DTT409.S1	Lyz2.04B.DTT244.S85	Lyz2.07B.DTT280.S122	SLCdtt069	SLCdtt068	Lyz2.07B.DTT281.S123	SLCdtt070	SLCdtt078	SLCdtt077	SLCdtt076	SLCdtt075	SLCdtt074	Itg.04.FP420.S20	Itg.08.FP448.S49	Vil1.14B.FP165	Vil1.14B.FP164	Vil1.14B.FP167	Vil1.14B.FP166	Itg.22.DTT515.S10	Lyz2.01B.DTT210.S50	Vil1.14B.FP168	Lyz2.08B.FP295.S93	Itg.12.FP470.S72	Vil1.06B.DTT67	Vil1.06B.DTT69	Lyz2.01B.FP207.S55	Vil1.06B.DTT68	Lyz2.03B.FP236.S84	Itg.04.DTT419.S11	Itg.16.DTT479.S73	SLCFP129	SLCFP128	SLCFP127	SLCFP006	Lyz2.03B.DTT236.S76	SLCFP005	Itg.26.DTT544.S40	SLCFP004	Itg.24.FP529.S32	SLCFP132	Lyz2.06B.DTT267.S108	SLCFP131	Itg.16.DTT480.S75	Lyz2.07B.FP281.S79	Vil1.01B.DTT12	Vil1.01B.DTT11	Itg.08.FP443.S44	Vil1.01B.DTT10	Itg.18.DTT496.S91	Itg.02.DTT410.S2	Lyz2.05B.DTT258.S99	Itg.12.DTT467.S61	Itg.06.DTT432.S25	Itg.24.FP531.S34	Itg.22.FP515.S18	SLCdtt092	SLCFP114	Vil1.014B.DTT163	SLCFP003	SLCFP002	SLCFP001	Vil1.014B.DTT167	SLCdtt096	SLCdtt095	Vil1.014B.DTT165	Vil1.014B.DTT164	SLCdtt093	Itg.02.FP410.S10	Vil1.014B.DTT168	Lyz2.03B.FP231.S79	Lyz2.02B.DTT221.S61	Itg.26.DTT539.S35	Vil1.10B.FP118	Vil1.10B.FP117	Itg.06.FP432.S33	Vil1.10B.FP119	Itg.12.DTT470.S64	Vil1.10B.FP116	Vil1.10B.FP115	Itg.02.DTT407.S99	Itg.08.DTT445.S38	Itg.22.FP516.S19	Itg.08.FP447.S48	Vil1.06B.DTT70	Vil1.06B.DTT72	Vil1.06B.DTT71	Lyz2.04B.FP246.S43	Vil1.10B.FP120	Itg.02.DTT411.S3	Itg.06.DTT435.S28	Lyz2.07B.FP280.S78	Itg.22.DTT518.S13	Lyz2.04B.DTT248.S89	Itg.26.FP544.S48	Itg.08.FP444.S45	Itg.20.DTT508.S3	Lyz2.05B.DTT257.S98	Lyz2.08B.FP296.S95	Vil1.03B.DTT32	Vil1.03B.DTT33	SLCFP019a	Itg.24.DTT529.S24	Itg.04.DTT424.S16	Itg.16.FP483.S86	Itg.16.FP479.S81	Lyz2.02B.FP221.S69	Lyz2.06B.FP270.S68	Lyz2.01B.FP210.S58	Itg.04.DTT423.S15	SLCFP078	Itg.02.FP412.S12	SLCFP077	SLCFP076	SLCFP075	SLCFP074	Itg.04.FP419.S19	SLCFP073	SLCFP072	SLCFP071	SLCFP070	LYZdtt356	LYZdtt355	LYZdtt354	Itg.02.DTT412.S4	Lyz2.01B.DTT212.S52	LYZdtt353	Lyz2.01B.FP212.S60	LYZdtt352	Itg.12.FP472.S74	LYZdtt351	Vil1.07B.FP84	Itg.20.FP503.S6	Vil1.07B.FP83	Vil1.07B.FP82	Vil1.07B.FP81	Vil1.07B.FP80	Itg.08.DTT446.S39	Itg.22.FP517.S20	SLCFP069	SLCFP068	SLCFP067	Lyz2.02B.DTT220.S60	Vil1.02B.DTT23	Vil1.02B.DTT22	LYZdtt368	Lyz2.04B.FP245.S42	LYZdtt367	Vil1.02B.DTT24	LYZdtt366	LYZdtt365	LYZdtt364	LYZdtt363	Lyz2.02B.FP220.S68	Itg.20.FP504.S7	LYZdtt329	LYZdtt328	LYZdtt327	Lyz2.04B.DTT247.S88	Itg.22.DTT517.S12	Itg.06.DTT434.S27	SLCFP096	Itg.26.FP543.S47	SLCFP095	SLCFP094	SLCFP093	SLCFP092	SLCFP091	LYZdtt332	LYZdtt331	LYZdtt330	Itg.12.DTT471.S65	Vil1.07B.DTT79	Itg.16.FP484.S87	Vil1.08B.FP96	Itg.06.FP431.S32	Lyz2.08B.DTT294.S136	Vil1.08B.FP95	LYZdtt339	Lyz2.06B.DTT269.S111	Itg.24.DTT528.S23	Itg.08.FP445.S46	Vil1.08B.FP92	Vil1.08B.FP91	Vil1.08B.FP94	Vil1.08B.FP93	LYZdtt344	LYZdtt343	LYZdtt342	Lyz2.05B.DTT256.S97	LYZdtt341	LYZdtt340
MF0063	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	1.0	1.0	1.0	0.8	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	0.8	1.0	1.0	0.8	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	0.8	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.8	1.0	0.8	0.8	1.0	0.8	0.8	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.8	1.0	0.8	1.0	0.8	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	0.8	1.0	0.8	1.0	1.0	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	0.8	1.0	0.8	1.0	1.0	1.0	0.8	0.8	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	1.0	0.8	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	0.8	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0
MF0020	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MF0061	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
