OTU ID,Mouse4A.DTT19,Mouse6A.FP31,Mouse1A.FP01,Mouse2A.FP07,Mouse3A.FP13,Mouse6A.DTT31,Mouse1B.DTT13,Mouse5A.FP25,Mouse5A.DTT25,Mouse7A.FP37,Mouse7A.DTT37,Mouse4A.FP19,Mouse10A.DTT109,Mouse10A.FP109,Mouse9A.DTT97,Mouse9A.FP97,Mouse8A.FP85,Mouse8A.DTT85,taxonomy
k__Bacteria;p__Actinobacteria,7,22,15,136,138,60,83,769,2,663,126,248,198,13,101,255,108,122,
k__Bacteria;p__Bacteroidetes,30892,24825,12342,35520,27379,29434,34287,30791,19379,26623,30533,20126,23753,55331,22027,51025,14770,37122,
k__Bacteria;p__Cyanobacteria,43,17,1,243,19,84,39,0,15,9,45,5,43,107,51,67,8,24,
k__Bacteria;p__Deferribacteres,3944,687,6791,127,57,3570,4043,95,6429,67,357,3797,17242,1928,36952,951,2945,490,
k__Bacteria;p__Firmicutes,9184,7632,16564,7926,10017,15901,8663,2161,15794,5637,6057,17166,10560,6782,17159,15426,18002,15585,
k__Bacteria;p__Proteobacteria,555,986,485,1111,657,1412,857,923,344,1262,1282,1060,1196,734,764,1063,964,1510,
k__Bacteria;p__Verrucomicrobia,7,3,7,5,0,255,372,4,10,6,43,0,788,3,308,8,1296,216,
