OTU ID,Mouse5A.FP28,Mouse3A.FP16,Mouse7A.FP40,Mouse5A.DTT28,Mouse4A.FP22,Mouse4A.DTT22,Mouse1B.DTT16,Mouse1A.FP04,Mouse2A.FP10,Mouse6A.DTT34,Mouse6A.FP34,Mouse7A.DTT40,Mouse9A.DTT100,Mouse10A.DTT112,Mouse10A.FP112,Mouse8A.DTT88,Mouse9A.FP100,Mouse8A.FP88,taxonomy
k__Bacteria;p__Actinobacteria,1682,289,777,28,60,13,187,207,601,3,48,67,303,47,263,270,1234,2896,
k__Bacteria;p__Bacteroidetes,21436,18539,18545,27903,3648,9148,17355,20383,27904,9725,21807,17474,67257,28551,40036,19307,94810,39275,
k__Bacteria;p__Cyanobacteria,21,33,69,7,9,11,8,163,17,0,34,3,0,10,30,0,47,65,
k__Bacteria;p__Deferribacteres,0,8,130,1072,7,10,191,0,24,40,15,195,51,162,572,113,6,7,
k__Bacteria;p__Firmicutes,11333,9962,15903,5415,35273,7120,5037,21259,4110,783,4384,4970,2575,10327,36087,3116,1590,7333,
k__Bacteria;p__Proteobacteria,1243,3606,1542,2643,329,790,2929,983,4542,1061,3029,2215,5446,4516,3564,5638,12180,11386,
k__Bacteria;p__Verrucomicrobia,5,2,2,3,4,0,48,2,10,11,4,13,4592,20,0,19,9,21,
