OTU ID,Mouse5A.DTT29,Mouse5A.FP28,Mouse6A.DTT35,Mouse1B.DTT18,Mouse3A.FP16,Mouse7A.FP40,Mouse1A.FP05,Mouse3A.FP17,Mouse2A.FP11,Mouse3A.FP18,Mouse5A.DTT30,Mouse5A.DTT28,Mouse4A.FP22,Mouse4A.FP23,Mouse6A.FP35,Mouse7A.DTT41,Mouse4A.DTT22,Mouse1A.FP06,Mouse7A.DTT42,Mouse1B.DTT16,Mouse1A.FP04,Mouse2A.FP12,Mouse2A.FP10,Mouse7A.FP42,Mouse7A.FP41,Mouse6A.DTT34,Mouse5A.FP29,Mouse6A.FP34,Mouse6A.FP36,Mouse5A.FP30,Mouse4A.FP24,Mouse4A.DTT24,Mouse1B.DTT17,Mouse6A.DTT36,Mouse4A.DTT23,Mouse7A.DTT40,Mouse9A.DTT100,Mouse9A.DTT101,Mouse8A.DTT90,Mouse10A.DTT113,Mouse9A.DTT102,Mouse10A.DTT112,Mouse10A.DTT114,Mouse10A.FP113,Mouse9A.FP102,Mouse9A.FP101,Mouse10A.FP112,Mouse8A.FP90,Mouse10A.FP114,Mouse8A.DTT88,Mouse8A.DTT89,Mouse8A.FP89,Mouse9A.FP100,Mouse8A.FP88,taxonomy
k__Bacteria;p__Actinobacteria,232,1682,63,117,289,777,116,16,951,34,126,28,60,62,401,294,13,118,198,187,207,307,601,465,514,3,1076,48,449,772,193,63,21,115,36,67,303,352,371,122,178,47,251,1273,1956,3130,263,12283,127,270,349,2375,1234,2896,
k__Bacteria;p__Bacteroidetes,27559,21436,20909,4116,18539,18545,21023,7163,34878,4883,29797,27903,3648,4510,26991,17577,9148,15419,21198,17355,20383,32480,27904,20507,20088,9725,24372,21807,31652,35415,8799,27202,8192,24863,14713,17474,67257,47475,47374,35453,40055,28551,19167,62614,63997,90305,40036,71597,38809,19307,47685,56470,94810,39275,
k__Bacteria;p__Cyanobacteria,0,21,14,6,33,69,7,2921,68,5207,0,7,9,33,765,3,11,0,0,8,163,104,17,204,67,0,3,34,108,110,12,0,11,0,2,3,0,2,2,0,0,10,40,714,4668,101,30,9,2347,0,14,2,47,65,
k__Bacteria;p__Deferribacteres,10,0,48,325,8,130,0,43,16,58,17,1072,7,0,45,9,10,0,110,191,0,53,24,20,34,40,517,15,6,17,0,68,564,39,37,195,51,29,66,20,16,162,935,1,8,12,572,2,159,113,10,135,6,7,
k__Bacteria;p__Firmicutes,4440,11333,2511,8135,9962,15903,19201,17305,7354,16191,4781,5415,35273,36836,6738,4443,7120,17211,6113,5037,21259,3149,4110,5656,10434,783,25556,4384,5065,6555,26134,12764,10605,4300,22779,4970,2575,2930,6586,10534,2271,10327,13412,43903,5944,4161,36087,15662,25578,3116,2356,11082,1590,7333,
k__Bacteria;p__Proteobacteria,2788,1243,1803,512,3606,1542,821,5202,4855,7227,1686,2643,329,211,5054,2490,790,1495,1938,2929,983,3509,4542,5422,1687,1061,3450,3029,2497,3573,839,2199,457,3779,1030,2215,5446,1899,14588,2642,1170,4516,1315,5880,16207,9569,3564,18250,6186,5638,13815,17969,12180,11386,
k__Bacteria;p__Verrucomicrobia,5,5,21,26,2,2,5,8,4,24,10,3,4,2,10,18,0,5,73,48,2,38,10,7,6,11,4,4,4,5,0,45,12,12,9,13,4592,3773,49,13,2400,20,229,4,1905,2135,0,54,25,19,19,9,9,21,
