#OTU ID,TL1a_FP_207,TL1a_FP_75,TL1a_FP_141,TL1a_FP_171,TL1a_FP_99,TL1a_FP_63,TL1a_FP_243,TL1a_DTT_171,TL1a_DTT_141,TL1a_DTT_243,TL1a_DTT_63,TL1a_DTT_207,TL1a_DTT_75,TL1a_DTT_99,TL1A_FP_639,TL1A_FP_687,TL1A_DTT_639,TL1A_DTT_687,taxonomy
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,39663,34937,43482,109510,37776,43235,68161,42270,59860,62136,31989,46795,18296,48865,6939,10989,16917,4997,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,0,83,56,101,65,101,0,86,131,0,73,0,66,141,45,47,167,42,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__,9,953,59,12,0,8,113,32,14,27,11,158,10,217,0,0,8,0,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum,0,11,5,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella,0,586,16,1,0,2,30,0,0,3,0,6,0,134,0,0,0,0,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,0,7578,3639,15162,3958,5304,0,7297,9486,0,6641,0,3296,7343,1394,3238,2674,1161,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0,272,230,516,118,397,0,130,518,4,213,16,165,562,228,241,477,101,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Millionella,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0,1587,859,1943,971,2143,0,1209,909,0,571,0,499,1478,1111,1164,5270,765,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,0,27,9,2,0,9,19,0,3,4,0,18,8,13,0,0,0,0,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__,37,37,8,10,12,32,49,14,39,12,7,18,7,17,2,12,7,3,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Candidatus_Arthromitus,5,31,53,6,24,6,67,62,4,6,2,5,0,5,0,0,0,0,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;g__,0,114,0,0,0,0,0,0,0,3,0,19,0,34,0,0,0,0,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium,10,16,4,26,15,11,0,4,0,0,0,8,0,3,3,6,7,10,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__,33,41,16,36,27,26,17,39,60,71,18,58,13,47,6,16,55,40,
