NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00626	20	8.428277015686035	0.038734116	Yes	
row_1	K13787	129	7.856600284576416	0.04789834	Yes	
row_2	K01662	158	7.715680122375488	0.08394428	Yes	
row_3	K00806	261	7.3905463218688965	0.09512464	Yes	
row_4	K00805	533	7.20405387878418	0.04951736	Yes	
row_5	K00991	582	7.0489397048950195	0.07884287	Yes	
row_6	K13789	649	6.854349613189697	0.10212	Yes	
row_7	K00919	752	6.528608322143555	0.11330035	Yes	
row_8	K01823	808	6.400074005126953	0.14027372	Yes	
row_9	K00054	824	6.378801345825195	0.18068793	Yes	
row_10	K00869	825	6.378801345825195	0.22614248	Yes	
row_11	K00938	826	6.378801345825195	0.27159703	Yes	
row_12	K01597	827	6.378801345825195	0.3170516	Yes	
row_13	K01641	828	6.378801345825195	0.36250612	Yes	
row_14	K03527	1207	4.97992467880249	0.28094456	No	
row_15	K00099	1322	4.6140666007995605	0.28809264	No	
row_16	K03526	1323	4.6140666007995605	0.33354717	No	
row_17	K00795	1445	4.289472579956055	0.33834314	No	
row_18	K01770	1516	4.108498573303223	0.36027616	No	
row_19	K12506	1769	3.35223650932312	0.3210533	No	
row_20	K02523	2577	0.46125176548957825	0.09533849	No	
row_21	K06013	2665	0.2739795446395874	0.11155917	No	
