NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00171	1669	3.6405773162841797	-0.4822059	Yes	
row_1	K11180	1712	3.5115692615509033	-0.41935316	Yes	
row_2	K11181	1713	3.5115692615509033	-0.34243008	Yes	
row_3	K00198	1781	3.327922821044922	-0.28795257	Yes	
row_4	K00196	1811	3.255080461502075	-0.22074473	Yes	
row_5	K03518	1830	3.1781210899353027	-0.1498518	Yes	
row_6	K00169	2022	2.3984861373901367	-0.13691533	Yes	
row_7	K00170	2023	2.3984861373901367	-0.05999224	Yes	
row_8	K00172	2024	2.3984861373901367	0.01693084	Yes	
row_9	K10679	2081	2.1763362884521484	0.07509345	Yes	
row_10	K06281	2564	0.49397602677345276	-0.009457503	Yes	
row_11	K06282	2565	0.49397602677345276	0.06746557	Yes	
row_12	K10678	2957	0.001992194913327694	0.013400383	Yes	
