NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00640	191	7.5719685554504395	-0.02072342	No	
row_1	K00651	231	7.436983585357666	0.009645598	No	
row_2	K01738	278	7.3905463218688965	0.037661675	No	
row_3	K01011	1230	4.91845703125	-0.23852393	No	
row_4	K01082	1317	4.624895095825195	-0.22395323	No	
row_5	K00958	1513	4.118581295013428	-0.2460212	Yes	
row_6	K07307	1634	3.7490110397338867	-0.24287906	Yes	
row_7	K11180	1712	3.5115692615509033	-0.22528316	Yes	
row_8	K11181	1713	3.5115692615509033	-0.1818049	Yes	
row_9	K00394	1806	3.266540050506592	-0.16925101	Yes	
row_10	K00395	1807	3.266540050506592	-0.12577274	Yes	
row_11	K07306	1810	3.262453079223633	-0.082966745	Yes	
row_12	K00390	1861	3.0870447158813477	-0.05629521	Yes	
row_13	K08352	1943	2.746481418609619	-0.04004384	Yes	
row_14	K00299	2063	2.26589035987854	-0.036565576	Yes	
row_15	K00860	2206	1.5295788049697876	-0.040818408	Yes	
row_16	K00956	2264	1.2898454666137695	-0.01649981	Yes	
row_17	K00380	2281	1.2110234498977661	0.021600299	Yes	
row_18	K01739	2415	0.8186664581298828	0.020372678	Yes	
row_19	K02048	2444	0.7523599863052368	0.054439176	Yes	
row_20	K02045	2748	0.1543169915676117	-0.0039313035	Yes	
row_21	K00381	2877	0.024991417303681374	-0.0034782523	Yes	
row_22	K00957	2903	0.01287095621228218	0.03159665	Yes	
