NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01142	65	8.208287239074707	0.055147536	Yes	
row_1	K02335	312	7.3905463218688965	0.049658556	Yes	
row_2	K07462	439	7.3905463218688965	0.08437058	Yes	
row_3	K10563	445	7.3905463218688965	0.15961862	Yes	
row_4	K10773	446	7.3905463218688965	0.2365417	Yes	
row_5	K01972	491	7.332638263702393	0.2987244	Yes	
row_6	K03648	572	7.081573486328125	0.34884682	Yes	
row_7	K03575	804	6.404808521270752	0.34838298	Yes	
row_8	K01246	894	6.185899257659912	0.3954903	Yes	
row_9	K01151	1039	5.675650596618652	0.42417216	Yes	
row_10	K03652	1168	5.15995979309082	0.4582142	Yes	
row_11	K01247	1658	3.6624650955200195	0.37131816	No	
row_12	K03660	2619	0.38491886854171753	0.12663321	No	
