NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03588	176	7.6092143058776855	0.024391608	Yes	
row_1	K01358	217	7.477984428405762	0.0943291	Yes	
row_2	K02313	309	7.3905463218688965	0.14718688	Yes	
row_3	K02314	310	7.3905463218688965	0.23052022	Yes	
row_4	K02563	325	7.3905463218688965	0.309165	Yes	
row_5	K03531	392	7.3905463218688965	0.37039518	Yes	
row_6	K11749	448	7.3905463218688965	0.43530923	Yes	
row_7	K03590	705	6.679034233093262	0.43290916	Yes	
row_8	K03544	813	6.397152900695801	0.4804086	Yes	
row_9	K03589	924	6.094112873077393	0.52690333	Yes	
row_10	K01338	975	5.877041339874268	0.5934919	Yes	
row_11	K02651	1653	3.683487892150879	0.4501005	No	
