NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01439	55	8.258417129516602	0.029144073	Yes	
row_1	K01714	161	7.707631587982178	0.041492715	Yes	
row_2	K01778	211	7.509387016296387	0.07265224	Yes	
row_3	K00133	253	7.3905463218688965	0.10649903	Yes	
row_4	K00215	255	7.3905463218688965	0.15378217	Yes	
row_5	K01586	276	7.3905463218688965	0.19468305	Yes	
row_6	K01928	300	7.3905463218688965	0.2345762	Yes	
row_7	K01929	301	7.3905463218688965	0.28219524	Yes	
row_8	K00821	604	6.985274791717529	0.22836989	Yes	
row_9	K00841	619	6.938452243804932	0.27128622	Yes	
row_10	K00928	659	6.828098297119141	0.30580482	Yes	
row_11	K05822	730	6.581383228302002	0.32991028	Yes	
row_12	K00003	733	6.57633113861084	0.3768575	Yes	
row_13	K05823	866	6.293703556060791	0.3801366	Yes	
row_14	K10206	1239	4.8735671043396	0.30279765	No	
row_15	K05825	1417	4.452453136444092	0.29096085	No	
row_16	K00674	1754	3.4042716026306152	0.22571461	No	
row_17	K03340	1992	2.571011543273926	0.1937233	No	
row_18	K00290	2312	1.080504059791565	0.1341875	No	
row_19	K12524	2875	0.02757282741367817	-0.0069741067	No	
row_20	K14267	2964	0.001992194913327694	0.011084981	No	
