NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02548	725	6.605083465576172	-0.18773304	No	
row_1	K00355	1497	4.156373500823975	-0.39090234	No	
row_2	K03183	1744	3.4222517013549805	-0.4178971	Yes	
row_3	K11783	1747	3.4187116622924805	-0.3630127	Yes	
row_4	K11785	1834	3.1688599586486816	-0.3363162	Yes	
row_5	K11782	1876	3.037823438644409	-0.29451904	Yes	
row_6	K11784	1879	3.024869441986084	-0.23963462	Yes	
row_7	K00568	1885	3.013376235961914	-0.18575692	Yes	
row_8	K03182	1944	2.726593017578125	-0.14966445	Yes	
row_9	K03186	2112	2.024538040161133	-0.15014917	Yes	
row_10	K01661	2114	2.0225353240966797	-0.09492918	Yes	
row_11	K01911	2129	1.9714853763580322	-0.04407161	Yes	
row_12	K03179	2209	1.5191460847854614	-0.015026123	Yes	
row_13	K08680	2290	1.160003900527954	0.013683794	Yes	
row_14	K02552	2837	0.055838994681835175	-0.11398213	Yes	
row_15	K02361	2872	0.029450755566358566	-0.069835976	Yes	
row_16	K02549	2943	0.001992194913327694	-0.037770353	Yes	
row_17	K02551	2944	0.001992194913327694	0.017785205	Yes	
