NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03655	3	9.283712387084961	0.044446483	Yes	
row_1	K03111	246	7.403521537780762	0.008583825	Yes	
row_2	K02335	312	7.3905463218688965	0.032196973	Yes	
row_3	K02337	313	7.3905463218688965	0.07765152	Yes	
row_4	K02338	314	7.3905463218688965	0.12310607	Yes	
row_5	K02340	315	7.3905463218688965	0.16856061	Yes	
row_6	K02341	316	7.3905463218688965	0.21401516	Yes	
row_7	K02343	317	7.3905463218688965	0.25946972	Yes	
row_8	K03550	394	7.3905463218688965	0.2793866	Yes	
row_9	K03551	395	7.3905463218688965	0.32484117	Yes	
row_10	K03553	396	7.3905463218688965	0.3702957	Yes	
row_11	K03584	399	7.3905463218688965	0.41507822	Yes	
row_12	K03763	415	7.3905463218688965	0.45549244	Yes	
row_13	K04066	420	7.3905463218688965	0.4996029	Yes	
row_14	K06187	429	7.3905463218688965	0.5423693	Yes	
row_15	K07462	439	7.3905463218688965	0.58479965	Yes	
row_16	K03629	474	7.379218578338623	0.6188294	Yes	
row_17	K02342	523	7.22748327255249	0.648155	Yes	
row_18	K03581	526	7.220269680023193	0.6929375	Yes	
row_19	K02686	1332	4.603457450866699	0.4678947	No	
row_20	K02339	1541	4.011231422424316	0.44345677	No	
row_21	K01159	2381	0.8994012475013733	0.20698927	No	
