NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02844	721	6.613177299499512	-0.19681695	No	
row_1	K02840	1195	5.002205848693848	-0.3103006	No	
row_2	K02841	1463	4.235556125640869	-0.35456377	No	
row_3	K02849	1502	4.152004241943359	-0.32187805	No	
row_4	K03280	1766	3.3610050678253174	-0.36479715	No	
row_5	K07031	2128	1.9825586080551147	-0.44064638	Yes	
row_6	K02843	2142	1.9397574663162231	-0.3995601	Yes	
row_7	K03271	2154	1.863338589668274	-0.3578018	Yes	
row_8	K03272	2276	1.2272776365280151	-0.35300586	Yes	
row_9	K03273	2325	1.050498127937317	-0.32368034	Yes	
row_10	K03274	2438	0.7698967456817627	-0.3158602	Yes	
row_11	K02517	2452	0.7370161414146423	-0.27477393	Yes	
row_12	K02536	2572	0.4674830436706543	-0.26930594	Yes	
row_13	K00748	2587	0.44146424531936646	-0.2285557	Yes	
row_14	K00912	2588	0.44146424531936646	-0.18310115	Yes	
row_15	K01627	2589	0.44146424531936646	-0.1376466	Yes	
row_16	K02527	2590	0.44146424531936646	-0.09219206	Yes	
row_17	K02535	2597	0.41151338815689087	-0.04875364	Yes	
row_18	K00677	2632	0.33974432945251465	-0.014723825	Yes	
row_19	K03270	2709	0.19435419142246246	0.0051930877	Yes	
row_20	K00979	2768	0.1312410682439804	0.031158388	Yes	
row_21	K03269	2819	0.0819706916809082	0.05981186	Yes	
