NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K10439	858	6.317587852478027	-0.23538454	No	
row_1	K13924	1619	3.79622483253479	-0.4378721	No	
row_2	K03415	1800	3.285048007965088	-0.4456635	Yes	
row_3	K03409	1860	3.087850332260132	-0.41283724	Yes	
row_4	K10540	2065	2.251607656478882	-0.428685	Yes	
row_5	K03406	2215	1.4975624084472656	-0.4260702	Yes	
row_6	K03413	2275	1.235247254371643	-0.39324394	Yes	
row_7	K02557	2436	0.7740755081176758	-0.39432165	Yes	
row_8	K03411	2437	0.7733265161514282	-0.34169006	Yes	
row_9	K02556	2515	0.6196624636650085	-0.3149061	Yes	
row_10	K03407	2673	0.2624652683734894	-0.31497675	Yes	
row_11	K03414	2697	0.213898703455925	-0.2700659	Yes	
row_12	K03410	2757	0.14576706290245056	-0.23723961	Yes	
row_13	K00575	2813	0.0939311608672142	-0.20307061	Yes	
row_14	K03408	2831	0.06319080293178558	-0.15614565	Yes	
row_15	K03412	2873	0.02757282741367817	-0.11727707	Yes	
row_16	K02410	2940	0.001992194913327694	-0.086800575	Yes	
row_17	K02416	2941	0.001992194913327694	-0.034169	Yes	
row_18	K02417	2942	0.001992194913327694	0.01846258	Yes	
