NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03111	246	7.403521537780762	-0.019994967	Yes	
row_1	K02314	310	7.3905463218688965	0.021378273	Yes	
row_2	K02316	311	7.3905463218688965	0.08387827	Yes	
row_3	K02335	312	7.3905463218688965	0.14637828	Yes	
row_4	K02337	313	7.3905463218688965	0.20887828	Yes	
row_5	K02338	314	7.3905463218688965	0.27137828	Yes	
row_6	K02340	315	7.3905463218688965	0.33387828	Yes	
row_7	K02341	316	7.3905463218688965	0.39637828	Yes	
row_8	K02343	317	7.3905463218688965	0.45887828	Yes	
row_9	K03470	389	7.3905463218688965	0.49756876	Yes	
row_10	K03763	415	7.3905463218688965	0.5516851	Yes	
row_11	K01972	491	7.332638263702393	0.5890342	Yes	
row_12	K02342	523	7.22748327255249	0.6411385	Yes	
row_13	K03471	532	7.207001686096191	0.70095575	Yes	
row_14	K03469	700	6.69492244720459	0.7074531	Yes	
row_15	K02339	1541	4.011231422424316	0.48826292	No	
