NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00059	502	7.291505336761475	-0.077152506	No	
row_1	K02372	822	6.384110927581787	-0.093039535	No	
row_2	K03524	1008	5.806835174560547	-0.06406549	No	
row_3	K09458	1024	5.72739839553833	0.02182184	No	
row_4	K00208	1640	3.727926254272461	-0.09316127	No	
row_5	K09789	2408	0.8335893750190735	-0.25903156	Yes	
row_6	K01012	2538	0.569974422454834	-0.21130961	Yes	
row_7	K00833	2642	0.30746990442276	-0.15488327	Yes	
row_8	K02169	2735	0.1666228324174881	-0.09477431	Yes	
row_9	K01935	2802	0.09899411350488663	-0.025960967	Yes	
row_10	K00652	2807	0.09648645669221878	0.06360899	Yes	
