# Constructed from biom file
#OTU ID	TL1a_DTT_173_Repeat	TL1a_DTT_76_Repeat	TL1a_DTT_172_Re_extracted	TL1a_DTT_169_Re_extracted	TL1a_DTT_245_Repeat	TL1a_DTT_244_Repeat	TL1a_DTT_142_Repeat	TL1a_DTT_78	TL1a_DTT_139	TL1a_DTT_171	TL1a_DTT_209	TL1a_DTT_74	TL1a_DTT_141	TL1a_DTT_210	TL1a_DTT_241	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_64	TL1a_DTT_62	TL1a_DTT_65	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_246	TL1a_DTT_97	TL1a_DTT_66	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_77	TL1a_DTT_98	TL1a_DTT_170	TL1a_DTT_208	TL1A_DTT_642	TL1A_DTT_640	TL1A_DTT_638	TL1A_DTT_641	TL1A_DTT_639	TL1A_DTT_687	TL1A_DTT_689	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	0.0	0.0	36.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__muris	0.0	0.0	0.0	7.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	1556.0	3715.0	8948.0	3638.0	4543.0	6744.0	476.0	2073.0	27777.0	23725.0	549.0	20032.0	33787.0	1014.0	40294.0	55288.0	43071.0	4199.0	1186.0	33279.0	1873.0	47984.0	18787.0	15844.0	12291.0	8886.0	8265.0	28165.0	930.0	21812.0	32505.0	3413.0	24030.0	20961.0	225.0	3216.0	3318.0	2210.0	3026.0	13808.0	3391.0	953.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	0.0	4.0	811.0	3031.0	115.0	283.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2475.0	0.0	0.0	0.0	0.0	0.0	0.0	636.0	70.0	332.0	185.0	0.0	109.0	0.0	0.0	129.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__caccae	140.0	312.0	22.0	0.0	0.0	0.0	0.0	130.0	925.0	1672.0	0.0	1601.0	1339.0	0.0	0.0	0.0	0.0	0.0	248.0	2888.0	323.0	0.0	1728.0	1122.0	0.0	894.0	0.0	1027.0	184.0	958.0	1428.0	412.0	816.0	1754.0	0.0	63.0	89.0	1.0	46.0	5.0	71.0	18.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__nordii	0.0	9.0	10.0	0.0	0.0	0.0	0.0	13.0	48.0	65.0	0.0	425.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	495.0	9.0	0.0	245.0	294.0	0.0	100.0	0.0	216.0	16.0	78.0	443.0	112.0	142.0	25.0	0.0	57.0	76.0	31.0	53.0	244.0	38.0	9.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__salyersiae	6.0	154.0	33.0	0.0	0.0	0.0	0.0	153.0	603.0	396.0	117.0	763.0	882.0	682.0	0.0	0.0	2627.0	662.0	306.0	668.0	191.0	0.0	683.0	574.0	1487.0	345.0	0.0	543.0	74.0	524.0	695.0	188.0	370.0	452.0	74.0	167.0	152.0	199.0	139.0	1463.0	201.0	83.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis	547.0	1009.0	1041.0	148.0	394.0	981.0	219.0	2119.0	15614.0	9164.0	1203.0	9413.0	20604.0	5236.0	6789.0	6848.0	79547.0	24068.0	809.0	22592.0	1100.0	6455.0	8102.0	12053.0	33017.0	5564.0	791.0	10177.0	693.0	11959.0	11025.0	2774.0	7551.0	8035.0	1468.0	854.0	1094.0	158.0	838.0	777.0	1094.0	344.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__vulgatus	627.0	654.0	259.0	2748.0	0.0	13.0	0.0	712.0	2757.0	7248.0	0.0	3573.0	3094.0	0.0	0.0	0.0	0.0	0.0	474.0	3497.0	573.0	0.0	6339.0	2102.0	0.0	2507.0	149.0	2334.0	679.0	2270.0	2769.0	696.0	2908.0	4689.0	0.0	135.0	175.0	243.0	135.0	620.0	202.0	87.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	0.0	0.0	11.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	44.0	28.0	0.0	19.0	0.0	0.0	3.0
