# Constructed from biom file
#OTU ID	TL1a_FP_89	TL1a_FP_287	TL1a_FP_161	TL1a_FP_197	TL1a_DTT_269_Repeat	TL1a_FP_269	TL1a_FP_131	TL1a_DTT_89_Re_extracted	TL1a_DTT_197_Repeat	TL1a_FP_233	TL1a_DTT_287	TL1a_DTT_233	TL1A_DTT_629	TL1A_FP_677	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0	126.0	0.0	21.0	0.0	793.0	27.0	28.0	0.0	426.0	34.0	8.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.0	17.0	0.0	16.0	1.0	87.0	22.0	3.0	15.0	10.0	21.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	130637.0	63114.0	72695.0	47454.0	6321.0	46651.0	13325.0	18474.0	8731.0	36251.0	6207.0	41102.0	29174.0	1583.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	8.0	0.0	0.0	3.0	23.0	32.0	419.0	0.0	8.0	14.0	19.0	0.0	72.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	24.0	2125.0	19.0	3707.0	1100.0	15899.0	13730.0	399.0	574.0	13158.0	503.0	8996.0	0.0	413.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	9142.0	6272.0	3802.0	10852.0	10128.0	2182.0	1213.0	4442.0	928.0	2553.0	9155.0	7636.0	4043.0	4131.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	806.0	809.0	285.0	428.0	281.0	531.0	119.0	367.0	8.0	244.0	84.0	25.0	31.0	309.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales	2489.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	171.0	2.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	1340.0	470.0	1084.0	45.0	78.0	7775.0	15.0	23.0	0.0	2538.0	0.0	330.0	346.0	2.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales	955.0	1032.0	1586.0	17.0	18.0	27.0	9.0	34.0	0.0	7.0	0.0	0.0	202.0	576.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	52.0	0.0	0.0	28.0	0.0	1208.0	7.0	70.0	28.0	18.0	0.0	0.0	0.0	2069.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0	0.0	0.0	0.0	0.0	182.0	0.0	335.0	19.0	0.0	0.0	2.0	0.0	105.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	16963.0	1097.0	14278.0	2360.0	420.0	544.0	10.0	604.0	14.0	505.0	18.0	24.0	2594.0	4635.0
