metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Type	MF0090	Mucosal	-0.625593379074781	0.0785019661982264	18	18	0.0000527378352308919	0.0106003048814093
Type	MF0025	Mucosal	-0.563300038742496	0.100613738517835	18	4	0.000479197425642546	0.0176573665865392
Sequencing_Run	MF0073	Two	0.403405172378418	0.0958886126082606	18	18	0.000878475949579063	0.0176573665865392
Type	MF0070	Mucosal	-0.61381687309415	0.107428522901042	18	18	0.000459768992822474	0.0176573665865392
Sequencing_Run	MF0071	Two	0.39631685130802	0.0932397561836669	18	18	0.000807339874575902	0.0176573665865392
Sequencing_Run	MF0038	Two	0.39996339658652	0.0894405584045771	18	18	0.000526863055634398	0.0176573665865392
Sequencing_Run	MF0086	Two	0.411385149637335	0.0973561773690818	18	18	0.000847383989031974	0.0176573665865392
Type	MF0004	Mucosal	-0.633672186791474	0.119895042158447	18	17	0.00061014605520896	0.0176573665865392
Sequencing_Run	MF0048	Two	0.390634661938417	0.0868578382394993	18	18	0.000501680106422971	0.0176573665865392
Sequencing_Run	MF0044	Two	0.413377532488068	0.095218279567656	18	18	0.000677182083164883	0.0176573665865392
Sequencing_Run	MF0068	Two	0.387457917634183	0.0938080910898647	18	18	0.00101994663733022	0.0182046688043207
Sequencing_Run	MF0017	Two	0.425899421148326	0.103934320741812	18	18	0.00108684589876542	0.0182046688043207
Sequencing_Run	MF0067	Two	0.402617509859638	0.102798716695017	18	18	0.00155039913034235	0.0197176510137773
Type	MF0066	Mucosal	-0.47021221464595	0.103782092799126	18	18	0.00153888755647291	0.0197176510137773
Sequencing_Run	MF0047	Two	0.361215365497953	0.0909408781051297	18	18	0.00139042558300521	0.0197176510137773
Sequencing_Run	MF0010	Two	0.400673344470527	0.102465703306686	18	18	0.00156956425980317	0.0197176510137773
Sequencing_Run	MF0011	Two	0.68316837288626	0.177416378263191	18	18	0.00176528337631628	0.0208718799199749
Sequencing_Run	MF0065	Two	0.356418712692834	0.0946794201051244	18	18	0.00209262099463511	0.0233676011067587
Type	MF0008	Mucosal	-0.621342718767368	0.145630409759521	18	6	0.00229003063706585	0.0242261135815913
Sequencing_Run	MF0002	Two	0.489068369394516	0.135436364315509	18	18	0.00283559347248563	0.0284977143984805
Type	MF0092	Mucosal	-0.501869509805565	0.147347996761588	18	18	0.00426159440203087	0.0407895464194384
Sequencing_Run	MF0074	Two	0.386867737892109	0.114656893981284	18	18	0.00454062343629407	0.0414847868497776
Sequencing_Run	MF0006	Two	0.438814661890632	0.134423781013735	18	18	0.00564839922380439	0.0493620975645514
Type	MF0046	Mucosal	-0.430116964361046	0.11882183816704	18	18	0.00665849255121128	0.0557648751163945
Type	MF0018	Mucosal	-0.398471768525744	0.106934061383008	18	18	0.0080337048001523	0.064545901453013
Type	MF0031	Mucosal	-0.416476216136715	0.122547620768713	18	16	0.00834922108347431	0.064545901453013
Type	MF0078	Mucosal	-0.335637215471793	0.111326373789324	18	18	0.0092736122550456	0.0690368912320061
Sequencing_Run	MF0054	Two	0.294096842675465	0.102146130569925	18	18	0.0121308967010764	0.0870825084612982
Sequencing_Run	MF0009	Two	0.361436160019455	0.127832542925921	18	18	0.0134349067678228	0.0931178020804267
Sequencing_Run	MF0050	Two	0.273509508380476	0.098207541361355	18	18	0.0146046226475556	0.0978509717386228
Sequencing_Run	MF0095	Two	0.32333743554134	0.117259145292351	18	18	0.0154174386249929	0.0999646826975346
Sequencing_Run	MF0036	Two	0.45056491391783	0.170762372342541	18	18	0.0194592197988299	0.122228224361401
Sequencing_Run	MF0021	Two	0.345590863128452	0.135108039031666	18	18	0.0227664580140593	0.138668426085634
Sequencing_Run	MF0066	Two	0.419059895640468	0.152603865860298	18	18	0.0271776579823347	0.160667919248508
Sequencing_Run	MF0033	Two	-3.47242076066406	1.42171695260934	18	16	0.028456008203305	0.161753032377944
Sequencing_Run	MF0049	Two	0.33262863328661	0.136920761075785	18	18	0.029179273696698	0.161753032377944
Sequencing_Run	MF0092	Two	0.408735745565604	0.169647488999863	18	18	0.0303223401100603	0.161753032377944
Type	MF0007	Mucosal	-0.952983859321241	0.366174016050428	18	2	0.0305801752754322	0.161753032377944
Sequencing_Run	MF0020	Two	0.412280345481607	0.189892967223426	18	18	0.047604415777241	0.245345835159627
