# Constructed from biom file
#OTU ID	TL1a_FP_129	TL1a_FP_159	TL1a_FP_195	TL1a_FP_231	TL1a_FP_267	TL1a_FP_87	TL1a_FP_285	TL1a_DTT_231	TL1a_DTT_267	TL1a_DTT_129	TL1a_DTT_285	TL1a_DTT_159	TL1a_DTT_195	TL1a_DTT_87	TL1A_DTT_675	TL1A_DTT_627	TL1A_FP_675	TL1A_FP_627	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	0.0	0.0	1.0	23.0	9.0	0.0	186.0	7.0	0.0	3.0	49.0	0.0	0.0	18.0	0.0	2.0	0.0	5.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__muris	6.0	0.0	6.0	7.0	14.0	0.0	10.0	1.0	10.0	4.0	22.0	0.0	1.0	9.0	0.0	0.0	6.0	2.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	7288.0	797.0	13548.0	320.0	2066.0	3.0	358.0	9325.0	6917.0	2626.0	1533.0	2552.0	4151.0	251.0	3.0	134.0	185.0	77.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	7343.0	11924.0	2544.0	11950.0	4449.0	3814.0	3472.0	770.0	4798.0	3832.0	6127.0	11381.0	2002.0	5408.0	611.0	182.0	1288.0	407.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__caccae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__nordii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__salyersiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	9.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	902.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	53.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__vulgatus	146.0	307.0	1288.0	0.0	714.0	850.0	0.0	1.0	338.0	129.0	0.0	340.0	1006.0	737.0	17.0	38.0	31.0	18.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	231.0	70.0	79.0	0.0	380.0	488.0	278.0	0.0	210.0	313.0	77.0	105.0	18.0	367.0	95.0	151.0	432.0	257.0
