#OTU ID	TL1a_FP_162	TL1a_FP_88	TL1a_FP_230	TL1a_FP_89	TL1a_FP_234	TL1a_FP_128	TL1a_DTT_268_Repeat	TL1a_FP_129	TL1a_FP_287	TL1a_FP_86	TL1a_FP_198	TL1a_FP_161	TL1a_FP_266	TL1a_FP_197	TL1a_FP_159	TL1a_FP_132	TL1a_FP_130	TL1a_DTT_269_Repeat	TL1a_FP_90	TL1a_FP_195	TL1a_FP_158	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_FP_231	TL1a_FP_284	TL1a_FP_267	TL1a_DTT_130_Repeat	TL1a_FP_269	TL1a_FP_288	TL1a_DTT_196_Repeat	TL1a_DTT_90_Repeat	TL1a_FP_87	TL1a_FP_196	TL1a_FP_131	TL1a_DTT_198_Repeat	TL1a_DTT_88_Repeat	TL1a_FP_270	TL1a_FP_160	TL1a_FP_194	TL1a_FP_286	TL1a_DTT_89_Re_extracted	TL1a_DTT_197_Repeat	TL1a_FP_232	TL1a_DTT_270_Repeat	TL1a_FP_233	TL1a_FP_268	TL1a_FP_285	TL1a_DTT_284	TL1a_DTT_231	TL1a_FP_85	TL1a_DTT_267	TL1a_FP_127	TL1a_DTT_160	TL1a_DTT_234	TL1a_DTT_158	TL1a_FP_193	TL1a_FP_265	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_159	TL1a_FP_157	TL1a_DTT_287	TL1a_DTT_233	TL1a_DTT_195	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_286	TL1a_DTT_230	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_229	TL1a_FP_283	TL1a_FP_229	TL1a_DTT_87	TL1a_DTT_266	TL1a_DTT_232	TL1A_DTT_673	TL1A_FP_626	TL1A_DTT_675	TL1A_DTT_626	TL1A_DTT_629	TL1A_FP_677	TL1A_FP_674	TL1A_FP_678	TL1A_DTT_674	TL1A_DTT_627	TL1A_FP_625	TL1A_FP_630	TL1A_FP_673	TL1A_FP_675	TL1A_DTT_630	TL1A_DTT_628	TL1A_FP_627	taxonomy
K00001	212671.41999999998	17203.190000000002	18672.67	183533.06	31386.04	28379.92	23676.42	17831.190000000002	25409.67	18681.010000000002	280586.97	98523.96	17191.61	42960.56	13123.11	38003.99	80564.55	5756.0	26743.88	23309.17	15518.83	15732.36	10274.42	21612.33	11885.33	14124.08	16019.0	81301.79000000001	51912.87	15983.18	1906.49	14642.35	27150.059999999998	31059.52	8815.21	1140.96	121398.70999999999	51563.25	25555.46	45703.58	21092.940000000002	2922.71	67855.75	30804.93	39271.12	71130.54000000001	11923.5	4884.42	23937.309999999998	18638.260000000002	17876.29	35105.65	16295.990000000002	11919.25	3753.37	25381.33	11313.130000000001	10436.18	2602.2400000000002	14561.83	16348.15	38335.18	2702.3199999999997	22357.25	10145.130000000001	14324.39	8853.369999999999	21989.15	12245.56	6841.25	10947.79	15742.04	21438.379999999997	68932.84	15505.92	11091.67	18016.29	15669.78	80202.67	6070.54	4685.38	3421.4300000000003	2700.01	32160.2	6045.34	3460.57	3088.4700000000003	2771.71	2298.3199999999997	3808.3500000000004	5016.9800000000005	4612.44	3530.76	15726.68	5668.070000000001	1903.3200000000002
K00003	24970.75	24023.83	15936.0	20187.66	7765.17	33250.17	12423.25	14219.75	9823.0	23006.58	255101.99	12811.42	10741.83	16352.51	2320.5	6739.84	11689.68	4795.16	17247.83	7602.34	2637.83	17109.83	10469.59	11901.16	3284.3199999999997	12054.5	9167.25	27778.49	33093.66	5989.5	5973.83	43829.75	14420.16	14980.58	11680.0	5226.67	7519.43	32779.25	2317.0	37859.08	6460.33	1539.5	61299.58	34135.25	18420.17	24153.83	20548.83	87925.0	62342.08	14209.33	75765.83	14603.75	6274.74	6888.0	5644.49	1250.16	4575.25	21661.160000000003	11931.0	16757.989999999998	8713.83	4787.33	4116.42	14964.67	72460.08	19981.08	30727.0	15104.91	9342.76	16490.58	17405.58	18674.239999999998	11401.84	12495.92	22719.34	2308.0	41974.33	18669.82	75675.92	2705.08	3366.91	3702.66	4054.42	4685.5	6283.17	2729.08	3321.92	4091.09	9785.5	1679.1699999999998	3507.84	2918.16	4902.0	3852.17	2901.16	6522.42
K00004	962.0	1379.0	297.0	754.0	0.0	473.0	166.0	85.0	6.0	1768.0	2398.0	494.0	21.0	397.0	0.0	0.0	333.0	0.0	289.0	2.0	4.0	473.0	39.0	234.0	61.0	14.0	37.0	447.0	288.0	5.0	154.0	2495.0	14.0	18.0	326.0	42.0	346.0	32.0	31.0	22.0	878.0	38.0	18.0	118.0	67.0	123.0	21.0	518.0	1884.0	764.0	125.0	65.0	9.0	140.0	0.0	2.0	1.0	675.0	116.0	138.0	2.0	0.0	65.0	368.0	96.0	999.0	959.0	123.0	12.0	909.0	758.0	185.0	131.0	617.0	48.0	71.0	3872.0	61.0	86.0	127.0	82.0	16.0	16.0	218.0	299.0	18.0	113.0	22.0	181.0	7.0	55.0	26.0	54.0	179.0	44.0	12.0
K00005	8433.0	5220.0	5652.83	7747.83	187.17000000000002	13156.5	1775.58	5188.17	1155.83	5608.5	7725.16	4018.84	3226.33	4641.34	636.0	1985.67	2997.01	682.66	11294.25	1688.17	849.5	6122.58	2661.92	3288.33	1759.49	3623.17	2107.25	2754.66	1801.83	141.0	1410.5	7531.33	1050.9900000000002	530.0	2210.5	1887.67	4456.76	18124.5	221.0	2346.0	2097.5	188.83	889.3299999999999	5893.0	674.34	3715.0	7975.83	23406.33	8443.66	5409.0	11785.83	5675.17	1874.66	2242.0	1596.6599999999999	139.32999999999998	1420.33	6907.66	2666.83	5978.66	3037.0	1760.83	875.67	1768.17	4925.16	6456.58	5747.67	2006.83	2456.34	5030.08	5525.83	5183.49	1806.17	4487.92	8186.17	732.83	12913.33	4933.57	429.75	504.83	568.8299999999999	364.15999999999997	323.34	502.33	2890.92	278.33000000000004	592.75	593.9200000000001	1303.33	183.0	453.92	400.33000000000004	901.17	653.0	533.3299999999999	513.6700000000001
K00008	28650.3	38391.33	17828.5	21074.66	740.67	61362.67	2936.5	27645.5	12030.0	40952.33	236504.49	14030.57	9534.83	15491.01	3363.5	11663.34	9363.880000000001	3000.16	12344.33	21668.34	5177.83	26186.83	12702.34	12782.66	4082.8199999999997	11205.5	5572.0	2781.49	10338.16	1045.5	6750.03	68267.0	11553.66	1234.73	15245.0	5992.67	7181.68	5840.5	14008.0	7953.83	7097.33	1188.0	978.3299999999999	21844.5	2532.17	8301.33	21500.33	77890.5	79431.83	21407.33	75104.33	34425.0	6895.49	5431.5	6129.99	14654.66	6277.5	30389.160000000003	11664.0	18381.989999999998	10530.83	13732.33	4103.17	9620.67	77606.33	29004.33	39761.0	25913.16	5372.01	24433.33	26907.83	19220.989999999998	17631.339999999997	11443.47	23555.34	3343.5	77417.33	17167.92	1023.17	3015.83	5659.16	3687.16	4158.67	4800.0	5524.17	2921.33	3157.37	4058.34	11033.9	2244.67	3946.14	3585.66	5624.5	3852.47	2676.7599999999998	6840.17
K00009	1248.4	1552.9	346.9	1579.4	503.8	880.8	8755.0	471.4	919.2	1958.2	1781.4	776.8	3748.8	1289.8	48.1	613.9	1616.7	2470.4	14667.7	47.8	97.0	960.6	464.0	295.8	326.4	1936.4	6324.4	17200.3	7373.6	462.2	498.8	2476.4	491.2	13830.2	732.8	1333.2	2208.2	7586.1	179.4	13263.9	361.5	70.0	6050.2	10897.6	1946.0	14360.9	603.4	854.4	1984.3	964.0	1437.4	994.6	334.8	790.4	64.4	242.8	1610.6	1148.8	533.0	1673.8	395.1	526.9	1159.8	2375.2	196.4	1592.6	1044.6	338.8	1735.0	949.2	1368.6	818.0	401.0	638.4	561.6	115.6	4251.4	232.6	732.4	143.6	108.0	31.0	55.0	181.5	2463.0	33.0	152.5	54.0	259.0	20.0	96.5	25.0	70.0	109.0	85.5	35.0
K00010	34047.630000000005	1928.5	336.0	27727.33	324.0	16538.0	531.0	7319.5	5868.0	2304.0	28118.0	16998.07	3554.0	28342.339999999997	797.5	5032.5	9201.539999999999	2.0	1757.5	13590.0	2410.5	5968.0	2156.0	597.5	714.0	2061.0	115.0	5788.83	2058.0	146.0	139.2	2500.0	6646.0	94.4	1717.0	286.0	18055.339999999997	1249.0	13002.5	2347.0	3297.33	140.5	147.0	771.0	1361.67	9767.33	394.5	546.0	5322.66	1154.0	7045.0	18236.5	1819.5	354.5	496.5	14182.5	4140.0	3305.0	342.5	1598.0	2171.0	9747.0	158.0	399.0	4247.0	1703.0	1092.0	10594.0	484.0	1030.0	3387.0	965.0	6106.67	6862.969999999999	1609.0	304.0	4858.0	2150.93	45.0	1381.33	1786.5	129.0	236.0	6247.33	416.0	193.5	344.7	126.0	383.4	645.0	1233.8	660.0	436.5	3084.8	699.6	197.0
K00012	321080.87	65445.69	60232.0	277209.64	28419.04	97801.58	26107.67	60406.69	69423.34	71831.50000000001	341448.81	147525.64	62670.44	114007.23	43061.1	126889.84	108300.55	7359.83	44290.42	64717.159999999996	55331.33	56361.44	37700.829999999994	64786.83	43490.48	57308.26	19594.91	92574.29000000001	55599.36	12683.68	8303.69	70513.18999999999	47298.39	32749.26	19867.2	6316.63	166792.46	64868.08	66758.13	42828.590000000004	36647.12	3556.0299999999997	17512.75	55030.11	31396.120000000003	109321.54000000001	47668.51	93427.26	88018.81	57235.270000000004	118018.29000000001	110016.64	45800.06000000001	14244.92	15822.039999999999	64002.83	49265.619999999995	39779.0	15623.25	55695.50000000001	57483.65	142802.5	7019.5	20336.75	86426.45999999999	52826.98	47245.05	66806.97	24620.239999999998	20230.0	36949.630000000005	49209.71000000001	58071.869999999995	92732.0	59817.24999999999	32551.0	69530.61	39176.05	11422.92	13673.35	11288.720000000001	7589.27	7705.18	70958.79000000001	12608.670000000002	10668.58	19012.02	6727.14	9940.74	9220.53	13302.210000000003	11871.45	11923.76	28861.579999999998	10192.54	10014.5
K00013	151408.84	41937.19	41675.5	132652.05000000002	26136.21	56642.25	11094.25	33026.61	40484.5	41150.090000000004	267344.3	70682.22	31717.440000000002	46663.899999999994	16373.44	48884.829999999994	55378.05999999999	5290.16	27737.96	29828.170000000002	19534.33	33428.44	21093.920000000002	42547.16	15701.65	35604.92	8234.33	36375.95	32695.530000000006	11524.68	7518.99	56947.6	22213.550000000003	4801.4400000000005	17749.54	6490.63	73903.71999999999	49275.0	26770.46	24868.0	19077.11	3282.37	5306.83	35147.85	19542.46	41908.03999999999	29780.0	88940.92	74422.22	34344.43	94635.12	52006.4	20481.569999999996	12831.25	8827.699999999999	25778.66	30124.04	28975.670000000006	13996.24	27846.160000000003	26603.65	55419.840000000004	5472.41	17114.42	77852.54000000001	33493.39	37812.71	35412.56	14344.82	19898.58	25768.54	31094.950000000004	30466.379999999997	50060.68	41744.42	20763.5	53086.950000000004	28084.68	8276.17	7250.79	7839.13	6648.76	6637.1	29763.86	9241.43	6247.32	6886.97	6190.05	10914.48	5846.52	8044.070000000001	8163.9400000000005	8748.93	14703.679999999998	7163.570000000001	8964.41
K00014	155686.24000000002	70491.09	53260.9	137210.45	26383.010000000002	74135.55	13817.5	40655.01	48434.2	74179.29000000001	272386.7	72715.02	48348.740000000005	52040.2	19510.54	62813.729999999996	57396.259999999995	7721.0599999999995	31114.910000000003	37593.97	28420.33	45073.29	29273.67	49598.96000000001	37906.55	48328.82	9558.98	37635.75	38678.630000000005	11857.38	12386.29	101085.0	28616.75	5673.64	25296.340000000004	10618.83	76431.67	53210.1	33504.36	38870.9	21764.61	3868.37	6151.53	51271.95	20868.46	47819.939999999995	54988.9	153401.32	129202.02	52556.93	154077.52000000002	63304.5	27264.87	15042.15	14328.1	30969.96	36371.14	43221.97	21751.739999999998	53380.96000000001	36770.75	75365.24	9317.710000000001	20349.62	141017.94	57542.74	69779.31	49359.36	19102.32	30268.03	36331.14	51097.950000000004	40143.88	54094.83	63763.52	22337.600000000002	92825.35	41629.530000000006	10673.82	8909.39	10294.130000000001	9530.26	9893.6	31632.86	10754.68	9450.82	7251.22	9138.800000000001	17946.98	6830.02	10510.82	10904.44	12842.93	15859.179999999998	8591.57	14569.91
