# Constructed from biom file
#OTU ID	TL1a_DTT_169_Re_extracted	TL1a_FP_205	TL1a_DTT_139	TL1a_FP_73	TL1a_FP_139	TL1a_DTT_241	TL1a_DTT_205	TL1a_DTT_73	TL1a_DTT_97	TL1a_FP_169	TL1a_FP_61	TL1a_FP_241	TL1a_FP_97	TL1A_FP_685	TL1A_FP_637	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	167.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__muris	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	3638.0	6687.0	27777.0	11737.0	26506.0	40294.0	43071.0	18787.0	28165.0	16665.0	11595.0	48591.0	23328.0	5174.0	8371.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	3031.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__caccae	0.0	0.0	925.0	703.0	260.0	0.0	0.0	1728.0	1027.0	1396.0	739.0	0.0	236.0	81.0	45.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__nordii	0.0	0.0	48.0	40.0	66.0	0.0	0.0	245.0	216.0	0.0	234.0	0.0	68.0	57.0	125.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__salyersiae	0.0	534.0	603.0	187.0	81.0	0.0	2627.0	683.0	543.0	171.0	325.0	0.0	152.0	162.0	1129.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis	148.0	32145.0	15614.0	7276.0	16031.0	6789.0	79547.0	8102.0	10177.0	9290.0	13356.0	6893.0	5813.0	1715.0	864.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__vulgatus	2748.0	0.0	2757.0	7243.0	2104.0	0.0	0.0	6339.0	2334.0	4505.0	8272.0	0.0	2233.0	308.0	591.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__splanchnicus	1.0	0.0	92.0	68.0	39.0	0.0	0.0	90.0	151.0	30.0	111.0	0.0	52.0	42.0	62.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	21905.0	34.0	17.0	65.0	14.0	322.0	18.0	44.0	16.0	223.0	27.0	13.0	38.0	0.0	3.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__intestinale	423.0	5.0	0.0	0.0	0.0	7.0	1.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	5008.0	0.0	4.0	15.0	3.0	31.0	1.0	0.0	2.0	36.0	2.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__	19.0	0.0	6670.0	5837.0	1434.0	11.0	0.0	8106.0	5273.0	3168.0	10671.0	0.0	1899.0	2222.0	2049.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001;s__	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	1228.0	0.0	0.0	0.0	3.0	46.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__finegoldii	2.0	0.0	50.0	60.0	51.0	0.0	0.0	108.0	196.0	65.0	238.0	0.0	62.0	39.0	237.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__putredinis	2.0	0.0	395.0	86.0	112.0	0.0	0.0	192.0	347.0	285.0	212.0	0.0	240.0	142.0	235.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	2460.0	0.0	2.0	0.0	3.0	68.0	1.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	0.0	0.0	364.0	530.0	991.0	0.0	0.0	573.0	456.0	603.0	1087.0	0.0	544.0	527.0	1177.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__distasonis	77.0	0.0	334.0	430.0	652.0	0.0	0.0	372.0	497.0	478.0	763.0	0.0	525.0	353.0	598.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__goldsteinii	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__merdae	0.0	0.0	208.0	52.0	80.0	0.0	0.0	132.0	286.0	60.0	132.0	0.0	54.0	53.0	348.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__	15.0	0.0	5.0	0.0	0.0	14.0	1.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	497.0	8.0	5.0	14.0	0.0	29.0	7.0	9.0	0.0	20.0	4.0	0.0	10.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__;s__	0.0	9.0	17.0	16.0	18.0	33.0	26.0	17.0	0.0	7.0	37.0	16.0	5.0	9.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Candidatus_Arthromitus;s__	326.0	94.0	11.0	54.0	6.0	26.0	1.0	56.0	5.0	70.0	7.0	3.0	19.0	0.0	0.0
