feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
MF0039	Type	Mucosal	3.90047519191714	0.532812788982822	18	0	3.78773686701649e-06	0.0010340521646955
MF0058	Type	Mucosal	1.86404880183631	0.303222166122839	18	0	2.5296637272393e-05	0.00345299098768165
MF0037	Type	Mucosal	-4.54254819947267	0.881960063866538	18	2	0.000651749469406584	0.0593092017159991
MF0030	Type	Mucosal	2.38985753024046	0.533654965737132	18	0	0.00187084697994664	0.102148245105087
MF0079	Type	Mucosal	-1.41956017503193	0.290850512556451	18	4	0.00164634876867562	0.102148245105087
MF0019	Type	Mucosal	1.31416494978447	0.319013045162673	18	0	0.00278415958620515	0.126679261172334
MF0057	Type	Mucosal	2.04724443032223	0.523863970328602	18	0	0.00459716586654956	0.179289468795433
MF0080	Type	Mucosal	-3.47595717669735	0.991173065707168	18	2	0.00732694864162011	0.250032122395286
MF0088	Type	Mucosal	1.07737789227794	0.317557612171056	18	1	0.00892699663494986	0.270785564593479
MF0082	Type	Mucosal	1.17263527526006	0.396184561546171	18	0	0.0103428469042653	0.282359720486442
MF0069	Type	Mucosal	-1.95284967886329	0.589511669926625	18	1	0.0126622059673606	0.314252929917221
MF0072	Type	Mucosal	-0.654377844947624	0.208260784236309	18	14	0.0156908805459303	0.332811784007113
MF0076	Type	Mucosal	-0.732372021858954	0.236664096384993	18	11	0.0158481801908149	0.332811784007113
MF0062	Sequencing_Run	Two	-3.45273352651499	1.3651981728452	18	1	0.024072526465285	0.390447469972698
MF0027	Sex	M	-1.96158463246859	0.743366297882099	18	0	0.0330124252611365	0.390447469972698
MF0025	Type	Mucosal	0.684972677072553	0.261678006208953	18	0	0.0296146618324083	0.390447469972698
MF0085	Type	Mucosal	-0.652365265777443	0.238601128124802	18	5	0.0283731000108222	0.390447469972698
MF0040	Type	Mucosal	-0.999610042518326	0.354348481777124	18	4	0.0242628718633229	0.390447469972698
MF0084	Type	Mucosal	1.06677639818528	0.450078658068048	18	0	0.0326793885027785	0.390447469972698
MF0089	Type	Mucosal	1.18867254281409	0.464752870789281	18	1	0.0227771049706167	0.390447469972698
MF0052	Type	Mucosal	1.06677639818528	0.450078658068048	18	0	0.0326793885027785	0.390447469972698
MF0050	Type	Mucosal	-0.414223999783579	0.152211867709056	18	18	0.028638863575238	0.390447469972698
MF0092	Type	Mucosal	-0.472514012116428	0.182236972389923	18	18	0.0343250523052922	0.390447469972698
MF0059	Type	Mucosal	1.06677639818528	0.450078658068048	18	0	0.0326793885027785	0.390447469972698
MF0061	Type	Mucosal	-0.349011881630897	0.154234937772806	18	18	0.0577215588442299	0.583629094980546
MF0038	Sex	M	0.391860072849412	0.175180434863814	18	18	0.0575551575227991	0.583629094980546
MF0007	Sex	M	-1.26860075367371	0.561551097408864	18	14	0.0564697771826963	0.583629094980546
MF0034	Sex	M	0.348194252171499	0.174610899749059	18	18	0.0659917843422415	0.600525237514397
MF0083	Sequencing_Run	Two	0.872952690003709	0.435054893190047	18	0	0.064514450441948	0.600525237514397
MF0094	Type	Mucosal	1.09356256965134	0.497715031992677	18	3	0.0618220637720917	0.600525237514397
MF0063	Sex	M	0.520614830209489	0.272770606120328	18	15	0.0770278793208133	0.644636816871449
MF0033	Type	Mucosal	-0.328132913116264	0.159431898283524	18	18	0.0761719589874008	0.644636816871449
MF0015	Sex	M	-0.796310328164542	0.389875320092174	18	17	0.0779231317097356	0.644636816871449
