# Constructed from biom file
#OTU ID	TL1a_DTT_268_Repeat	TL1a_DTT_269_Repeat	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_DTT_130_Repeat	TL1a_DTT_196_Repeat	TL1a_DTT_90_Repeat	TL1a_DTT_198_Repeat	TL1a_DTT_88_Repeat	TL1a_DTT_89_Re_extracted	TL1a_DTT_197_Repeat	TL1a_DTT_270_Repeat	TL1a_DTT_284	TL1a_DTT_231	TL1a_DTT_267	TL1a_DTT_160	TL1a_DTT_234	TL1a_DTT_158	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_159	TL1a_DTT_287	TL1a_DTT_233	TL1a_DTT_195	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_286	TL1a_DTT_230	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_229	TL1a_DTT_87	TL1a_DTT_266	TL1a_DTT_232	TL1A_DTT_673	TL1A_DTT_675	TL1A_DTT_626	TL1A_DTT_629	TL1A_DTT_674	TL1A_DTT_627	TL1A_DTT_630	TL1A_DTT_628	taxonomy
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	19893.0	6018.0	7364.0	2189.0	19395.0	40766.0	2624.0	21145.0	2247.0	6047.0	8459.0	27233.0	5875.0	5498.0	11420.0	7186.0	30949.0	537.0	6007.0	1547.0	17430.0	2931.0	4799.0	40257.0	8517.0	20580.0	13890.0	14503.0	8220.0	6190.0	7105.0	28763.0	21772.0	842.0	12571.0	6771.0	26579.0	1767.0	8483.0	5952.0	51.0	5981.0	2787.0	2026.0	6013.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	59.0	272.0	3543.0	2314.0	66.0	15.0	158.0	376.0	53.0	715.0	26.0	2217.0	274.0	570.0	7207.0	1108.0	154.0	345.0	1902.0	1814.0	1412.0	3648.0	242.0	567.0	376.0	1992.0	1032.0	1160.0	2386.0	1085.0	1561.0	2350.0	1675.0	604.0	3232.0	1078.0	33.0	116.0	133.0	313.0	906.0	120.0	231.0	463.0	305.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	1953.0	3055.0	12872.0	6160.0	1783.0	458.0	7408.0	11623.0	5981.0	3114.0	724.0	28430.0	109077.0	103642.0	104577.0	3706.0	3059.0	4383.0	15812.0	11778.0	13330.0	6059.0	4328.0	6038.0	109628.0	22977.0	43830.0	18568.0	3804.0	14440.0	11827.0	14242.0	7887.0	5659.0	44131.0	19786.0	816.0	2799.0	4628.0	5490.0	3882.0	4314.0	11935.0	2167.0	2160.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia vadinBB60 group;f__	51.0	0.0	1098.0	234.0	77.0	11.0	153.0	264.0	42.0	112.0	9.0	220.0	2069.0	2042.0	621.0	163.0	102.0	82.0	1896.0	174.0	505.0	317.0	77.0	490.0	306.0	1606.0	1448.0	217.0	211.0	1202.0	1652.0	532.0	304.0	159.0	5329.0	97.0	16.0	24.0	26.0	85.0	0.0	32.0	335.0	8.0	46.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	643.0	31.0	12238.0	8880.0	203.0	199.0	572.0	1902.0	218.0	10598.0	176.0	1431.0	1174.0	10996.0	12053.0	11990.0	552.0	3266.0	6587.0	1088.0	7660.0	14405.0	499.0	231.0	7159.0	6537.0	3123.0	17661.0	5211.0	1924.0	6780.0	5482.0	14669.0	35435.0	6369.0	7839.0	44.0	3920.0	633.0	691.0	18572.0	601.0	418.0	8790.0	2012.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	207.0	61.0	2488.0	2505.0	193.0	101.0	762.0	1294.0	894.0	739.0	128.0	1187.0	3726.0	4366.0	4435.0	645.0	347.0	549.0	3027.0	1733.0	2000.0	1337.0	313.0	673.0	3967.0	2305.0	2722.0	1095.0	787.0	3758.0	2717.0	2687.0	2121.0	509.0	6340.0	2271.0	60.0	70.0	426.0	364.0	28.0	643.0	1399.0	148.0	358.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	624.0	281.0	77.0	6.0	31.0	9.0	0.0	62.0	0.0	314.0	8.0	112.0	69.0	72.0	14.0	225.0	118.0	4.0	15.0	15.0	533.0	93.0	70.0	18.0	1.0	45.0	4.0	8.0	39.0	4.0	20.0	212.0	6.0	278.0	42.0	138.0	1865.0	67.0	4.0	40.0	28.0	9.0	21.0	49.0	26.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	82.0	0.0	16.0	5.0	0.0	0.0	29.0	30.0	0.0	387.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	37.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	2.0	0.0	0.0	34.0	17.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	13.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	0.0	3.0	4.0	0.0	0.0	0.0	18.0	44.0	3.0	0.0	4.0	0.0	3.0	27.0	0.0	5.0	11.0	6.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	908.0	0.0	158.0	65.0	343.0	0.0	378.0	185.0	860.0	70.0	28.0	550.0	2.0	0.0	22.0	158.0	22.0	15.0	43.0	42.0	26.0	222.0	0.0	0.0	0.0	229.0	22.0	0.0	5.0	0.0	266.0	26.0	11.0	24.0	96.0	0.0	17.0	9.0	4.0	4.0	0.0	0.0	1.0	6.0	33.0
