	Lyz2.02B.FP222.S70	Itg.22.FP518.S21	Vil1.06B.DTT70	Vil1.07B.FP82	Vil1.10B.FP115	Itg.24.DTT530.S25	Vil1.04B.FP46	Vil1.14B.FP163	Lyz2.04B.DTT246.S87	Vil1.02B.FP22	Lyz2.01B.FP210.S58	Lyz2.06B.DTT270.S112	Itg.16.DTT482.S77	Vil1.05B.FP58	Vil1.04B.DTT46	Lyz2.07B.FP282.S80	Lyz2.03B.FP234.S82	Vil1.09B.DTT106	Itg.24.FP530.S33	Itg.06.DTT434.S27	Itg.04.FP422.S22	Itg.22.DTT518.S13	Itg.20.FP506.S9	Vil1.03B.DTT34	Itg.06.FP434.S35	Lyz2.01B.DTT210.S50	Vil1.05B.DTT58	Itg.02.FP410.S10	Itg.12.DTT470.S64	Itg.02.DTT410.S2	Vil1.03B.FP34	Itg.08.DTT446.S39	Itg.26.FP542.S46	Vil1.01B.DTT10	Itg.26.DTT542.S38	Itg.16.FP482.S85	Vil1.010B.DTT118	Lyz2.05B.DTT258.S99	Lyz2.08B.FP294.S92	Itg.04.DTT422.S14	Lyz2.04B.FP246.S43	Lyz2.06B.FP270.S68	Lyz2.07B.DTT282.S124	Vil1.13B.FP151	Vil1.01B.FP10	Itg.08.FP446.S47	Lyz2.02B.DTT222.S62	Vil1.02B.DTT22	Itg.10.DTT458.S52	Itg.12.FP470.S72	Itg.10.FP458.S60	Vil1.08B.DTT94	Lyz2.05B.FP258.S55	Itg.20.DTT506.S1	Lyz2.03B.DTT234.S74	Vil1.07B.DTT82	Vil1.08B.FP91	Vil1.013B.DTT154	Vil1.06B.FP70	Itg.18.DTT494.S89	Itg.18.FP494.S97	Lyz2.08B.DTT294.S136	Vil1.09B.FP103	LYZdtt342	SLCFP070	SLCdtt022	LYZdtt366	SLCdtt070	LYZdtt354	SLCFP022	LYZdtt330	LYZFP354	SLCFP112	LYZFP306	LYZdtt306	SLCFP004	SLCdtt004	SLCdtt112	SLCFP094	SLCdtt076	SLCFP052	SLCFP076	LYZFP330	LYZdtt318	SLCdtt052	LYZFP342	SLCdtt130	LYZFP318	SLCFP148	SLCFP166	SLCdtt148	SLCdtt166
Lyz2.01B.FP210.S58	1.0778649940576457	0.6953210159485002	1.46674446446798	3.4864226829085005	1.2475596358440906	2.107945246133732	2.637701007149984	3.782361384971553	1.719303047079185	2.4605579312867274	0.0	1.2750009394541038	1.045985964365936	1.4897877196618365	1.0704979059200372	2.0855758817185586	1.4393670017755442	0.7864292916449588	0.7065580604962689	1.3273240984561532	0.5255863716768875	2.1706792068770477	2.986536847821088	2.742315719893285	2.311107413444758	1.6979074628280242	1.2518187616544534	1.0441889591672013	0.9270488705579915	0.9068185430140038	1.4442183227106429	0.058726761040734675	1.3090633227192525	0.8238024248181423	1.0770235211336951	2.708045162396061	0.9834299691942247	1.6804485941052487	2.7671303679921784	1.900567574165108	0.9701837795806096	0.9208774624431589	2.6084040846493295	1.1420307843729633	2.445088780916005	0.6444768719791047	0.7538376958105499	0.1987818501102905	0.4371288596727495	1.4420053014484084	0.5413477397892853	1.1903911552222644	1.8397462426394249	1.9000603376933078	1.4724432753881593	1.2746415476408894	3.5689719433563836	1.691802232802401	3.189564705322727	2.1405611722002886	0.7121482212285399	1.9769159349746896	1.8305699649608949	1.7523258871724496	1.4881343280099704	2.2382387808471798	1.5735811981502863	0.8738077001454558	1.2284752426314478	0.7545892448834033	1.5773194692075867	0.8493322980255396	2.085717606435379	2.9600052598785176	1.0730117363341014	0.6057384183141711	0.521552964713991	0.9785627668197342	1.6525864113160555	2.245727227132631	1.6330275786412796	0.7272218831417028	1.862454694833618	2.509255969680044	1.1141848645014172	0.8768424551180533	0.8145050619810356	3.3005257254245297	4.226636681073736	2.3124948548511366	4.526011577874617	1.8303316925790984
Lyz2.06B.DTT270.S112	1.8045952148950823	1.7379120852008039	1.1629889255114167	3.7757466249732428	1.5447207934171447	0.9395623534582869	3.0962238705866985	2.932153684844703	0.5477741765547541	2.118946142056905	1.2750009394541038	0.0	1.1330776352857799	0.3683013514849558	1.410836646682184	2.5635370249744516	1.5983182923447763	0.5867901554929367	0.9011653088176941	1.0810375206675575	1.6413622880769834	0.9283248725307451	1.9300833680073668	1.7897091544518509	2.62208767757779	0.4649193488089345	1.1291650296823805	1.9163151147387152	0.7562975169452639	1.3505080331105608	0.9406108298034823	1.2831985684869724	1.8094470095945245	0.8488792569168376	0.20747491966837847	3.179627552769363	0.45995709991357564	1.6769686365500753	3.005402799391311	0.6898917815537833	0.5413541165480659	1.83179057177425	1.7465867562815933	1.5868108400552827	2.8451472032713965	1.8337330476245843	1.0552466114545085	1.3750939958901378	1.482020667140983	2.464591903078276	1.72357660168568	1.1498885487171495	1.9155550806099928	0.647269880813446	0.3775061143942592	1.0851799254807655	2.6036064406674093	1.6759339176658188	2.2647300389774365	0.9420614826769258	0.6092972835712467	1.1501802914659172	1.4503832651541595	0.491412303415421	1.9334811612782419	1.2238553808239419	1.3518779300211436	0.5862538473718454	1.120423843854096	1.3399928003267032	0.6739407875089022	0.6620225280164602	2.143507253008227	2.9220877336157502	0.25419550862502166	1.6894471027390623	1.0972117253004163	1.1351679799009569	0.9623175876720987	1.011293772406886	1.9921040909093175	0.8927136681110162	2.153669325161601	1.3412980256764364	1.3681890842917568	0.6937784310523448	0.8906562900348949	2.273268932261071	3.1796664466720825	2.9874710286082227	3.716575424342163	2.370027069368005
Itg.16.DTT482.S77	0.7777490384297048	1.028926706484263	1.652982520323645	2.7093240815633926	0.4256371192952384	2.011926372965268	1.9746214272155262	2.818016615519311	1.5637388330952338	1.4157008683170318	1.045985964365936	1.1330776352857799	0.0	1.1831763721894455	0.3151870210677205	1.4427845111442392	0.5015347404260789	1.081712208173965	1.3662088353218929	0.33017533017997974	1.5397627302065515	1.9450515506686081	2.1890359394069985	1.8912338794467993	1.5238576468722458	1.4248270961714713	1.4919708457843541	0.9439646418268685	0.39858381545937177	0.42826470766798685	0.5491217840549382	1.092865806424951	0.6955004181162939	0.35265734114981995	1.0564127179814236	2.0563725816878007	1.2130505930865532	0.684205424077416	1.9477117680555192	1.4537755046493488	1.252383938021674	0.9109790463974357	1.6907368124057345	1.9549587261913144	1.729785799317076	1.211355263660068	0.30805299953908105	1.2436776504599514	1.4617263628246635	1.527942442398175	1.5528074985837812	1.5427560433334344	0.8910036479035758	1.6109636564378316	1.0524620723082965	1.5139534306440563	2.6919671929551083	2.291984325110369	2.3094802982526716	1.6568869777335586	0.7198505966662574	1.1583861645187505	0.7965246867143521	1.4927174784264317	0.8027770351495658	1.479743914405808	0.5331937850720714	0.8090813638880155	1.8254189867995736	0.5241192792497663	0.9022653651920063	0.5171834427483062	1.1506367701099387	1.9953892062534988	1.1201675545169896	1.2086092908124932	1.2389692450995966	1.483478314790185	0.9513859666919334	1.9136238075149763	0.8682545110365556	0.5588529895941593	1.0467643364372985	1.8771966079947922	0.23795434852803105	0.6699130696305485	0.661420472593309	2.476591086566451	3.3915628177042567	1.859271437918099	3.548203926246294	1.2808573133546906
Vil1.05B.FP58	1.9132538019591352	1.9341394885340177	1.049574323779651	3.6985194681107307	1.601049809670195	0.8422365387060639	3.0913490683498908	2.664584550504524	0.39296347278720245	1.991924344123313	1.4897877196618365	0.3683013514849558	1.1831763721894455	0.0	1.4912759625233563	2.542196533325892	1.6093828850404364	0.7859059935989285	1.168743319010243	1.0694693197627196	1.8432763333982989	0.792313296947035	1.6485376084929177	1.5069290170105474	2.601159567382472	0.26850096508889765	1.0605304364348027	2.031164188557251	0.8790322162209738	1.4931379909077662	0.874599227677034	1.5083321507486185	1.878149908152621	0.9440490030081384	0.5341556964127839	3.1698636799701405	0.6783749398208538	1.6644333261526547	2.9265443996928817	0.43471998415992197	0.7293906008590111	1.9434568177195939	1.504680337412842	1.7209920994037557	2.8257000244259753	2.0279957951248395	1.1859181627417494	1.6023233474296146	1.7439357399762991	2.611392637036653	1.9737300966902651	1.127684474424086	1.8513122817891965	0.4713529925598804	0.19944972446243783	1.0181565148704905	2.307336923293633	1.7146711641745127	1.9678742342547404	0.6583689029942669	0.8138928205208834	0.8918568902392541	1.3460058811415294	0.36974821165273797	1.9521845751330011	0.9577859749901676	1.3189842569932027	0.6530221719131929	1.2726192205647624	1.4026756740760558	0.5522133642280949	0.8107606093606866	2.0496333115421974	2.8164701717723775	0.5185397695637006	1.8019178814917858	1.2590739614831832	1.1906313955294796	0.6977494101284336	0.7831963380251957	1.9870298480253268	0.9548680487501789	2.151904590304382	1.072286085921886	1.4186950838543253	0.7248683057754675	0.9063049314025133	1.9774319363583452	2.8795389121249886	3.021366310066107	3.4349690021944235	2.45324943199344
Vil1.04B.DTT46	0.49167540931344766	0.8451243810340083	1.9021776154462728	2.532016746710846	0.18287060670353422	2.3120076394511444	1.735830447454033	2.9911710957161963	1.8666127450476298	1.4558327636994586	1.0704979059200372	1.410836646682184	0.3151870210677205	1.4912759625233563	0.0	1.2295030192860679	0.3820784297272907	1.3023083789199357	1.5225167296502373	0.5743042882126785	1.5539844894311179	2.2480288739645773	2.4454963346998024	2.1359770303115337	1.3211624797894175	1.7296684138164884	1.7214693216115302	0.6863994944271946	0.6549749840910616	0.2574866252260835	0.8249276763922144	1.1178164010324303	0.3991001517115647	0.6010645314154933	1.3122798703598422	1.8192694383226435	1.4539928461916882	0.6260683068924868	1.7927810745917423	1.7609618599649504	1.4891655984757326	0.6955147215346323	1.9089279626866071	2.0900786574527066	1.510615909829068	1.0587492224519233	0.41904585505415465	1.2664523016023062	1.4783529025991604	1.245383102375114	1.5173139409415024	1.759887917053635	0.823002267983483	1.9155706535863861	1.3592332228578603	1.7507620350486477	2.915078872317525	2.4925796993127944	2.535335784235708	1.9652148302778087	0.9367418177473165	1.4323103657640486	0.9394874697949224	1.7929830568545602	0.5725720642539838	1.7574184320727748	0.6486321011595007	1.0699764096538817	2.0269954181533247	0.5323217142101337	1.197384896087297	0.7653940369154651	1.0869805043779777	1.9072689934063172	1.3798677178257324	1.1788498599260395	1.373383341878109	1.6738973997124034	1.2484956672286176	2.2235843434355047	0.6721236222667907	0.7723795267745746	0.8447737819059152	2.1686234157720157	0.1310033531335579	0.9351699397819915	0.8890899891199502	2.722550545157597	3.6255686111963428	1.584416806795786	3.7009974840710878	0.9846410671973204
Lyz2.07B.FP282.S80	1.0758290446984318	1.6322509055922736	2.7742883208053954	1.4151288635757306	1.084453690330802	3.383741133237971	0.6683382876191148	3.1421883437575344	2.930497573853103	1.5069168321181758	2.0855758817185586	2.5635370249744516	1.4427845111442392	2.542196533325892	1.2295030192860679	0.0	1.0182199726163732	2.4314989619154566	2.6596925900595103	1.5500860132917444	2.427227081061307	3.297477128449851	3.022875585312372	2.663146922628555	0.48486227055698533	2.7905757536299767	2.594110688499147	1.135041685890861	1.8398940589513904	1.42507305665261	1.7683884032508468	2.1383725521898276	0.8886075518260534	1.7538150361579026	2.4906732119305173	0.7108789702469512	2.597603934008629	1.0881710055684335	0.7694044446382917	2.753248409963313	2.6159219853028124	1.226727329553373	2.4059313691988855	3.021725155761622	0.4500391566211714	1.7710979208906539	1.6165037123335828	2.252710821276672	2.477113287496445	1.3171471589405692	2.4148015540626746	2.660841275034756	0.8216854198466237	2.963253201631835	2.4175494676874365	2.6478168661257966	3.249485672879427	3.426209945687792	2.903073935175425	2.8936712616409594	2.1137287034642993	2.1537392520137106	1.506692609588647	2.870504051522758	0.6584290340793582	2.5136782246350418	1.3998934873023177	2.152731278127459	3.1016410023744734	1.4234460667442368	2.1910012216132473	1.947794643891699	0.7797224403956894	1.2696045623173893	2.538052888496182	1.8539093145593966	2.3824539662353894	2.6175361261017964	2.0390780418591397	3.206015304161677	0.5821966664924152	1.8223378528387162	0.5669938065024742	2.9829617849243597	1.2224675052790153	1.9944163781074975	1.8792366072356885	3.1915538123232494	3.9680106963299586	0.616560047030176	3.6718633700090835	0.7888386708397732
Lyz2.03B.FP234.S82	0.7095375087516075	1.1901826160580373	2.085463578452479	2.221615868416339	0.22638608322033582	2.442849348421322	1.4990037203369668	2.7046516823591653	2.00041015870101	1.1017085123048516	1.4393670017755442	1.5983182923447763	0.5015347404260789	1.6093828850404364	0.3820784297272907	1.0182199726163732	0.0	1.581825788210603	1.8529180853161489	0.5590620517905983	1.9124590260602403	2.3443698182518555	2.283556114132635	1.9521415769236214	1.0295061022669105	1.8411738569169667	1.9251997155861515	0.9124455495364735	0.8818456842650332	0.6206306356239913	0.8010103295290388	1.4887651779615816	0.43521450934961686	0.8534426673966578	1.541761588580091	1.5836734244937198	1.7132926981566214	0.2782520145257686	1.468632590614359	1.809395052048001	1.7525408146226769	0.9524145691158167	1.6979137736104806	2.4065738399386785	1.249819098183508	1.40220421966164	0.7491885830687881	1.6363119113328364	1.8553060375050974	1.425577319591166	1.89375253583039	1.9889454706837901	0.4565340020452778	2.009674583658322	1.4602379265505119	1.9558818507450229	2.6839279349709573	2.75957979504876	2.3107118409520484	1.9797247027104705	1.2193217753127714	1.3217806004434567	0.6909750013570582	1.9075683400837322	0.4442525445681596	1.659688418000472	0.45023508422817116	1.297583276253065	2.320130429277751	0.8058364268719866	1.2214174572173633	1.0126464917189597	0.725085366124052	1.5328116893549215	1.612246318783912	1.48298255146972	1.6954346455189675	1.9414697914075796	1.214616763397176	2.279980403705316	0.44214466424592197	1.025373438320908	0.5556482328909627	2.108628993409326	0.3299188168556865	1.148627016289783	1.1098906200488166	2.5307995869674866	3.4053823787677397	1.462089418950685	3.387804106456793	0.9006531594825425
Vil1.09B.DTT106	1.5677731075547985	1.384919905637114	0.9193368362809106	3.7572030326035644	1.4701184186199447	1.3265415381745895	3.011974494720983	3.3522695092344317	0.9452326318558012	2.349185633706241	0.7864292916449588	0.5867901554929367	1.081712208173965	0.7859059935989285	1.3023083789199357	2.4314989619154566	1.581825788210603	0.0	0.42867197271006946	1.1940387206198253	1.0748259867625247	1.4039359509584952	2.4101284970568826	2.2254570357513512	2.589297016239818	0.9593488378074813	0.7884102668306487	1.6168536341532573	0.7557654916397833	1.2081559665530368	1.16016465789261	0.7912525895887077	1.6680456900055667	0.7291030444495167	0.4202645530738572	3.0876445721233385	0.2122399496950082	1.7487789315222089	2.990416566712895	1.2081604127385432	0.2050438241385359	1.4993385196270426	2.1650388933947684	1.060423751969263	2.7741469231420472	1.4069457070174556	0.8906347834558741	0.8526301418386957	0.9756447006099455	2.1314463159913815	1.214616773767356	0.7534813301394028	1.9349103700901076	1.1549423178129754	0.8361665198163838	0.7652944627482068	3.0447482282014025	1.3110511400555511	2.685252926579844	1.4396415933505986	0.39283635373092146	1.506818720545661	1.6599701039064219	1.0145556245608802	1.801360870562201	1.6835420315609517	1.4933009189076731	0.36160047118395494	0.7557321940318653	1.0417499790884885	1.0828014279442395	0.6097984949347561	2.172006137822021	3.0391325312410715	0.34060474183669737	1.1795610511741141	0.5115572451063144	0.6390812461121601	1.1884875306632976	1.4894873460526084	1.8978724168907	0.6180003559251053	2.1146287836109336	1.855455802492409	1.2799232567770413	0.5084138832487051	0.6122916900463314	2.734652035999736	3.646732568067526	2.8020761756006825	4.115933073027919	2.2602321714069067
Itg.24.FP530.S33	1.695047186279038	1.3647678535579624	1.158504334806932	4.02476593030752	1.702777881560066	1.549888217508134	3.222754174908802	3.7614169398507227	1.2498703187458935	2.704734563723739	0.7065580604962689	0.9011653088176941	1.3662088353218929	1.168743319010243	1.5225167296502373	2.6596925900595103	1.8529180853161489	0.42867197271006946	0.0	1.528153812439466	0.8565196211960915	1.6667805412736048	2.805027808152616	2.6332978185378115	2.835508869548947	1.2931625615916036	1.0220934866642843	1.7083553773097842	1.0532110599271243	1.3695356225355417	1.5288206366615775	0.6793324664146324	1.857219589886044	1.0286145313206991	0.71593316818754	3.2987371370163605	0.49782586856527217	2.0400282025151304	3.272467590424101	1.566127142055562	0.4716152806200074	1.5894353900544607	2.566594972356533	0.8609879786711212	3.0056483152635263	1.3396949089092633	1.1097159220797852	0.6765127777185753	0.6864932833500373	2.1391169540765476	0.9556426374480387	0.9254647323857125	2.2441170440961935	1.4663173404824654	1.2195151421435872	0.9991029488018802	3.4546217791390665	1.24167260348772	3.099133702541882	1.8012654642363863	0.6801297109322831	1.9202666631216552	2.020918663433543	1.323355763765536	2.026964028384102	2.081205740363309	1.8196407678854136	0.7711870934530132	0.6200694686756709	1.2517574924771546	1.4631919346364344	0.9152161327501291	2.492347715374177	3.3598722563139574	0.6633045648035857	1.1887526807511317	0.4716696410747384	0.7228365828887127	1.6138435965057345	1.8012793286728537	2.145869102952614	0.9294800441954658	2.3617483061723443	2.225899926215126	1.5326258363362872	0.8950201878776642	0.9546527241748505	3.1371701073425866	4.046656022004088	2.957514770680421	4.531776452115213	2.4109775123328845
Itg.06.DTT434.S27	1.0619099046033693	1.3462069426695091	1.7087772027462835	2.7002329060315526	0.6031881431712269	1.8932638883664412	2.0436751112854026	2.5057129596565573	1.4593174603079486	1.1798860943424678	1.3273240984561532	1.0810375206675575	0.33017533017997974	1.0694693197627196	0.5743042882126785	1.5500860132917444	0.5590620517905983	1.1940387206198253	1.528153812439466	0.0	1.8231301624090184	1.786688950563855	1.8777180707445804	1.579426530256192	1.551890450780821	1.289496786363359	1.585273412156608	1.2460664793131977	0.48345795951008536	0.7028448167514851	0.2577412344517558	1.3703069378470953	0.9043414463061713	0.5311596453893099	1.0640988950693941	2.1278713244603296	1.2779725291693556	0.6036673904064618	1.9350760001849951	1.2541702684000813	1.3297034944801633	1.227015095927003	1.3685265137253175	2.15114143399196	1.7860056079342919	1.5375088351433048	0.5924815813367605	1.520510632207617	1.7280051231096862	1.8187009358239443	1.8452945790336217	1.656179021106096	0.8481890322194696	1.4528129254540985	0.9087216262852006	1.5973637869704271	2.3797344768496527	2.412978753377884	2.000771700628217	1.4356347394817883	0.8484737826816812	0.8707926408510025	0.5132544217687773	1.3530874131736925	0.9647289318807635	1.1840453019244848	0.29964898537783413	0.8924037548325798	1.9421109662877472	0.828815547366647	0.6661971767381543	0.6148839625609659	1.0889604233628172	1.8743242759650502	1.140046170978636	1.515033272928693	1.4525234793643136	1.635238393251379	0.7535597856488556	1.7268589162713683	0.9766910710637314	0.7503418852321129	1.0973909030808897	1.6017939258959688	0.481748626100223	0.7654507483568984	0.815734692889668	2.165572071659027	3.079042741255311	2.016625536052743	3.2484205640946326	1.424013782512731
Itg.04.FP422.S22	1.4684010320716552	1.021460766874266	1.5290490628229283	3.842324673777517	1.7221883877691937	2.3485624634153193	2.991625262011907	4.23161598400593	2.0042614718775447	2.9442552582633827	0.5255863716768875	1.6413622880769834	1.5397627302065515	1.8432763333982989	1.5539844894311179	2.427227081061307	1.9124590260602403	1.0748259867625247	0.8565196211960915	1.8231301624090184	0.0	2.4623049260718046	3.4055889497428127	3.171953499617256	2.7144931990464563	2.033339978015944	1.3161311693154	1.3686943431481857	1.4257405368448026	1.4064590510046382	1.9270755257285834	0.500273176374619	1.738628634994747	1.309381442475635	1.4457410860315338	3.0516075403549117	1.24990866684958	2.167701922296306	3.1463449050421346	2.2721151244110245	1.2042833397758415	1.2310870274028873	3.0650415107119415	0.8538994796336506	2.8152564836641303	0.8316770846613766	1.2638554042699666	0.35505113043040487	0.38105900809381654	1.6371218280900117	0.3752333206831703	1.211645596814994	2.2823810303831484	2.228715648680994	1.8700608713134408	1.344792858795482	3.989330187022296	1.5027260764458596	3.611542842736858	2.500622915924549	1.1576336122668738	2.410288565492047	2.3171140014654132	2.0887341061034945	1.8922596291927296	2.6662425442074937	2.072173555171019	1.240026765565425	1.1881303806370833	1.1570201746456104	2.0299893593931855	1.331206966452924	2.5111990996526212	3.4020706665070297	1.4032253830310986	0.6350378598776171	0.6087797477567359	0.9710877825772603	2.0514176111310487	2.55564568511566	2.0435182959780755	1.1461248193128981	2.29224115938447	2.90206187331235	1.5937537940364987	1.2714375044818889	1.1847037579957833	3.713557188828607	4.630331069346203	2.6021657649500387	4.96437672568318	2.226825179494293
Itg.22.DTT518.S13	2.6824161474084818	2.663404863611415	1.4685610462750585	4.370611577777489	2.3502272755034	0.2725334702614336	3.8168418121192493	2.737155402368723	0.48448831825078087	2.5180916262693294	2.1706792068770477	0.9283248725307451	1.9450515506686081	0.792313296947035	2.2480288739645773	3.297477128449851	2.3443698182518555	1.4039359509584952	1.6667805412736048	1.786688950563855	2.4623049260718046	0.0	1.5839959579592693	1.6213634023580732	3.3107062904097084	0.5287387412993307	1.5833647540354605	2.8057951183341276	1.6207717464053215	2.2316820180332178	1.5590905052533388	2.1760579015317427	2.638231359804208	1.7144567994931335	1.1188539837520894	3.898037627964827	1.2156850039957623	2.352626264563084	3.612104647054513	0.5749654512625721	1.2582216055941582	2.7208211195933965	1.7362481036959754	2.1477098601964966	3.5498141425364773	2.752642100101623	1.9426072061969197	2.246788731492511	2.3301141994064603	3.3737806740397516	2.588671225240965	1.6311802248659462	2.558570363699936	0.33609351798992804	0.8943539614814917	1.5159207093233518	2.2746934331378887	1.9384996116282758	2.026764246944206	0.5706889009711249	1.5263175652724832	1.3488811215692451	1.9613388745957903	0.4593390503939569	2.71798678307218	1.166573627172628	1.9932536816458275	1.4039144443653058	1.5703949673682425	2.190090637733883	1.1451354184894602	1.553499321685201	2.73729298489182	3.4077642710747873	1.0986978028243037	2.5343405229161156	1.8802544885428187	1.7255740518721658	1.3350289542104938	0.2698863805240845	2.7410508502375777	1.733794671335834	2.8769650774824167	0.9234184419618896	2.18082921909502	1.5033791031342656	1.683317653516046	1.8988118312736606	2.6869809980341772	3.7866629226611144	3.49023649528955	3.184180557149499
Itg.20.FP506.S9	2.922083515652556	3.2029170274188417	2.414629137446729	3.6234797113413726	2.4303422030609854	1.8281198539763885	3.39477079499883	1.1630843124863435	1.7340919083544082	1.7216075568685394	2.986536847821088	1.9300833680073668	2.1890359394069985	1.6485376084929177	2.4454963346998024	3.022875585312372	2.283556114132635	2.4101284970568826	2.805027808152616	1.8777180707445804	3.4055889497428127	1.5839959579592693	0.0	0.3633689371478051	2.8856956380093792	1.590833029704123	2.4876528969117637	3.101853117668902	2.118027647801746	2.570824133425301	1.6482390609951083	3.0186168608146966	2.7113724838791837	2.2083132390588385	2.113103626944313	3.464001547778676	2.3247480577895536	2.1342212615880727	2.9826276855597857	1.2857496131222963	2.377172010560804	3.0714808153584428	0.6452414687440375	3.324108990297203	3.130287469929896	3.3681955465124176	2.396086251929013	3.1417827622200982	3.31654566833076	3.67783193173977	3.513743322649009	2.6102525067618045	2.2222323153362806	1.50681762064564	1.5883043241515669	2.4612565316039468	0.7122484900781225	3.1990054641122514	0.5035848829010946	1.099178094181903	2.30156346649994	1.0514694199849974	1.606845817430069	1.6029589352715614	2.670010948786511	0.7505825103798971	1.8571280393259257	2.1677260713413964	2.885031817555562	2.586434136323455	1.4342343340015118	2.1597992683401905	2.261019306316412	2.558100102898585	2.1462956363574306	3.1860051208065308	2.845848990468154	2.7460054960599463	1.4083511858824882	1.3465974819221784	2.595895580744785	2.3097686460075746	2.6179087895999724	0.667155199634744	2.340665944755285	2.1409376832529414	2.2655674823160723	0.3591159992206542	1.2668906230551542	3.594050331854694	1.9102917312865528	3.105084866502352
Vil1.03B.DTT34	2.60298637252761	2.9164685310804823	2.2608767726187717	3.2848042557947306	2.1096385036176857	1.8527597694236992	3.0425869422892555	1.1644243088364068	1.6690606996869837	1.3915040117825783	2.742315719893285	1.7897091544518509	1.8912338794467993	1.5069290170105474	2.1359770303115337	2.663146922628555	1.9521415769236214	2.2254570357513512	2.6332978185378115	1.579426530256192	3.171953499617256	1.6213634023580732	0.3633689371478051	0.0	2.534264399930654	1.5076811861830193	2.3060888052724784	2.7824898199865693	1.8660558399888896	2.2803412399669525	1.3655523526502502	2.778693185238594	2.3823558376730056	1.9437326270451862	1.9537416964878682	3.1105109697415387	2.1681666701382	1.8018850040074383	2.6301019362955107	1.2103029804738243	2.219320826485743	2.7564926592672023	0.328543460783086	3.153178531138332	2.7756439519694975	3.084410986182445	2.1199857397594335	2.9071369348474154	3.097309629001146	3.3546156657045936	3.2776805295202194	2.4332746057979455	1.8678035038768472	1.4710867695376222	1.4250836156565627	2.289247324328922	0.8361633578724263	3.0835982276001883	0.4828776628075128	1.0737362891752646	2.0816533158962804	0.7684623904799195	1.2739376844840884	1.5395005043534822	2.3262399195535344	0.5678626025680296	1.5388684362216534	1.9491780938254715	2.7597971495500158	2.286482938398976	1.2216656397778078	1.9208628350101662	1.9008513092797532	2.2312463754435305	1.9906686381601193	2.9068067337823362	2.633181501197726	2.559909601043964	1.1413152982654429	1.3867902101356024	2.2466846817555584	2.0485467581061196	2.270107673462438	0.7293307215152599	2.026922597244993	1.9005740868570498	2.008091592378626	0.5867238490696624	1.5044755986038234	3.2387874963050973	1.9373395110189304	2.77239205320955
Itg.06.FP434.S35	1.2774109110204062	1.844864080558931	3.0010329472685635	1.2267362157045083	1.1448837389553561	3.4311662429994887	0.5228015602129898	2.9057689161302322	2.993959190901055	1.2317511963408583	2.311107413444758	2.62208767757779	1.5238576468722458	2.601159567382472	1.3211624797894175	0.48486227055698533	1.0295061022669105	2.589297016239818	2.835508869548947	1.551890450780821	2.7144931990464563	3.3107062904097084	2.8856956380093792	2.534264399930654	0.0	2.8273495293393136	2.835986615407445	1.398704304007536	1.9101668542633268	1.5149075195783481	1.7552715784611768	2.3612159537516586	1.0113198711506726	1.8694083653081135	2.5712415366124985	0.6063218862507649	2.73314964637393	0.9784001600208684	0.5674447583409948	2.7495999050163467	2.7663285743126487	1.5115300823826539	2.245565089921272	3.304036119352004	0.27251521419575914	2.0341413730803266	1.7357081549003426	2.491877021640241	2.7055015627028434	1.5863286116864623	2.6670815769463747	2.9086805263723297	0.7764678836557274	2.9810280541992835	2.450157757882753	2.8799527443884387	3.076927496973653	3.6899687521670868	2.7517569277445837	2.879092704001193	2.2359019494375305	2.110307928104991	1.398579998751031	2.8952677649559835	0.8349886382605535	2.434398727713929	1.3286530405534704	2.3012624853621757	3.306243249810199	1.6589907744914052	2.1707434417751066	2.0389580602001858	0.697913726385385	0.8969821208867849	2.639707023555016	2.187567144432008	2.622830446120136	2.8693931431237103	2.086611090354381	3.2117333092179554	0.7109561886971932	2.0001637774768746	0.4799188305969972	2.9074863606498798	1.3158306758753022	2.1448211703282434	2.0692907847541364	3.0438500404379547	3.789303630310534	0.8118922693425432	3.4259231211064023	0.7528579020269577
