NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01585	51	12.674880027770996	0.003372111	No	
row_1	K01425	123	10.256072044372559	-0.002532216	No	
row_2	K01438	147	9.716370582580566	0.013826909	No	
row_3	K00657	169	9.041234016418457	0.031113677	No	
row_4	K00818	181	8.825035095214844	0.053038664	No	
row_5	K13043	207	8.619576454162598	0.06847014	No	
row_6	K01476	243	7.928195953369141	0.079263404	No	
row_7	K12251	313	6.7699174880981445	0.07428672	No	
row_8	K00812	520	5.855787754058838	0.0057664383	No	
row_9	K01259	652	5.437186241149902	-0.027967202	No	
row_10	K01581	845	5.316620826721191	-0.089993976	No	
row_11	K00286	912	5.097218036651611	-0.093579195	No	
row_12	K01478	959	4.933125019073486	-0.08788797	No	
row_13	K01755	1173	4.144333362579346	-0.159655	Yes	
row_14	K09251	1198	4.058272361755371	-0.14375971	Yes	
row_15	K01430	1206	4.0223002433776855	-0.11997943	Yes	
row_16	K01428	1207	4.022077560424805	-0.09295241	Yes	
row_17	K00819	1215	4.0143609046936035	-0.06917214	Yes	
row_18	K01429	1221	4.003879547119141	-0.044464216	Yes	
row_19	K00262	1239	3.938577175140381	-0.02532216	Yes	
row_20	K00318	1259	3.83626651763916	-0.007107748	Yes	
row_21	K00931	1289	3.6921727657318115	0.0064684446	Yes	
row_22	K00147	1291	3.691467761993408	0.03303165	Yes	
row_23	K01915	1315	3.5848042964935303	0.049390774	Yes	
row_24	K01940	1331	3.5392816066741943	0.069460474	Yes	
row_25	K00813	1334	3.5246036052703857	0.09555986	Yes	
row_26	K00797	1445	3.1376469135284424	0.07156648	Yes	
row_27	K00128	1480	2.986222982406616	0.08282356	Yes	
row_28	K13747	1681	2.1197285652160645	0.017086208	Yes	
row_29	K00294	1797	1.659010887145996	-0.009226282	Yes	
row_30	K01611	1973	1.0568994283676147	-0.06336809	Yes	
row_31	K10536	2038	0.9530338644981384	-0.06602566	Yes	
row_32	K00926	2088	0.8298150300979614	-0.061725903	Yes	
row_33	K00145	2139	0.7113473415374756	-0.057889972	Yes	
row_34	K00930	2140	0.7113473415374756	-0.030862944	Yes	
row_35	K01470	2143	0.7030115127563477	-0.0047635604	Yes	
row_36	K00611	2177	0.6371517777442932	0.0069573447	Yes	
