NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00901	227	8.209070205688477	-0.03755739	Yes	
row_1	K07029	317	6.752935886383057	-0.011753894	Yes	
row_2	K07406	347	6.4663262367248535	0.041597806	Yes	
row_3	K00865	511	5.920395851135254	0.033425175	Yes	
row_4	K00086	631	5.494773864746094	0.045454565	Yes	
row_5	K00863	1058	4.520315170288086	-0.08347105	Yes	
row_6	K07407	1150	4.202528476715088	-0.05858583	Yes	
row_7	K03429	1203	4.030808448791504	-0.015794275	Yes	
row_8	K08591	1205	4.0235161781311035	0.05041326	Yes	
row_9	K00864	1245	3.8994195461273193	0.09917359	Yes	
row_10	K00655	1419	3.2468132972717285	0.08640959	Yes	
row_11	K03621	1438	3.1679000854492188	0.1448118	Yes	
row_12	K05879	1441	3.157489776611328	0.2105602	Yes	
row_13	K05878	1465	3.0962655544281006	0.2666667	Yes	
row_14	K00128	1480	2.986222982406616	0.3269055	Yes	
