NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00833	27	13.205707550048828	0.0876317	Yes	
row_1	K00652	95	11.398087501525879	0.15694	Yes	
row_2	K00208	194	8.65304183959961	0.21204764	Yes	
row_3	K09789	211	8.48296070098877	0.3047183	Yes	
row_4	K02169	234	8.066610336303711	0.39464042	Yes	
row_5	K01935	249	7.827542304992676	0.48822722	Yes	
row_6	K03524	1285	3.719310760498047	0.114109024	No	
row_7	K09458	1351	3.468007802963257	0.18433349	No	
row_8	K00059	1513	2.827822685241699	0.21058176	No	
row_9	K02372	1684	2.093447685241699	0.23270729	No	
