NAME	TITLE	SCORE	
K02775		5.54132	
K01760		5.531858	
K01595		5.526899	
K17810		5.524095	
K03424		5.523933	
K00275		5.520149	
K01914		5.5192523	
K02902		5.5181537	
K01772		5.5140495	
K01903		5.5140495	
K02358		5.503387	
K00849		5.4981956	
K00086		5.494774	
K18906		5.4947004	
K01893		5.48859	
K10544		5.4880123	
K03592		5.4813957	
K00873		5.4779415	
K17837		5.472439	
K01689		5.4671264	
K02909		5.4666157	
K00925		5.4649377	
K00844		5.4648595	
K09704		5.4624786	
K01972		5.4525557	
K04072		5.4502225	
K03688		5.44892	
K02341		5.442543	
K11753		5.442543	
K01262		5.4410915	
K03439		5.4397483	
K01235		5.439698	
K13012		5.4383492	
K01259		5.4371862	
K00016		5.4294915	
K02509		5.4294915	
K03976		5.4294915	
K07221		5.421274	
K11085		5.421274	
K06217		5.4086246	
K13953		5.408132	
K02314		5.4061823	
K03734		5.4061823	
K00981		5.401657	
K03470		5.4008346	
K02781		5.3997555	
K00133		5.3929415	
K00554		5.3929415	
K00609		5.3929415	
K00783		5.3929415	
K00858		5.3929415	
K00927		5.3929415	
K00939		5.3929415	
K01591		5.3929415	
K01756		5.3929415	
K01788		5.3929415	
K01867		5.3929415	
K01869		5.3929415	
K01870		5.3929415	
K01875		5.3929415	
K01883		5.3929415	
K01889		5.3929415	
K01890		5.3929415	
K01929		5.3929415	
K02108		5.3929415	
K02110		5.3929415	
K02111		5.3929415	
K02112		5.3929415	
K02114		5.3929415	
K02115		5.3929415	
K02316		5.3929415	
K02337		5.3929415	
K02338		5.3929415	
K02340		5.3929415	
K02343		5.3929415	
K02357		5.3929415	
K02493		5.3929415	
K02503		5.3929415	
K02518		5.3929415	
K02519		5.3929415	
K02520		5.3929415	
K02528		5.3929415	
K02563		5.3929415	
K02600		5.3929415	
K02834		5.3929415	
K02835		5.3929415	
K02836		5.3929415	
K02838		5.3929415	
K02863		5.3929415	
K02864		5.3929415	
K02867		5.3929415	
K02871		5.3929415	
K02874		5.3929415	
K02876		5.3929415	
K02878		5.3929415	
K02879		5.3929415	
K02881		5.3929415	
K02884		5.3929415	
K02886		5.3929415	
K02887		5.3929415	
K02888		5.3929415	
K02890		5.3929415	
K02892		5.3929415	
K02895		5.3929415	
K02899		5.3929415	
K02906		5.3929415	
K02916		5.3929415	
K02926		5.3929415	
K02931		5.3929415	
K02933		5.3929415	
K02935		5.3929415	
K02939		5.3929415	
K02946		5.3929415	
K02948		5.3929415	
K02950		5.3929415	
K02952		5.3929415	
K02956		5.3929415	
K02959		5.3929415	
K02961		5.3929415	
K02963		5.3929415	
K02965		5.3929415	
K02967		5.3929415	
K02968		5.3929415	
K02982		5.3929415	
K02986		5.3929415	
K02988		5.3929415	
K02990		5.3929415	
K02992		5.3929415	
K02994		5.3929415	
K02996		5.3929415	
K03043		5.3929415	
K03075		5.3929415	
K03177		5.3929415	
K03550		5.3929415	
K03551		5.3929415	
K03584		5.3929415	
K03596		5.3929415	
K03602		5.3929415	
K03625		5.3929415	
K03629		5.3929415	
K03631		5.3929415	
K03664		5.3929415	
K03665		5.3929415	
K03685		5.3929415	
K03687		5.3929415	
K03703		5.3929415	
K03723		5.3929415	
K03977		5.3929415	
K03979		5.3929415	
K04066		5.3929415	
K04075		5.3929415	
K04077		5.3929415	
K04078		5.3929415	
K05366		5.3929415	
K06187		5.3929415	
K06207		5.3929415	
K06925		5.3929415	
K06942		5.3929415	
K07024		5.3929415	
K07447		5.3929415	
K07560		5.3929415	
K07650		5.3929415	
K07770		5.3929415	
K08092		5.3929415	
K09710		5.3929415	
K09806		5.3929415	
K09903		5.3929415	
K12292		5.3929415	
K13016		5.3929415	
K15923		5.3929415	
K18197		5.3929415	
K01810		5.392119	
K01937		5.3905687	
K03106		5.389335	
K03110		5.389335	
K01866		5.389017	
K01892		5.382892	
K01925		5.3818755	
K00088		5.381335	
K03046		5.381335	
K02904		5.372829	
K07462		5.3725176	
K02911		5.3718348	
K03442		5.3718348	
K11749		5.3712735	
K00806		5.3706594	
K01060		5.369306	
K02443		5.369139	
K07566		5.3688707	
K00057		5.366909	
K04074		5.366909	
K01056		5.3568125	
K02970		5.3568125	
K03070		5.3568125	
K03495		5.3568125	
K03555		5.3568125	
K03572		5.3568125	
K03650		5.3568125	
K10555		5.3568125	
K10557		5.3568125	
K10558		5.3568125	
K11216		5.3568125	
K01462		5.355691	
K03536		5.3546453	
K01776		5.3528237	
K04567		5.350996	
K00782		5.349577	
K04096		5.349577	
K14205		5.3487954	
K03531		5.3468785	
K01868		5.343088	
K01924		5.343088	
K02860		5.343088	
K03501		5.343088	
K01000		5.3425555	
K01873		5.3425555	
K03601		5.3425555	
K11991		5.3425555	
K01887		5.3391123	
K02109		5.3379383	
K03076		5.337827	
K03595		5.337035	
K01881		5.3337216	
K03553		5.3337216	
K00969		5.3237095	
K00134		5.3232884	
K01581		5.316621	
K03758		5.3160915	
K03570		5.3159513	
K00761		5.3150687	
K08153		5.314585	
K02036		5.310207	
K02313		5.310207	
K01206		5.3101387	
K03366		5.308308	
K04086		5.3067913	
K03978		5.3039956	
K07114		5.3039956	
K09748		5.3039956	
K02076		5.301071	
K02840		5.301071	
K02335		5.301039	
K16323		5.2996407	
K00924		5.299404	
K01775		5.298398	
K01803		5.298398	
K08678		5.2935386	
K10539		5.2935386	
K01322		5.2885637	
K01962		5.28851	
K07461		5.28851	
K03168		5.284938	
K19505		5.284938	
K09181		5.2848024	
K03588		5.282416	
K09117		5.269767	
K01779		5.265643	
K00754		5.2571306	
K03326		5.2557373	
K19302		5.2557373	
K01520		5.2496295	
K06180		5.2475414	
K06949		5.2466917	
K02531		5.231792	
K06950		5.227236	
K02844		5.2193556	
K06191		5.2132797	
K01419		5.2122436	
K03667		5.2122436	
K03709		5.2122436	
K02530		5.2097363	
K05813		5.2097363	
K02238		5.209319	
K01939		5.2005167	
K03741		5.1987777	
K11050		5.1987777	
K11051		5.1987777	
K07223		5.1984606	
K00547		5.188044	
K01582		5.186995	
K00600		5.169599	
K15634		5.1658006	
K03466		5.1591325	
K02302		5.1508837	
K01838		5.1463976	
K01934		5.142526	
K07284		5.1373925	
K02072		5.1319304	
K00820		5.1295714	
K02071		5.12793	
K00384		5.1249433	
K00604		5.1216025	
K01874		5.120242	
K00286		5.097218	
K01409		5.097218	
K01271		5.094513	
K02744		5.0902424	
K11381		5.0902424	
K00009		5.088947	
K00997		5.087995	
K00692		5.0874653	
K17686		5.0851135	
K08972		5.0804152	
K03702		5.079155	
K01190		5.0784297	
K00001		5.068573	
K07791		5.0664797	
K01921		5.06549	
K12574		5.0625505	
K03671		5.061373	
K03469		5.0607576	
K11102		5.058329	
K03704		5.0470967	
K00928		5.0427966	
K03328		5.033179	
K07347		5.02935	
K06156		5.027313	
K17076		5.02098	
K01270		5.0185347	
K07559		5.015943	
K14665		5.0150485	
K01918		5.012125	
K01537		5.0056367	
K11733		5.003731	
K01821		5.000641	
K13256		4.9986396	
K12941		4.99476	
K07173		4.994334	
K02068		4.9833302	
K10009		4.9748383	
K02424		4.9724464	
K00606		4.966536	
K01465		4.9664974	
K01635		4.9664974	
K08641		4.962967	
K00215		4.9574175	
K01819		4.9511256	
K02800		4.9476523	
K01952		4.944029	
K00042		4.935988	
K01478		4.933125	
K10010		4.9285994	
K00574		4.9238615	
K03284		4.915981	
K09988		4.9158974	
K03073		4.907138	
K02784		4.9012938	
K05847		4.900559	
K07652		4.900554	
K06901		4.8974204	
K04773		4.896245	
K01951		4.8900733	
K02849		4.8900733	
K04043		4.889707	
K03565		4.884133	
K00012		4.8784165	
K00789		4.8618045	
K00658		4.8611827	
K07478		4.859691	
K10678		4.84979	
K03210		4.8477497	
K07038		4.846301	
K09960		4.846301	
K09961		4.846301	
K19088		4.846301	
K03478		4.845828	
K02099		4.8328867	
K01573		4.817564	
K02907		4.8163896	
K09927		4.8123336	
K00648		4.8121457	
K03569		4.8106327	
K07341		4.8093886	
K07058		4.796873	
K04485		4.7891264	
K01843		4.789087	
K01710		4.787868	
K00823		4.752866	
K00897		4.749387	
K06153		4.7492714	
K03589		4.7460985	
K00175		4.7445917	
K05837		4.735048	
K00459		4.7346044	
K10773		4.7338533	
K02346		4.7292566	
K06726		4.722725	
K03437		4.721853	
K00174		4.7191195	
K01835		4.7059016	
K03152		4.7013288	
K03489		4.700528	
K00879		4.69445	
K07037		4.687994	
K03630		4.6813836	
K01507		4.6584115	
K02824		4.654582	
K03306		4.65233	
K03483		4.646789	
K02954		4.646319	
K02431		4.64493	
K02601		4.6436915	
K16937		4.639949	
K06131		4.6306586	
K00161		4.6271434	
K07706		4.626358	
K00162		4.6255264	
K01938		4.6255264	
K00948		4.622278	
K01586		4.620017	
K02037		4.619822	
K02038		4.619822	
K03699		4.6162324	
K01501		4.6161942	
K00680		4.6113305	
K03722		4.6109314	
K00254		4.6051197	
K01783		4.6051197	
K00852		4.5957723	
K01560		4.5916314	
K01493		4.5899878	
K01483		4.585795	
K03693		4.585795	
K06881		4.5811925	
K00625		4.577947	
K03564		4.568943	
K03427		4.562322	
K03309		4.5593147	
K01295		4.5571704	
K00243		4.546961	
K03475		4.542041	
K13281		4.539689	
K02182		4.5392184	
K08297		4.5392184	
K08299		4.5392184	
K13789		4.5392184	
K02822		4.5351696	
K15738		4.534732	
K10708		4.5275044	
K00863		4.520315	
K01577		4.520315	
K02779		4.5169587	
K07505		4.514536	
K01953		4.5138354	
K03710		4.510637	
K03652		4.504265	
K18682		4.50062	
K01926		4.5003214	
K01639		4.4963117	
K01699		4.494173	
K02005		4.488685	
K18887		4.4851785	
K07456		4.4789367	
K07010		4.4782844	
K09155		4.4733834	
K03317		4.4695644	
K14591		4.4638114	
K00703		4.462279	
K09761		4.461522	
K06907		4.4480023	
K01778		4.441092	
K00899		4.427034	
K00537		4.4123178	
K01876		4.4123178	
K18888		4.411675	
K15256		4.410358	
K00662		4.404767	
K10716		4.403835	
K16868		4.403815	
K04068		4.395988	
K13052		4.3959703	
K11068		4.3900843	
K08369		4.3894105	
K15022		4.3822846	
K10974		4.381911	
K12554		4.381911	
K03928		4.3813887	
K08302		4.371423	
K00068		4.3656683	
K03708		4.3656683	
K18471		4.3620486	
K12952		4.3614473	
K02798		4.3552184	
K01026		4.352976	
K01737		4.3412366	
K07778		4.3361177	
K01239		4.3280735	
K00763		4.326169	
K01745		4.3203874	
K09013		4.3168354	
K03191		4.3143106	
K07741		4.3125124	
K02015		4.3092155	
K03713		4.307534	
K09962		4.3038545	
K16212		4.3027697	
K06962		4.2967434	
K07498		4.290473	
K01466		4.288758	
K01805		4.288215	
K07693		4.2854776	
K00527		4.2838182	
K01073		4.2838182	
K02355		4.2838182	
K06893		4.2838182	
K02000		4.2835674	
K02002		4.2835674	
K05992		4.2834945	
K18934		4.283197	
K05937		4.282393	
K01733		4.2780786	
K01215		4.277648	
K02001		4.2760563	
K01994		4.271899	
K06305		4.271899	
K06328		4.271899	
K06386		4.271899	
K16139		4.265398	
K01444		4.2650304	
K02773		4.261976	
K02914		4.2491603	
K03823		4.2467804	
K01048		4.238304	
K11754		4.238304	
K00354		4.231447	
K03778		4.2287927	
K07040		4.210503	
K01303		4.2102346	
K00790		4.2025285	
K02348		4.2025285	
K06113		4.2025285	
K07407		4.2025285	
K15986		4.2025285	
K14155		4.1959534	
K01443		4.1952167	
K08676		4.192158	
K01607		4.188583	
K00602		4.1833153	
K00965		4.1822405	
K00773		4.1816506	
K01588		4.178857	
K01945		4.178857	
K00919		4.1767035	
K15725		4.1725163	
K01992		4.1644797	
K01512		4.1621914	
K07571		4.160827	
K01872		4.16081	
K02435		4.1585126	
K07444		4.1582537	
K02433		4.156303	
K02434		4.156303	
K07082		4.1489353	
K01488		4.1485066	
K01755		4.1443334	
K01955		4.1439266	
K00882		4.1391644	
K02687		4.1362233	
K06896		4.1358814	
K13919		4.1358814	
K13920		4.1358814	
K03696		4.135322	
K03481		4.1342344	
K11175		4.1313486	
K06996		4.130511	
K01738		4.122466	
K00627		4.122331	
K06416		4.1014924	
K03100		4.101041	
K01662		4.096081	
K07586		4.091915	
K02837		4.090776	
K07316		4.0867567	
K00111		4.0790124	
K00995		4.075902	
K03789		4.0737057	
K07343		4.0737057	
K01222		4.0720787	
K02783		4.06117	
K09251		4.0582724	
K07726		4.0555296	
K01923		4.047271	
K07719		4.0387497	
K01151		4.0347986	
K03429		4.0308084	
K00661		4.030358	
K08591		4.023516	
K01430		4.0223002	
K01428		4.0220776	
K03188		4.0220776	
K03189		4.0220776	
K03190		4.0220776	
K07533		4.021952	
K03187		4.021362	
K02481		4.0203233	
K02237		4.0167103	
K00819		4.014361	
K03215		4.0117836	
K08093		4.0109353	
K03438		4.0086756	
K08483		4.007038	
K03430		4.006183	
K01429		4.0038795	
K07042		4.0038795	
K07052		3.9991555	
K04083		3.9983442	
K02028		3.9936805	
K03216		3.9900002	
K00281		3.9895113	
K03500		3.9790528	
K12268		3.9776957	
K12269		3.9776957	
K05846		3.977547	
K07491		3.9767263	
K07568		3.9767263	
K01156		3.96769	
K06919		3.9653635	
K01610		3.9624598	
K03436		3.9495273	
K00756		3.945678	
K00262		3.9385772	
K00949		3.9339912	
K09457		3.9153101	
K01138		3.913414	
K07710		3.9127016	
K01933		3.9042027	
K00864		3.8994195	
K06958		3.8984134	
K17733		3.8977947	
K02810		3.8925452	
K13292		3.8911557	
K07636		3.8789694	
K03297		3.8574662	
K07393		3.8568058	
K06959		3.8543186	
K19075		3.8524354	
K19090		3.8524354	
K07707		3.8451936	
K18369		3.8370936	
K15342		3.836566	
K00318		3.8362665	
K00762		3.8270316	
K07032		3.8163958	
K03151		3.8153157	
K15582		3.8131433	
K11071		3.8117287	
K09951		3.8096929	
K03298		3.8085704	
K00557		3.8064656	
K00027		3.8055654	
K00937		3.8011112	
K11535		3.7996013	
K03700		3.79946	
K06895		3.7900496	
K03816		3.7890809	
K03624		3.7824032	
K09825		3.7639866	
K01523		3.7635717	
K09133		3.7541335	
K12410		3.7462153	
K02750		3.7369707	
K03101		3.7361717	
K03581		3.7361717	
K03431		3.7239869	
K00974		3.720455	
K00681		3.7200398	
K03524		3.7193108	
K08602		3.7156162	
K15581		3.713327	
K01356		3.7127862	
K00931		3.6921728	
K03803		3.6921651	
K00147		3.6914678	
K06297		3.6890345	
K00571		3.678987	
K01265		3.665069	
K13479		3.6554115	
K09955		3.6424851	
K09762		3.6415257	
K00282		3.6404686	
K06023		3.6357796	
K07054		3.6312113	
K09707		3.6299233	
K13990		3.6288645	
K01990		3.6265745	
K03320		3.6156611	
K18672		3.6131074	
K12111		3.6063519	
K09772		3.5995653	
K19286		3.5949445	
K07088		3.5944092	
K10947		3.5937924	
K16328		3.5935438	
K06442		3.5876036	
K01989		3.5871236	
K03402		3.5860023	
K01915		3.5848043	
K07124		3.582557	
K00067		3.5813477	
K10914		3.5803611	
K02532		3.578038	
K06920		3.5700579	
K07552		3.568712	
K06967		3.5613334	
K09787		3.5613334	
K07030		3.5581286	
K03705		3.5574992	
K11145		3.5459883	
K14540		3.5459883	
K03578		3.5454428	
