NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01582	898	5.186995029449463	-0.3113605	Yes	
row_1	K00658	976	4.861182689666748	-0.24663308	Yes	
row_2	K01843	994	4.789086818695068	-0.15442052	Yes	
row_3	K00164	1455	3.121372699737549	-0.26513973	Yes	
row_4	K00128	1480	2.986222982406616	-0.17613377	Yes	
row_5	K00135	1554	2.661954402923584	-0.10957398	Yes	
row_6	K00290	1676	2.1398026943206787	-0.06500229	Yes	
row_7	K00626	1703	2.021204948425293	0.023087494	Yes	
row_8	K01034	2153	0.6948273181915283	-0.08259276	Yes	
row_9	K01035	2154	0.6948273181915283	0.017407237	Yes	
