NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01689	638	5.467126369476318	-0.0915905	Yes	
row_1	K00844	641	5.464859485626221	0.10749543	Yes	
row_2	K00134	844	5.323288440704346	0.21517368	Yes	
row_3	K00161	1023	4.627143383026123	0.33382085	Yes	
row_4	K00162	1025	4.625526428222656	0.5333638	Yes	
