NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02342	86	11.884325981140137	0.0080242045	Yes	
row_1	K01159	338	6.512955188751221	-0.059918445	Yes	
row_2	K03111	545	5.774226188659668	-0.10714286	Yes	
row_3	K02341	646	5.442543029785156	-0.105564326	Yes	
row_4	K02337	690	5.392941474914551	-0.0777427	Yes	
row_5	K02338	691	5.392941474914551	-0.030123651	Yes	
row_6	K02340	692	5.392941474914551	0.017495397	Yes	
row_7	K02343	693	5.392941474914551	0.065114446	Yes	
row_8	K03550	752	5.392941474914551	0.08602999	Yes	
row_9	K03551	753	5.392941474914551	0.13364904	Yes	
row_10	K03584	754	5.392941474914551	0.1812681	Yes	
row_11	K03629	758	5.392941474914551	0.22750592	Yes	
row_12	K04066	768	5.392941474914551	0.2709813	Yes	
row_13	K06187	773	5.392941474914551	0.31675875	Yes	
row_14	K07462	800	5.3725175857543945	0.35240728	Yes	
row_15	K03553	842	5.33372163772583	0.3811497	Yes	
row_16	K02335	860	5.301039218902588	0.42094186	Yes	
row_17	K03581	1281	3.7361717224121094	0.27519074	No	
row_18	K03655	1415	3.2744393348693848	0.2615759	No	
row_19	K03763	1648	2.264010429382324	0.20238096	No	
row_20	K02339	2009	0.9767593145370483	0.084254146	No	
