NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00208	194	8.65304183959961	-0.012067746	No	
row_1	K01897	558	5.741623878479004	-0.101658426	No	
row_2	K01962	868	5.288509845733643	-0.16647847	No	
row_3	K00648	989	4.812145709991455	-0.14460126	No	
row_4	K09458	1351	3.468007802963257	-0.23327452	Yes	
row_5	K01961	1485	2.9735400676727295	-0.21736062	Yes	
row_6	K00059	1513	2.827822685241699	-0.15282285	Yes	
row_7	K02160	1552	2.667851448059082	-0.093330964	Yes	
row_8	K02372	1684	2.093447685241699	-0.076499626	Yes	
row_9	K00626	1703	2.021204948425293	-0.007833429	Yes	
row_10	K01963	1787	1.702462911605835	0.031016257	Yes	
row_11	K00645	1844	1.4727392196655273	0.082251266	Yes	
row_12	K02371	1979	1.0384752750396729	0.09770645	Yes	
