NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03787	115	10.576348304748535	-0.0029222274	No	
row_1	K01081	128	10.202836036682129	0.041555453	No	
row_2	K06211	166	9.095572471618652	0.0745283	No	
row_3	K01916	553	5.757713317871094	-0.053106304	No	
row_4	K00858	669	5.392941474914551	-0.056028534	No	
row_5	K00969	843	5.323709487915039	-0.08564197	No	
row_6	K01239	1105	4.328073501586914	-0.15575242	No	
row_7	K00763	1106	4.326169013977051	-0.105752416	No	
row_8	K03784	1466	3.0813827514648438	-0.22096181	Yes	
row_9	K03517	1470	3.00946044921875	-0.17234239	Yes	
row_10	K08281	1473	3.0059139728546143	-0.12326277	Yes	
row_11	K06989	1481	2.9853222370147705	-0.07648413	Yes	
row_12	K03743	1575	2.562375068664551	-0.0692821	Yes	
row_13	K03742	1595	2.5077836513519287	-0.028025772	Yes	
row_14	K00278	1675	2.1401495933532715	-0.014381042	Yes	
row_15	K01950	1750	1.887120008468628	0.0015646559	Yes	
row_16	K00324	1791	1.675632357597351	0.033156924	Yes	
row_17	K00767	1860	1.4224026203155518	0.051863782	Yes	
row_18	K03783	2075	0.8510546684265137	0.0033824192	Yes	
row_19	K03426	2079	0.844416618347168	0.05200184	Yes	
