NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01738	1184	4.122466087341309	-0.4423729	No	
row_1	K00651	1429	3.2166943550109863	-0.45414567	Yes	
row_2	K01739	1491	2.9616963863372803	-0.38208887	Yes	
row_3	K07306	1616	2.4168200492858887	-0.33889145	Yes	
row_4	K02045	1721	1.9895594120025635	-0.2865323	Yes	
row_5	K01082	1765	1.8250576257705688	-0.20622995	Yes	
row_6	K00640	1786	1.7027223110198975	-0.115391664	Yes	
row_7	K00390	1895	1.2993693351745605	-0.06486487	Yes	
row_8	K00385	1987	1.0241084098815918	-0.0065506194	Yes	
row_9	K07307	2162	0.6668638586997986	0.013742556	Yes	
