NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03414	1618	2.4012887477874756	-0.6411819	Yes	
row_1	K10540	1805	1.603177785873413	-0.6263857	Yes	
row_2	K02417	1884	1.3438745737075806	-0.5621164	Yes	
row_3	K02416	1915	1.2281090021133423	-0.47585893	Yes	
row_4	K02410	1933	1.1678797006607056	-0.38364637	Yes	
row_5	K03412	2069	0.888287365436554	-0.34548786	Yes	
row_6	K02557	2098	0.8038825988769531	-0.25831425	Yes	
row_7	K00575	2123	0.7372821569442749	-0.16930829	Yes	
row_8	K02556	2159	0.6788638234138489	-0.085341275	Yes	
row_9	K03407	2189	0.6095421314239502	0.0013742549	Yes	
