NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K06167	77	12.245275497436523	0.05562037	No	
row_1	K05306	405	6.1480302810668945	-0.003333048	No	
row_2	K03823	1140	4.2467803955078125	-0.24881259	Yes	
row_3	K03430	1220	4.00618314743042	-0.19410881	Yes	
row_4	K05780	1360	3.4465994834899902	-0.16690274	Yes	
row_5	K06163	1362	3.4465994834899902	-0.07645194	Yes	
row_6	K06164	1363	3.4465994834899902	0.014457154	Yes	
row_7	K06166	1364	3.4465994834899902	0.105366245	Yes	
row_8	K06162	1577	2.554060459136963	0.09911677	Yes	
row_9	K00968	1932	1.1729111671447754	0.027789388	Yes	
row_10	K06193	2186	0.6150292754173279	0.0027498119	Yes	
