NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03183	7	14.71524429321289	0.08770103	Yes	
row_1	K01661	8	14.54623031616211	0.17861012	Yes	
row_2	K01911	11	14.515928268432617	0.26860264	Yes	
row_3	K02551	84	11.986225128173828	0.32651448	Yes	
row_4	K02361	136	9.900683403015137	0.3940505	Yes	
row_5	K02548	247	7.844025611877441	0.43454713	Yes	
row_6	K11785	1838	1.486961007118225	-0.20323303	No	
row_7	K11782	1891	1.3093692064285278	-0.13615529	No	
row_8	K11784	1965	1.0744402408599854	-0.07870174	No	
row_9	K03179	1980	1.033905267715454	0.0057912213	No	
row_10	K11783	2144	0.7025173306465149	0.021998208	No	
