NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02386	1568	2.608307123184204	-0.6929963	Yes	
row_1	K02393	1569	2.608307123184204	-0.6607383	Yes	
row_2	K02394	1694	2.0561623573303223	-0.6858345	Yes	
row_3	K02400	1697	2.049441337585449	-0.6545015	Yes	
row_4	K02414	1712	2.0081019401550293	-0.6287189	Yes	
row_5	K02418	1771	1.7887409925460815	-0.62328786	Yes	
row_6	K02413	1785	1.7032370567321777	-0.5970428	Yes	
row_7	K02397	1793	1.6651219129562378	-0.56802243	Yes	
row_8	K02389	1796	1.6592098474502563	-0.53668946	Yes	
row_9	K02409	1851	1.4380323886871338	-0.5294083	Yes	
row_10	K02408	1867	1.3952757120132446	-0.5040882	Yes	
row_11	K02398	1870	1.385209560394287	-0.47275522	Yes	
row_12	K02407	1880	1.3550156354904175	-0.44465998	Yes	
row_13	K02387	1883	1.3448140621185303	-0.41332698	Yes	
row_14	K02417	1884	1.3438745737075806	-0.38106892	Yes	
row_15	K02396	1906	1.2599531412124634	-0.35852408	Yes	
row_16	K02412	1913	1.2288373708724976	-0.32904124	Yes	
row_17	K02419	1914	1.2288373708724976	-0.29678318	Yes	
row_18	K02416	1915	1.2281090021133423	-0.26452512	Yes	
row_19	K02421	1916	1.227731704711914	-0.23226704	Yes	
row_20	K02401	1922	1.213808298110962	-0.20232165	Yes	
row_21	K02420	1925	1.210249423980713	-0.17098865	Yes	
row_22	K02410	1933	1.1678797006607056	-0.14196834	Yes	
row_23	K02411	1936	1.1648367643356323	-0.11063534	Yes	
row_24	K02388	1994	1.0148193836212158	-0.10474175	Yes	
row_25	K02422	2003	0.9917244911193848	-0.07618397	Yes	
row_26	K02390	2005	0.9796646237373352	-0.04438844	Yes	
row_27	K02557	2098	0.8038825988769531	-0.054683566	Yes	
row_28	K02406	2109	0.7848277688026428	-0.02705085	Yes	
row_29	K02392	2131	0.7291702032089233	-0.0045060157	Yes	
row_30	K02556	2159	0.6788638234138489	0.015263611	Yes	
