NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K08289	49	12.745579719543457	0.048941195	Yes	
row_1	K01433	98	11.341948509216309	0.098341316	Yes	
row_2	K00605	176	8.952792167663574	0.13443258	Yes	
row_3	K00560	292	7.045861721038818	0.15308465	Yes	
row_4	K01491	582	5.685915946960449	0.091883585	Yes	
row_5	K00287	613	5.566285133361816	0.14954437	Yes	
row_6	K00600	899	5.1695990562438965	0.09017901	Yes	
row_7	K01934	904	5.142526149749756	0.15977187	Yes	
row_8	K00604	910	5.121602535247803	0.22890583	Yes	
row_9	K01938	1026	4.625526428222656	0.2475579	Yes	
row_10	K00602	1156	4.183315277099609	0.259785	Yes	
row_11	K11175	1182	4.131348609924316	0.3197404	Yes	
row_12	K13990	1302	3.6288645267486572	0.3365568	Yes	
row_13	K00603	1439	3.1641414165496826	0.34557143	Yes	
