	Itg.10.DTT455.S49	Vil1.01B.FP07	Lyz2.04B.FP243.S92	Vil1.04B.DTT43	Vil1.07B.DTT79	Vil1.06B.FP67	Lyz2.01B.DTT207.S47	Itg.22.FP515.S18	Lyz2.05B.FP255.S52	Lyz2.04B.DTT243.S84	Vil1.04B.FP43	Vil1.09B.FP106	Itg.02.DTT407.S99	Lyz2.08B.DTT291.S133	Itg.24.DTT527.S22	Itg.26.DTT539.S35	Lyz2.08B.FP291.S89	Vil1.06B.DTT67	Vil1.02B.FP19	Itg.26.FP539.S43	Itg.18.FP491.S94	Itg.12.DTT467.S61	Vil1.07B.FP79	Lyz2.02B.DTT219.S59	Itg.24.FP527.S30	Lyz2.07B.FP279.S77	Lyz2.03B.FP231.S79	Itg.18.DTT491.S86	Itg.06.DTT431.S24	Lyz2.05B.DTT255.S96	Itg.08.FP443.S44	Lyz2.07B.DTT279.S121	Vil1.08B.FP94	Vil1.05B.DTT55	Itg.16.FP479.S81	Vil1.05B.FP55	Lyz2.06B.DTT267.S108	Itg.16.DTT479.S73	Itg.12.FP467.S69	Vil1.14B.FP166	Itg.20.DTT503.S98	Itg.22.DTT515.S10	Itg.06.FP431.S32	Lyz2.06B.FP267.S64	Vil1.013B.DTT151	Itg.02.FP407.S7	Itg.04.FP419.S19	Vil1.02B.DTT19	Lyz2.01B.FP207.S55	Itg.08.DTT443.S36	Vil1.13B.FP154	Vil1.03B.FP31	Vil1.010B.DTT115	Vil1.08B.DTT91	Vil1.014B.DTT163	Vil1.09B.DTT103	Itg.10.FP455.S57	Lyz2.03B.DTT231.S71	Itg.20.FP503.S6	Lyz2.02B.FP219.S67	Itg.04.DTT419.S11	Vil1.10B.FP118	LYZdtt351	SLCFP067	SLCdtt019	SLCFP091	LYZFP327	SLCFP073	SLCFP019a	SLCFP049	LYZFP339	LYZFP315	SLCFP127	LYZdtt363	LYZdtt315	LYZFP351	LYZFP303	SLCdtt109	SLCdtt001	LYZdtt303	SLCFP001	SLCFP109	LYZdtt339	LYZdtt327	SLCdtt067	SLCdtt163	SLCdtt145	SLCFP163	SLCFP145
Vil1.04B.FP43	0.43160193417563564	0.2878697855922071	0.5706622756134376	0.6212402780645605	0.9955509029049987	0.3131322925757135	0.6406465059577647	0.47172417818680623	0.47270630930329266	0.5337265152988111	0.0	0.6846894211098907	0.6393300484276863	0.5799359781595163	0.6330416780594508	0.5968264634794013	0.5831901389564854	0.9974720773933229	0.3514219745883394	0.4672615319386762	0.39523340717039956	0.285178890810185	0.37671749042772645	0.5717202201313687	0.6166450424810614	0.6448041813364306	0.5940675166809803	0.3537987227482933	0.5306285051247341	0.6583487334978476	0.280837286582762	0.6168111373785132	0.6942066217666946	0.9931999222848261	0.3696021165201731	0.3010531964848729	0.712636253532499	0.7162642697127187	0.28644012994811313	0.7027294870570255	0.41462257027592603	0.3754152297141951	0.4219753616680658	0.5819087025906141	0.8248854395411566	0.6814790040019837	0.6079765717175122	0.7489252353521453	0.4696046949396523	0.7019054618852774	0.8779587455305083	0.22783210893266576	0.9214076640985096	0.9671119105515028	0.5954007466836126	0.8490938029470658	0.4137847109545223	0.6978554230360042	0.37585158150851583	0.5314044718397036	0.5133331964773263	0.7068014529241059	0.671216684022403	0.6386287979158085	0.6681753302997402	0.6048397901658267	0.6777720876219877	0.5585115532366264	0.5017126582765654	0.5209915008578021	0.5258051742344245	0.614199851388724	0.5641089841349327	0.5555514938831213	0.7429902879844704	0.4317110479817688	0.7682498230158106	0.5595227711065236	0.8549259219206229	0.9221615076061455	0.5552071163581955	0.668793605934823	0.7226625309324788	0.5332619870134911	0.5929631428417247	0.5989774832895158	0.612634582524594	0.3670875413785261	0.44993244257618975
Vil1.09B.FP106	0.6144980594459087	0.6812074322516924	0.7117673185495872	0.854435042446692	0.9958066263746315	0.7209153957420128	0.8661434570636426	0.7127528627733778	0.6692803836977282	0.6656240161678532	0.6846894211098907	0.0	0.795821568254925	0.7131540957715893	0.8410803198085636	0.8037517461584514	0.6803950965693624	0.9977769544275658	0.6218226661733876	0.7620301030622081	0.5124183326400275	0.6192392668582157	0.6285605692687768	0.8378581009447832	0.8052707971283333	0.8806281978396816	0.7008551497586386	0.5575639356243277	0.6119396611544662	0.7986984114151744	0.651425635756486	0.8233382493050209	0.46988560852514083	0.9957535182764592	0.5465035193619386	0.6931982214669519	0.8642926686478266	0.7904392898944298	0.6627563642167424	0.6497156106059733	0.6113044448728224	0.6383969772315176	0.735516388489119	0.793379795223521	0.9175264265253872	0.8017737991628331	0.8582698781005915	0.8595214655652099	0.8009360786834816	0.835725677830941	0.8187512813638442	0.625750833364646	0.9469423238881796	0.9802875852291906	0.7784845603007955	0.8795898412371664	0.5233941075725714	0.688695746908686	0.6921518880513959	0.8215068493150685	0.7803502408468549	0.22280699777234325	0.6610775007823094	0.8409180044088014	0.8233622302517888	0.8008201372053438	0.3494478886175298	0.6982539809357581	0.6793560454076877	0.893798318379324	0.3575306722922334	0.7559911175246755	0.7937409633187833	0.8745021444354937	0.8114975172364519	0.6917408995930936	0.814638247156098	0.7086687421703484	0.9302651409010702	0.9555071275447361	0.8281602364354782	0.8480198585949641	0.8598498881708037	0.45714069997651086	0.7400246812011518	0.6204825432869713	0.5412215785420085	0.75948593795959	0.6985249908689911
Itg.02.DTT407.S99	0.5133630791418785	0.7270315193937704	0.7630938787668172	0.5047583113235232	0.9461362515136565	0.6717207668944571	0.5152615345071327	0.45154209371002635	0.5149825153744122	0.6154689685006891	0.6393300484276863	0.795821568254925	0.0	0.44038786226552457	0.3711707131053769	0.290311582536225	0.6151998823740831	0.9594982832317287	0.599201445004278	0.4378702825421014	0.6798876404494382	0.5552430231215693	0.7471844702451551	0.6025521914963384	0.305076286895765	0.5590135463702675	0.7504602241246805	0.6014757859490296	0.6859487567784248	0.386982062515963	0.6412363286278812	0.3885149083598112	0.7960382504415855	0.9621271954567678	0.658083491240511	0.6153719822630974	0.43944172314299135	0.8484818101971983	0.5410814995023775	0.7747039895029523	0.6317538733419686	0.5159403233064488	0.5471146822498174	0.3270225072492674	0.7576873931730307	0.30371091682719786	0.4131987017670393	0.46983092183945785	0.6000522466039707	0.4467508850670329	0.927775499977222	0.5745735595664616	0.8219351723305366	0.9138650064235596	0.40268434458885766	0.7384878360412315	0.7012171299774606	0.5613864019147239	0.6239734063355494	0.6292795982746411	0.34970150798854344	0.7963406536071717	0.8400183513421808	0.4888681456177633	0.56346610827471	0.528500199788051	0.8443153052385478	0.6229709411151002	0.6612372797220154	0.6530328953739871	0.8296073207459748	0.8015864149257066	0.5269226001074424	0.7469438829531235	0.7437682443496902	0.7343430242673803	0.8765039140384471	0.389022303840781	0.6418801437347862	0.9600306436412884	0.47898812596799173	0.4018702558885672	0.5316342823963669	0.7447772106791223	0.44343542594995017	0.7265822784810126	0.7033437316526254	0.6164940128449397	0.6456794728335198
Lyz2.08B.DTT291.S133	0.3255333231505524	0.49910642060311905	0.567097175219283	0.5869066988575727	0.9570743982089662	0.5912354252674924	0.5463103722402756	0.45102781136638453	0.5631225510244469	0.40625803843751146	0.5799359781595163	0.7131540957715893	0.44038786226552457	0.0	0.5069969194214591	0.4080452384012338	0.30776633080493604	0.970688401637776	0.4325514859171515	0.45771535478972913	0.6931003931081349	0.42357636634457474	0.6594510330130039	0.5387016758424588	0.4590356483670699	0.5582658915612295	0.5427794487248156	0.5852563197288518	0.46663308482772514	0.49400185577942735	0.558543054402624	0.45681399631675873	0.6946875636067575	0.968641726940333	0.5586232901103966	0.6198395699466633	0.5661188735249403	0.7711015626207515	0.5108076449445852	0.7801278647746365	0.43951065624885366	0.3963587182688306	0.33533074682093694	0.4740861828706185	0.8571879392948332	0.5488605094193184	0.5085113921710597	0.5521729115479116	0.45932080094950034	0.5149483187230145	0.8627813227464699	0.521662542892344	0.8473476011765899	0.9278244071409539	0.47330155452140826	0.7718272227994656	0.5487853640400413	0.3098173427189878	0.45657849367026254	0.5078628985973048	0.39983088813398404	0.7094157211271243	0.7458642353522145	0.5872182462711524	0.5392639926091308	0.6224371026949592	0.7649666150355688	0.3794267797564015	0.6624051300783311	0.6810956908986514	0.7069731430485467	0.6939176594537645	0.4359648061399112	0.7343741845050364	0.6519703817108536	0.668582404917403	0.7979847816267677	0.38959050899349407	0.7373581128727736	0.9544082057795142	0.4955522993354351	0.563208902243722	0.5410569387613565	0.6205979005627769	0.3127075351213282	0.6636369313569088	0.6067947646895016	0.6195296823213763	0.39999777488512844
Itg.24.DTT527.S22	0.4761756849102317	0.7312280902847427	0.7496736292428199	0.5580524344569289	0.985884327788799	0.659089428776135	0.494877136904592	0.5116439222520484	0.6195432361744008	0.5728394370925776	0.6330416780594508	0.8410803198085636	0.3711707131053769	0.5069969194214591	0.0	0.40351340206185565	0.6420677568401385	0.9899295065458208	0.6515307025305256	0.5240577218980025	0.6725290063683155	0.5443462743310478	0.7553218156841904	0.5352620275974427	0.3669096255513498	0.5960011761246692	0.7555039588414125	0.5700818418234664	0.7058492169976546	0.5708082889202949	0.6390246914850914	0.461699482191479	0.7715449923839761	0.9840348806713873	0.6524277844668677	0.666939164793242	0.42581773968743514	0.8433272544162879	0.5245267657235905	0.8353230388765401	0.554388806657916	0.5815951829158598	0.5607027851533811	0.41245599857551807	0.835367376011514	0.5126114510886343	0.42322641807552536	0.5519980979929864	0.5659029895483098	0.565699501016448	0.9445852027799772	0.6539114589804117	0.8600754375901688	0.9439281129653402	0.5242204013087414	0.8040062664456173	0.7216490456254878	0.5824461041368717	0.5367533689753909	0.5643253991461489	0.47303459597494985	0.8337733860641154	0.8073696672639914	0.5742252625427545	0.6229511453718236	0.540364882017403	0.8662780283662536	0.6288351961428884	0.6804714084156361	0.6117734724292101	0.7958557260790071	0.7765588531212813	0.599772355410116	0.6888707754079307	0.719857865448938	0.6881900301104048	0.851516665676638	0.50134887686781	0.7154801832868818	0.955321626906895	0.4767667576584774	0.5344891934991348	0.5854637575152088	0.7878590210015938	0.5200353999705001	0.7140155856062342	0.6657082152025148	0.5991180827486421	0.6299796057104011
Itg.26.DTT539.S35	0.47298157124512674	0.6732734003172924	0.729794933655006	0.4268972353783456	0.986803206962609	0.6019615257938202	0.5380482840315665	0.33537664721694094	0.44641044461449564	0.6095912986156888	0.5968264634794013	0.8037517461584514	0.290311582536225	0.4080452384012338	0.40351340206185565	0.0	0.5503904923599321	0.9913584514344971	0.5649841075438136	0.2793315913416562	0.6367464517796132	0.501204715601067	0.6754994977117982	0.6053667414398781	0.22581004963471082	0.3934041199784704	0.71608982489438	0.5645784586716922	0.6142223644509464	0.36062402239236024	0.5458870578500999	0.4322421155142707	0.7910925941203971	0.9840368018558201	0.583108350256839	0.6069567810906786	0.5030802254759952	0.828451374720684	0.4706249503512296	0.78984291111553	0.5755756578947369	0.471312058419081	0.4447356708372484	0.3745625755551314	0.8282312338222606	0.3009704415954416	0.41680934730662855	0.4669245264306258	0.5334945114351358	0.48469015795868775	0.9494104484827278	0.5415688225155297	0.8322430892593374	0.935713693977301	0.4323044813601887	0.6924072941768874	0.6497717697971542	0.5779120458891014	0.5939202816995576	0.5978448390264618	0.3676927776879257	0.7990177514081501	0.83511969768723	0.5	0.5076134554140127	0.5311131221719457	0.839653847297062	0.5882100306997312	0.5592167715154538	0.6204416276847241	0.8056343154347839	0.7936658407842292	0.49239481849545425	0.7188391346633213	0.7779658012216152	0.7198486307502576	0.8659933489345979	0.3820195439739414	0.6388483399074448	0.9634691419679708	0.3813867632036416	0.32814260833930947	0.5713974560027879	0.7373594491996363	0.49005424954792043	0.741950005779327	0.7262581081275439	0.5332848119362636	0.5953609237189416
Lyz2.08B.FP291.S89	0.4224358771624656	0.44288405881553133	0.5201751691437663	0.6250209065061046	0.9939643779956212	0.5595676656378259	0.5831638699106111	0.5036008526819151	0.6157848969620009	0.4130080376099484	0.5831901389564854	0.6803950965693624	0.6151998823740831	0.30776633080493604	0.6420677568401385	0.5503904923599321	0.0	0.9982419559262439	0.5185228446920347	0.5558553696708041	0.701341836056862	0.5373826244772351	0.6341448482745954	0.5470698765400961	0.5572344837563696	0.526800568066545	0.4907590227698357	0.635412717392361	0.3755525898740512	0.5965195424882465	0.6185845715363497	0.5883647188248237	0.6785816414069202	0.9904188384528448	0.5459045220676031	0.6722410917230591	0.693595264543421	0.8140051987097179	0.6125135961050396	0.8428966535212947	0.4057864062973055	0.4715215797870047	0.3350801256532376	0.5535042926884013	0.8845493174215713	0.6243626274745051	0.5341833834159019	0.6282924427668828	0.42129611113333065	0.6322236832998823	0.8230525452651641	0.574270263432529	0.8900835035659248	0.9499118165784832	0.6017164323152534	0.8386179750710693	0.532976545382709	0.34674960361019636	0.403812259950895	0.5034499224065895	0.5097326069650188	0.714846454462748	0.70313065928657	0.6310755278446932	0.5576859776168532	0.6430747965947288	0.7428736588785622	0.17856992550818568	0.6803412263175048	0.7034631716598834	0.6407909825748889	0.665430037717183	0.408289451956773	0.7592622330297538	0.7120304269737537	0.6680020819860886	0.7736991232572364	0.5261544631603071	0.7767709846600842	0.9636845591049873	0.5881024682706533	0.6547071879205187	0.6258283021646297	0.5815972458463171	0.39050799433313094	0.6527330073208136	0.6345389695810787	0.653576700485016	0.40932570636158777
Vil1.06B.DTT67	0.9887521416706994	0.9975640904360987	0.9996315571316723	0.8012594245051252	0.06176279372155661	0.9989999305507327	0.9721749574617156	0.9993729178914365	0.9989639414626926	0.977728285077951	0.9974720773933229	0.9977769544275658	0.9594982832317287	0.970688401637776	0.9899295065458208	0.9913584514344971	0.9982419559262439	0.0	0.9975026104179898	0.9993463549677023	0.9995344260213529	0.9965536355529848	0.9991458144910059	0.99691292139444	0.9992695898290384	0.9990936164702836	0.9995984298607555	0.9976322674590679	0.9964651546817349	0.9284567165725535	0.9994288384651332	0.8194130925507901	0.9980955193031668	0.2581631405160817	0.9994303385416666	0.9966909535603079	0.9948012426298104	0.9934444210082262	0.9995904629048978	0.9965267877971022	0.9890490045590964	0.9918519912872779	0.9994080621929322	0.9985629467155769	0.8941377585056705	0.9990843014937332	0.9992586929830658	0.975485996705107	0.9996113829467771	0.7575511447281588	0.997673936018763	0.9971751781860982	0.18637724550898205	0.20662106417419457	0.9016976159833303	0.3328511309836928	0.9983610221262013	0.9737511959994946	0.9995987913589689	0.9996634644802056	0.9497207927296617	0.9977233630276714	0.9963037429679725	0.9950601713174628	0.9975504799735188	0.9994698241583458	0.993322129646463	0.9996218209322114	0.9979682198922774	0.9902539215883691	0.9949241427475728	0.9939890026070425	0.9990583021742141	0.9897486095661846	0.9062532861299029	0.991734622338659	0.9963317096638403	0.9964214866389203	0.9549853702453297	0.9759676544005343	0.9919680467948578	0.9951059938696134	0.8465349290286669	0.9835899828900295	0.9796058101432973	0.9987046380434853	0.9975983141714959	0.9994623655913979	0.9969179740816296
Vil1.02B.FP19	0.3260105448154657	0.25949164653441764	0.3815914169718384	0.7179261683198691	0.9957117809839667	0.4472062632095972	0.6917530178399743	0.42097048683061894	0.45009791459099185	0.39195761390927397	0.3514219745883394	0.6218226661733876	0.599201445004278	0.4325514859171515	0.6515307025305256	0.5649841075438136	0.5185228446920347	0.9975026104179898	0.0	0.40893236474259786	0.4686265011090997	0.30474742541086797	0.47969151670951155	0.6398487945747753	0.5825705352770558	0.6908940805626735	0.43485239465138964	0.44161911117769637	0.48029537282598594	0.5960706257488885	0.32555787480364096	0.6529572458904822	0.697533953004089	0.9935116499777266	0.47271591785753647	0.35861628445824933	0.7160151691948659	0.6948171006622649	0.34420769460694306	0.6839658657085111	0.3371371304493068	0.24531447667658737	0.4367669691662686	0.5383774498321231	0.8584983460963342	0.6152194239799431	0.6785984992041234	0.7381992299977352	0.5100346253403705	0.7178285433554409	0.8474298389430032	0.29081978075798387	0.9199679310517613	0.9702420564367942	0.6154965507329693	0.825649762502199	0.3309568521268233	0.5265687356712235	0.327334383970282	0.5737422602133871	0.5696303289461506	0.6391464150529377	0.698048455075135	0.7030118982426445	0.690798924255025	0.6421942496167959	0.6394278529201315	0.4902049244330308	0.6419666864545868	0.5417269140827219	0.5717774665086377	0.5727709982987125	0.5921082025141651	0.6277581944698774	0.7190710113148964	0.5722357873533941	0.7278841557540014	0.4371457445406213	0.8650463400794401	0.9228344730448467	0.5529511802872618	0.6254347826086957	0.7452063433936545	0.48962331833868356	0.5529819600856001	0.49201472501314736	0.5575310911816477	0.3730487022275142	0.36204545106272124
Itg.26.FP539.S43	0.4382930937675463	0.5327915220998642	0.6288049453717871	0.5727213621746999	0.9949439559826756	0.49415451754714357	0.6090467593175742	0.21821140004963738	0.4104597138205356	0.5643910793539714	0.4672615319386762	0.7620301030622081	0.4378702825421014	0.45771535478972913	0.5240577218980025	0.2793315913416562	0.5558553696708041	0.9993463549677023	0.40893236474259786	0.0	0.5250295250984889	0.394058306693976	0.5148757714828296	0.6188603677407609	0.3639579218154256	0.4751851569061617	0.6221625861855414	0.5238050299627235	0.578022421977578	0.4381218595055073	0.3482320464417651	0.5344631027576645	0.8059324949352089	0.9921450441640884	0.4730950180626733	0.5095492613947225	0.6254886289326455	0.7764498387134204	0.33072375618519967	0.7614380751827104	0.4670294317701344	0.3454052362574319	0.4154924699003838	0.43222822725928317	0.8251756305424393	0.3784061514475036	0.5199109227842816	0.561971993982178	0.47738358917894685	0.5683646993135613	0.9305067923554848	0.40415063137370993	0.8695165014260492	0.9535101508411653	0.49380385254162706	0.730750893921335	0.503285243459379	0.6161999765896292	0.46064885684657547	0.5657319150895612	0.4532838998823722	0.7774067140054085	0.793098712760698	0.5660744870201834	0.5696050748462461	0.5252830866934276	0.7815211098831254	0.5290463962571087	0.5451423296727164	0.6007701280267578	0.7144004003013257	0.7186748759978496	0.5275776462214198	0.6539355050757819	0.7734418782998554	0.6370900692840646	0.8181179579913758	0.3979208382477988	0.7384182471231497	0.9493956399323024	0.3620548779581953	0.3970722326298513	0.6544074112771219	0.6660492017377861	0.5875941657316878	0.7011592274848913	0.7056159179661557	0.43522203129239395	0.4270413798489396
Itg.18.FP491.S94	0.5240875496632158	0.4853084716098415	0.6192452130372293	0.7337625754527163	0.9971543702226653	0.43541056904590314	0.7023397869091292	0.4986654146778302	0.5216116843728291	0.5993063874567319	0.39523340717039956	0.5124183326400275	0.6798876404494382	0.6931003931081349	0.6725290063683155	0.6367464517796132	0.701341836056862	0.9995344260213529	0.4686265011090997	0.5250295250984889	0.0	0.3690950038442435	0.3775410007312232	0.6858735166471822	0.6440750292213213	0.710093909084202	0.6508349837404338	0.17258985827450557	0.6312534893746334	0.704424278459544	0.31368641994568264	0.6895000977644529	0.5606271025835142	0.9952894957662675	0.3043895000544603	0.41727011209205433	0.7811618421289059	0.7329896325036457	0.3444597675269483	0.6942191064374339	0.5304227120996794	0.45035089367668635	0.5841036732131022	0.6429286490464008	0.8820418918315395	0.7049720517926273	0.694383784086455	0.7752525520209462	0.5959634488134131	0.7454756492721382	0.906911402486689	0.4532936519237889	0.935815375511613	0.9725483678596917	0.666613540172484	0.8747023565153133	0.4347651980042642	0.7440944881889764	0.5283207880567111	0.6433955117154585	0.6295735599897858	0.5633741457083473	0.6592742476326248	0.7570679602136312	0.7479112922916866	0.6011166537000595	0.6151678019260263	0.6814634814155658	0.43471822861963877	0.6078417570040828	0.45014575180295424	0.719900694719713	0.7193981536985973	0.6537009106270059	0.8078415299012369	0.5013776821295776	0.8159314772565452	0.6670161604783155	0.8655715644648616	0.9426062933906051	0.6042038541401041	0.711720649742243	0.7848013851496742	0.5236151573218671	0.7546552759794434	0.6659279068063595	0.6184354329933752	0.42078856331187425	0.6215827555932306
Itg.12.DTT467.S61	0.2519371727748691	0.3764175314155611	0.5212598816376971	0.663947018058922	0.993912725470997	0.38253750170736217	0.6082248757579012	0.41798716858622553	0.45606804547630897	0.40940876393545983	0.285178890810185	0.6192392668582157	0.5552430231215693	0.42357636634457474	0.5443462743310478	0.501204715601067	0.5373826244772351	0.9965536355529848	0.30474742541086797	0.394058306693976	0.3690950038442435	0.0	0.4553810742462559	0.5510430909010717	0.5329310219470902	0.6524148851939826	0.5316389939174749	0.2585241172819221	0.4666102477304201	0.6053452213633169	0.21060678599558308	0.5876720901126408	0.618104035416312	0.9917301367955351	0.3437088926573371	0.34009013520280423	0.6301448113443905	0.6453322096188121	0.14060167071200508	0.6575926377304425	0.34093185655819813	0.29845474613686535	0.3680475437967173	0.5218315741514162	0.8668578369874743	0.6106255434036517	0.5843275856660358	0.7072546367851623	0.4613713248439176	0.6776103805625707	0.87721953304606	0.3123918995431665	0.9116763468856399	0.966331746871144	0.572399104686591	0.8094606993577327	0.31169887980239275	0.5493561038021861	0.37169219134051806	0.5157419508138291	0.49055853909569863	0.6313009667827061	0.64357594759083	0.6827360699924881	0.6472495040882481	0.6185155626496409	0.6897552763258713	0.5191502691004357	0.45600504601622754	0.5488754198204197	0.5420447017144898	0.6417613437127428	0.5527204163891115	0.6178377952087163	0.6930640765508879	0.48045005283769504	0.7781307883087936	0.43078818682376496	0.8343889342670826	0.9293451991482634	0.5058555396151928	0.6048154761252725	0.6901217249649305	0.5409012074279465	0.5349400171379606	0.5607334322716	0.5009419307928744	0.40130289886624354	0.42059484424102217
Vil1.07B.FP79	0.5905119198387855	0.3820404620817621	0.6468192803181672	0.7213997467485592	0.9963385715514381	0.27081423486368855	0.6984542067586805	0.5420204159092271	0.47676436653448256	0.683598396405128	0.37671749042772645	0.6285605692687768	0.7471844702451551	0.6594510330130039	0.7553218156841904	0.6754994977117982	0.6341448482745954	0.9991458144910059	0.47969151670951155	0.5148757714828296	0.3775410007312232	0.4553810742462559	0.0	0.6642694136579778	0.6938610749308388	0.6574643660915229	0.6655615109921518	0.38111817426267436	0.6009225762626182	0.680548270121103	0.37034981446830106	0.6888715919655791	0.6603235839139999	0.9942649461505119	0.26162714955706096	0.3756975894314774	0.8048896864335577	0.7670774241799412	0.40826095500098253	0.74663746503995	0.6133620752863197	0.554437802724725	0.5262255810923233	0.670661148920313	0.8977085393999341	0.7530999357402955	0.6853720665546583	0.7769581308693573	0.5462776374421707	0.7508758447664037	0.9427244884024892	0.3715323409237533	0.9321818349981502	0.9677995193958119	0.6604820530605168	0.8571036405101782	0.4932281703405044	0.7769163771403413	0.5649568868502953	0.5993360125808143	0.596551032684981	0.6940606154999295	0.6395441465754093	0.7507171872489845	0.6850866352240914	0.735130781296367	0.6202819281232589	0.6198013199572436	0.3771615362585054	0.68455376763309	0.5074264161753121	0.6758228557700008	0.6518728064512342	0.6339718697162817	0.8194529545844464	0.38916262413328934	0.794765700360461	0.6940481165303564	0.8764708357292119	0.9399997118214628	0.664064064064064	0.7401462843102683	0.7539344609376838	0.44799288560686223	0.7475717365695361	0.7147504730078384	0.6589097685278732	0.5051875086171239	0.597577308594583
Lyz2.02B.DTT219.S59	0.5253935865516015	0.6286810443073765	0.6885939659143252	0.6617825875486382	0.9931716656030631	0.5789165217731065	0.24861204471332188	0.5778845090837622	0.6824351533814995	0.4726135251308678	0.5717202201313687	0.8378581009447832	0.6025521914963384	0.5387016758424588	0.5352620275974427	0.6053667414398781	0.5470698765400961	0.99691292139444	0.6398487945747753	0.6188603677407609	0.6858735166471822	0.5510430909010717	0.6642694136579778	0.0	0.6152850788515972	0.5982112255389989	0.6823860664061298	0.5857132906101978	0.6319316359726767	0.6893817496557223	0.6496764883861658	0.6067377664548128	0.767547588469029	0.9904018859452178	0.6127061580873524	0.6326671261199173	0.5758964194702566	0.8356573146517393	0.5848354159755244	0.8597883959978648	0.5682588781155196	0.5908661327121896	0.4510732790525537	0.5267399267399268	0.8887768516982144	0.6909605817068504	0.5635656595871972	0.6909219647944145	0.28856190366708817	0.6914456052854092	0.9274987794407313	0.5973756130433154	0.9074453803826692	0.9568730798910907	0.63171561830329	0.8709261476520663	0.7032794041776355	0.5394534346873106	0.5461875102144582	0.16566928804921097	0.5211456525169639	0.8435769745649264	0.7848373545648493	0.6755848444554846	0.6520490518080839	0.6314196200774651	0.8312465806955842	0.578977709454266	0.686977589339794	0.5824587706146926	0.7487339184045799	0.7429740314573152	0.5009325552012515	0.5247488686831893	0.7451538115505727	0.654438944251097	0.8271978086849748	0.5952907808354829	0.8188386507966688	0.9448026721685522	0.5937844506273295	0.6864252478252074	0.6503340421360599	0.7469032895274882	0.5676343075217825	0.7043988396761485	0.7221410429274717	0.6547118832122787	0.5648016565837022
Itg.24.FP527.S30	0.5087019498607243	0.6871212663117342	0.7374277836134454	0.5314963863337714	0.9940779084049833	0.5955021926224703	0.5582329317269076	0.40824924985619004	0.46262362270202845	0.6107652619102164	0.6166450424810614	0.8052707971283333	0.305076286895765	0.4590356483670699	0.3669096255513498	0.22581004963471082	0.5572344837563696	0.9992695898290384	0.5825705352770558	0.3639579218154256	0.6440750292213213	0.5329310219470902	0.6938610749308388	0.6152850788515972	0.0	0.4833759590792839	0.7324534986713906	0.578866612111293	0.6609658058476956	0.37903925082374706	0.58763160516789	0.4863944978396967	0.8082696405643952	0.9908815711754282	0.6142911318217861	0.582622061482821	0.48784029038112525	0.840130062594621	0.49394058712866956	0.7999597005440426	0.6023223215262106	0.5013745508469742	0.5061902082160945	0.3143237076325612	0.8495894480810983	0.3169558637560379	0.3971093556271919	0.5357576590820559	0.5440473806185803	0.5451422498054622	0.9582418778457017	0.5487989660858327	0.8498589715773487	0.946000426414436	0.4984736994312522	0.7416617160315709	0.6693761279064565	0.6157183623551337	0.5961955937667921	0.5930996783748395	0.4443652893683425	0.8103405594652898	0.8198975490732329	0.5608872616798769	0.5990437001448242	0.5713041547840639	0.835971391722359	0.5752538684719536	0.5864470990803825	0.6344198754606685	0.7920740766333828	0.7786515248532828	0.5769697951251114	0.710804831855872	0.7542364234304237	0.6940548091540326	0.8609869162893093	0.4195243320094577	0.6765617078803583	0.9596595028179884	0.43733504770927795	0.36090110143147713	0.5960260864265252	0.7320805520508067	0.5610593337639568	0.7373097657554506	0.7123631178573686	0.5552204956947577	0.645871199096134
Lyz2.07B.FP279.S77	0.6452994234098216	0.679585589828114	0.7775227884006353	0.45720273857761634	0.9917975086462829	0.6109552696671134	0.5565799670157172	0.4612271896035174	0.5403781489443802	0.697501085987334	0.6448041813364306	0.8806281978396816	0.5590135463702675	0.5582658915612295	0.5960011761246692	0.3934041199784704	0.526800568066545	0.9990936164702836	0.6908940805626735	0.4751851569061617	0.710093909084202	0.6524148851939826	0.6574643660915229	0.5982112255389989	0.4833759590792839	0.0	0.7592142507076345	0.6656805082448345	0.6624297049533934	0.4494330134947919	0.6462122778007441	0.4748549764764993	0.8787267560842744	0.9880262743292048	0.6278002699055331	0.6981193886221476	0.6480258329663878	0.8830015752541888	0.6223872422270058	0.8943633466821685	0.6738222881259268	0.6139726540550665	0.44226588055550115	0.5329527958241015	0.8633843607778238	0.47850954187666345	0.48308413146833873	0.5419569038474058	0.5164522752399838	0.5781745033945185	0.9733897268159681	0.6230722178117313	0.8305982001058761	0.9285307958835394	0.5672201609796647	0.7397599791286199	0.767963095915959	0.7110373890433067	0.6809724076824201	0.5799464589924556	0.4494428394552208	0.893162693070823	0.8727702100056758	0.5610200364298725	0.49931332156170294	0.5787905346187555	0.8728778669547086	0.6076759862553279	0.5715509201986944	0.5964263586033218	0.8234653693254281	0.8334223232036353	0.4426624996573183	0.7419000062085909	0.8406645237928866	0.7664742222549091	0.889069044723686	0.6157945549333849	0.6162394297604817	0.975927446884073	0.4958106908571305	0.5191223370327848	0.6404605806842598	0.7976146162913332	0.603790045073426	0.825107095090102	0.8516624436066992	0.6071407354601082	0.6603657913558802
