# Constructed from biom file
#OTU ID	TL1a_DTT_173_Repeat	TL1a_FP_65	TL1a_FP_209	TL1a_FP_77	TL1a_FP_245	TL1a_FP_173	TL1a_DTT_245_Repeat	TL1a_FP_143	TL1a_FP_101	TL1a_DTT_209	TL1a_DTT_65	TL1a_DTT_77	TL1A_FP_641	TL1A_FP_689	TL1A_DTT_641	TL1A_DTT_689	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	0.0	0.0	0.0	0.0	106.0	29.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__muris	0.0	0.0	1.0	0.0	8.0	17.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	1556.0	55193.0	61.0	5710.0	5276.0	3137.0	4543.0	33153.0	361.0	549.0	1873.0	3413.0	408.0	168.0	3026.0	953.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	0.0	0.0	41.0	316.0	4058.0	4780.0	115.0	4656.0	3326.0	0.0	0.0	0.0	176.0	111.0	109.0	129.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__caccae	140.0	209.0	0.0	363.0	0.0	0.0	0.0	575.0	0.0	0.0	323.0	412.0	6.0	0.0	46.0	18.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__nordii	0.0	205.0	0.0	32.0	0.0	0.0	0.0	72.0	1.0	0.0	9.0	112.0	1.0	0.0	53.0	9.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__salyersiae	6.0	179.0	0.0	161.0	0.0	16.0	0.0	96.0	1.0	117.0	191.0	188.0	20.0	13.0	139.0	83.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis	547.0	19869.0	25.0	2505.0	158.0	582.0	394.0	5275.0	56.0	1203.0	1100.0	2774.0	70.0	12.0	838.0	344.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__vulgatus	627.0	3741.0	187.0	1802.0	1020.0	728.0	0.0	4232.0	990.0	0.0	573.0	696.0	30.0	2.0	135.0	87.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	0.0	0.0	2.0	9.0	99.0	155.0	0.0	187.0	462.0	0.0	0.0	0.0	15.0	12.0	19.0	3.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__splanchnicus	22.0	151.0	0.0	29.0	0.0	0.0	0.0	52.0	0.0	0.0	14.0	12.0	4.0	0.0	38.0	13.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	40.0	6.0	674.0	808.0	18257.0	14313.0	567.0	5619.0	17215.0	5.0	6.0	11.0	1359.0	347.0	2172.0	543.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__intestinale	0.0	0.0	5.0	0.0	125.0	290.0	0.0	58.0	255.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.0	1.0	70.0	377.0	3845.0	4227.0	0.0	594.0	7983.0	0.0	0.0	0.0	25.0	0.0	0.0	32.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__	380.0	1806.0	0.0	1479.0	0.0	129.0	0.0	6063.0	20.0	0.0	549.0	1687.0	102.0	47.0	1100.0	228.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001;s__	0.0	0.0	0.0	5.0	16.0	17.0	0.0	0.0	615.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.0	1.0	31.0	53.0	783.0	1142.0	0.0	769.0	2897.0	0.0	0.0	2.0	58.0	43.0	134.0	10.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__finegoldii	0.0	150.0	0.0	20.0	0.0	1.0	0.0	174.0	1.0	0.0	23.0	64.0	0.0	1.0	43.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__putredinis	11.0	146.0	0.0	104.0	7.0	9.0	0.0	129.0	0.0	0.0	210.0	464.0	11.0	3.0	98.0	30.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Millionella;s__	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	1162.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	0.0	0.0	3.0	64.0	6216.0	4256.0	189.0	1468.0	10.0	11.0	0.0	0.0	87.0	90.0	8.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	34.0	763.0	0.0	184.0	0.0	11.0	0.0	389.0	1.0	0.0	56.0	191.0	138.0	993.0	458.0	141.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__distasonis	14.0	530.0	0.0	120.0	61.0	81.0	0.0	360.0	6.0	0.0	34.0	71.0	96.0	717.0	203.0	95.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__goldsteinii	0.0	0.0	1.0	0.0	44.0	17.0	0.0	16.0	109.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__merdae	0.0	65.0	0.0	88.0	0.0	4.0	0.0	162.0	3.0	0.0	59.0	12.0	5.0	0.0	41.0	12.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__	0.0	0.0	0.0	80.0	0.0	13.0	0.0	9.0	1.0	0.0	0.0	0.0	6.0	0.0	4.0	22.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	18.0	2.0	13.0	7.0	657.0	1563.0	41.0	160.0	22.0	0.0	0.0	0.0	69.0	0.0	6.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__	0.0	0.0	0.0	0.0	28.0	50.0	0.0	47.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__;s__	0.0	29.0	0.0	6.0	3.0	2.0	0.0	39.0	46.0	5.0	19.0	16.0	0.0	7.0	7.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Candidatus_Arthromitus;s__	781.0	3.0	1.0	4.0	290.0	21.0	694.0	8.0	4.0	3.0	0.0	6.0	0.0	0.0	0.0	10.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_1;s__	0.0	0.0	1.0	20.0	0.0	34.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0	1.0	6.0	4.0
