# Constructed from biom file
#OTU ID	TL1a_FP_162	TL1a_FP_234	TL1a_FP_198	TL1a_FP_132	TL1a_FP_90	TL1a_FP_288	TL1a_DTT_90_Repeat	TL1a_DTT_198_Repeat	TL1a_FP_270	TL1a_DTT_270_Repeat	TL1a_DTT_234	TL1A_FP_678	TL1A_FP_630	TL1A_DTT_630	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.0	46.0	25.0	6.0	0.0	698.0	0.0	0.0	21.0	0.0	1.0	0.0	15.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.0	7.0	23.0	0.0	0.0	76.0	0.0	0.0	5.0	56.0	6.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	135084.0	809.0	27206.0	34761.0	5195.0	5592.0	571.0	1901.0	65808.0	1442.0	552.0	183.0	3087.0	8790.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	386.0	0.0	2.0	302.0	13.0	196.0	9.0	103.0	0.0	41.0	0.0	3.0	122.0	66.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	259.0	84327.0	23817.0	7953.0	1870.0	53009.0	2624.0	21145.0	7505.0	27233.0	30949.0	1257.0	4028.0	2026.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	18820.0	21.0	36.0	10703.0	1699.0	1817.0	516.0	34.0	84.0	279.0	4.0	24.0	638.0	1931.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	2154.0	129.0	192.0	7122.0	227.0	6851.0	158.0	376.0	148.0	2217.0	154.0	72.0	473.0	461.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	4084.0	12.0	1112.0	19.0	113.0	208.0	7.0	0.0	0.0	4.0	0.0	3093.0	415.0	947.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0.0	5.0	1.0	9.0	369.0	0.0	18.0	0.0	11.0	0.0	1.0	0.0	0.0	16.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	11.0	5220.0	22546.0	464.0	4907.0	25297.0	21.0	665.0	1508.0	9699.0	2199.0	82.0	57.0	10.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	47.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	25.0	23.0	7.0	13.0	4.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1	2.0	16.0	2.0	13.0	6.0	263.0	9.0	79.0	59.0	985.0	207.0	0.0	0.0	16.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group	2.0	0.0	3.0	150.0	143.0	309.0	153.0	264.0	0.0	222.0	103.0	0.0	104.0	8.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	17.0	0.0	5.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII	151.0	0.0	20.0	90.0	0.0	14.0	61.0	0.0	36.0	30.0	8.0	2.0	18.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	5426.0	264.0	226760.0	3570.0	3397.0	6568.0	7410.0	11697.0	3427.0	28943.0	3080.0	897.0	4394.0	2167.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	0.0	6.0	86.0	11.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	6.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	1598.0	0.0	46.0	0.0	149.0	0.0	14.0	0.0	3.0	0.0	0.0	31.0	5.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	2520.0	93.0	3082.0	1631.0	1128.0	1152.0	864.0	1815.0	657.0	1874.0	687.0	573.0	213.0	247.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	308.0	57.0	532.0	228.0	355.0	1087.0	0.0	62.0	474.0	156.0	144.0	113.0	89.0	51.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	7.0	214.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	2616.0	2010.0	0.0	356.0	300.0	103.0	49.0	0.0	609.0	1362.0	52.0	42.0	58.0	154.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae	1062.0	28.0	1.0	0.0	572.0	308.0	50.0	0.0	37.0	225.0	0.0	467.0	141.0	608.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.0	6.0	205.0	57.0	9684.0	53.0	378.0	185.0	406.0	550.0	22.0	24.0	0.0	6.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.0	0.0	908.0	0.0	12.0	42.0	28.0	31.0	0.0	0.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	27534.0	66.0	2158.0	8.0	18901.0	154.0	328.0	0.0	1223.0	369.0	1329.0	3260.0	857.0	2135.0
