OTU ID,TL1a_FP_162,TL1a_FP_234,TL1a_FP_198,TL1a_FP_132,TL1a_FP_90,TL1a_FP_288,TL1a_DTT_90_Repeat,TL1a_DTT_198_Repeat,TL1a_FP_270,TL1a_DTT_270_Repeat,TL1a_DTT_234,TL1A_FP_678,TL1A_FP_630,TL1A_DTT_630,taxonomy
k__Bacteria;p__Actinobacteria,0,53,48,6,0,774,0,0,26,56,7,0,15,0,
k__Bacteria;p__Bacteroidetes,160787,85298,52365,60860,9117,67673,3885,23559,73545,31216,31659,4632,8763,14221,
k__Bacteria;p__Firmicutes,10082,5655,253031,6246,10563,34690,8554,14678,6200,41932,6436,1720,4903,2781,
k__Bacteria;p__Proteobacteria,3678,2044,1114,413,10568,506,505,216,1052,2137,74,533,199,770,
k__Bacteria;p__Verrucomicrobia,27534,66,2158,8,18901,154,328,0,1223,369,1329,3260,857,2135,
