OTU ID,TL1a_FP_230,TL1a_FP_128,TL1a_FP_129,TL1a_FP_86,TL1a_FP_266,TL1a_FP_159,TL1a_FP_195,TL1a_FP_158,TL1a_DTT_127_Repeat,TL1a_DTT_157_Repeat,TL1a_FP_231,TL1a_FP_284,TL1a_FP_267,TL1a_FP_87,TL1a_FP_194,TL1a_FP_285,TL1a_DTT_284,TL1a_DTT_231,TL1a_FP_85,TL1a_DTT_267,TL1a_FP_127,TL1a_DTT_158,TL1a_FP_193,TL1a_FP_265,TL1a_DTT_129,TL1a_DTT_265,TL1a_DTT_285,TL1a_DTT_159,TL1a_FP_157,TL1a_DTT_195,TL1a_DTT_85,TL1a_DTT_86,TL1a_DTT_193,TL1a_DTT_230,TL1a_DTT_128,TL1a_DTT_283,TL1a_DTT_194,TL1a_DTT_229,TL1a_FP_283,TL1a_FP_229,TL1a_DTT_87,TL1a_DTT_266,TL1A_DTT_673,TL1A_FP_626,TL1A_DTT_675,TL1A_DTT_626,TL1A_FP_674,TL1A_DTT_674,TL1A_DTT_627,TL1A_FP_625,TL1A_FP_673,TL1A_FP_675,TL1A_FP_627,taxonomy
k__Bacteria;p__Actinobacteria,76,4,6,12,54,0,7,0,12,0,30,148,23,0,17,196,2,8,10,10,17,0,12,3,7,3,71,0,12,1,9,0,3,0,0,57,23,0,112,6,27,47,0,13,0,3,2,2,2,14,14,6,7,
k__Bacteria;p__Bacteroidetes,47860,37165,29170,56726,46299,16735,46298,26075,25299,16494,52442,54908,42369,40244,54016,42412,13945,17579,55873,33361,57201,5479,54251,38554,15942,5015,40813,25902,74270,17546,39015,24859,36102,9522,16804,45575,41878,42889,51009,34304,34547,18988,7004,9029,9594,7328,9056,6965,3744,9100,14069,9271,5617,
k__Bacteria;p__Firmicutes,19588,30013,13229,33612,10063,2270,7199,2510,17897,11294,12321,4043,11701,72234,2267,22497,116127,108244,16787,114589,13802,5573,1200,4165,22244,14741,23970,8761,4545,116433,27966,48596,20125,20303,17803,20354,12485,9461,25140,2783,57426,23415,3369,4102,5277,6148,4131,5363,14474,1407,4169,6584,10699,
k__Bacteria;p__Proteobacteria,291,4,11,188,532,40,0,114,173,165,934,9,675,36,0,9,3,117,296,236,0,72,1,190,43,123,60,371,420,0,362,198,18,626,266,100,54,2342,27,12,303,340,204,79,266,98,166,233,61,55,37,241,90,
k__Bacteria;p__Verrucomicrobia,20,131,10,112,6,0,35,10,3,5,4,49,7,881,21,111,26,1229,208,0,1,10,16,26,3,20,25,94,0,17,318,205,418,0,0,6,14,4245,2,14,750,258,666,1174,354,736,222,353,1028,1955,697,94,696,
