OTU ID,TL1a_FP_88,TL1a_DTT_268_Repeat,TL1a_FP_130,TL1a_DTT_130_Repeat,TL1a_DTT_196_Repeat,TL1a_FP_196,TL1a_DTT_88_Repeat,TL1a_FP_160,TL1a_FP_286,TL1a_FP_232,TL1a_FP_268,TL1a_DTT_160,TL1a_DTT_286,TL1a_DTT_232,TL1A_DTT_628,taxonomy
k__Bacteria;p__Actinobacteria,9,44,17,2,68,70,0,1114,4843,1233,185,11,51,36,17,
k__Bacteria;p__Bacteroidetes,50354,20646,51494,19827,41003,39477,2901,20945,30636,5943,41811,23845,15990,26659,9194,
k__Bacteria;p__Firmicutes,34646,15121,5722,8115,5930,14270,8728,17512,75916,59491,20285,5652,16319,75433,2921,
k__Bacteria;p__Proteobacteria,266,3005,2971,343,6,3,879,18993,453,645,3718,760,5,87,500,
k__Bacteria;p__Verrucomicrobia,202,467,8147,0,0,11,123,657,73,27,184,193,2,470,472,
