OTU ID,TL1a_FP_162,TL1a_FP_88,TL1a_FP_89,TL1a_FP_234,TL1a_DTT_268_Repeat,TL1a_FP_287,TL1a_FP_198,TL1a_FP_161,TL1a_FP_197,TL1a_FP_132,TL1a_FP_130,TL1a_DTT_269_Repeat,TL1a_FP_90,TL1a_DTT_130_Repeat,TL1a_FP_269,TL1a_FP_288,TL1a_DTT_196_Repeat,TL1a_DTT_90_Repeat,TL1a_FP_196,TL1a_FP_131,TL1a_DTT_198_Repeat,TL1a_DTT_88_Repeat,TL1a_FP_270,TL1a_FP_160,TL1a_FP_286,TL1a_DTT_89_Re_extracted,TL1a_DTT_197_Repeat,TL1a_FP_232,TL1a_DTT_270_Repeat,TL1a_FP_233,TL1a_FP_268,TL1a_DTT_160,TL1a_DTT_234,TL1a_DTT_287,TL1a_DTT_233,TL1a_DTT_286,TL1a_DTT_232,TL1A_DTT_629,TL1A_FP_677,TL1A_FP_678,TL1A_FP_630,TL1A_DTT_630,TL1A_DTT_628,taxonomy
k__Bacteria;p__Actinobacteria,0,9,0,53,44,143,48,0,37,6,17,1,0,2,880,774,68,0,70,49,0,0,26,1114,4843,31,15,1233,56,436,185,11,7,55,8,51,36,0,0,0,15,0,17,
k__Bacteria;p__Bacteroidetes,160787,50354,130637,85298,20646,63114,52365,72695,47454,60860,51494,6321,9117,19827,46651,67673,41003,3885,39477,13325,23559,2901,73545,20945,30636,18474,8731,5943,31216,36251,41811,23845,31659,6207,41102,15990,26659,29174,1583,4632,8763,14221,9194,
k__Bacteria;p__Firmicutes,10082,34646,12461,5655,15121,9214,253031,4106,14987,6246,5722,11512,10563,8115,18635,34690,5930,8554,14270,15103,14678,8728,6200,17512,75916,5627,1510,59491,41932,15963,20285,5652,6436,9756,16676,16319,75433,4245,4927,1720,4903,2781,2921,
k__Bacteria;p__Proteobacteria,3678,266,2347,2044,3005,1502,1114,2670,90,413,2971,96,10568,343,9192,506,6,505,3,31,216,879,1052,18993,453,462,47,645,2137,2563,3718,760,74,0,332,5,87,548,2752,533,199,770,500,
k__Bacteria;p__Verrucomicrobia,27534,202,16963,66,467,1097,2158,14278,2360,8,8147,420,18901,0,544,154,0,328,11,10,0,123,1223,657,73,604,14,27,369,505,184,193,1329,18,24,2,470,2594,4635,3260,857,2135,472,
