OTU ID,TL1a_FP_230,TL1a_FP_128,TL1a_FP_86,TL1a_FP_266,TL1a_FP_158,TL1a_FP_284,TL1a_FP_194,TL1a_DTT_284,TL1a_DTT_158,TL1a_DTT_86,TL1a_DTT_230,TL1a_DTT_128,TL1a_DTT_194,TL1a_DTT_266,TL1A_FP_626,TL1A_DTT_626,TL1A_FP_674,TL1A_DTT_674,taxonomy
k__Bacteria;p__Actinobacteria,76,4,12,54,0,148,17,2,0,0,0,0,23,47,13,3,2,2,
k__Bacteria;p__Bacteroidetes,47860,37165,56726,46299,26075,54908,54016,13945,5479,24859,9522,16804,41878,18988,9029,7328,9056,6965,
k__Bacteria;p__Firmicutes,19588,30013,33612,10063,2510,4043,2267,116127,5573,48596,20303,17803,12485,23415,4102,6148,4131,5363,
k__Bacteria;p__Proteobacteria,291,4,188,532,114,9,0,3,72,198,626,266,54,340,79,98,166,233,
k__Bacteria;p__Verrucomicrobia,20,131,112,6,10,49,21,26,10,205,0,0,14,258,1174,736,222,353,
