	Itg.18.DTT496.S91	Lyz2.05B.DTT260.S101	Vil1.06B.DTT70	Vil1.03B.DTT35	Vil1.01B.DTT11	Itg.24.DTT530.S25	Vil1.06B.DTT72	Itg.24.DTT531.S26	Itg.04.DTT423.S15	Lyz2.06B.DTT272.S114	Lyz2.04B.DTT246.S87	Itg.20.DTT508.S3	Lyz2.06B.DTT270.S112	Itg.16.DTT482.S77	Lyz2.03B.DTT236.S76	Vil1.04B.DTT46	Lyz2.02B.DTT224.S64	Vil1.02B.DTT24	Vil1.02B.DTT23	Lyz2.06B.DTT271.S113	Lyz2.07B.DTT284.S126	Vil1.09B.DTT106	Lyz2.02B.DTT223.S63	Itg.22.DTT519.S14	Lyz2.04B.DTT247.S88	Itg.06.DTT434.S27	Itg.22.DTT518.S13	Itg.02.DTT412.S4	Vil1.03B.DTT34	Itg.26.DTT543.S39	Itg.04.DTT424.S16	Lyz2.01B.DTT210.S50	Vil1.08B.DTT96	Vil1.010B.DTT119	Vil1.05B.DTT58	Vil1.05B.DTT59	Vil1.010B.DTT120	Itg.12.DTT470.S64	Itg.02.DTT410.S2	Vil1.05B.DTT60	Itg.08.DTT446.S39	Vil1.08B.DTT95	Vil1.01B.DTT10	Itg.26.DTT542.S38	Itg.18.DTT495.S90	Lyz2.04B.DTT248.S89	Vil1.010B.DTT118	Itg.20.DTT507.S2	Itg.12.DTT471.S65	Lyz2.03B.DTT235.S75	Lyz2.05B.DTT258.S99	Itg.10.DTT459.S53	Itg.08.DTT447.S40	Vil1.09B.DTT107	Vil1.01B.DTT12	Vil1.013B.DTT156	Vil1.07B.DTT84	Vil1.014B.DTT167	Itg.26.DTT544.S40	Itg.04.DTT422.S14	Lyz2.08B.DTT295.S137	Itg.06.DTT435.S28	Vil1.06B.DTT71	Itg.16.DTT484.S79	Vil1.04B.DTT48	Lyz2.07B.DTT282.S124	Itg.06.DTT436.S29	Lyz2.08B.DTT296.S139	Itg.22.DTT520.S15	Vil1.07B.DTT83	Lyz2.02B.DTT222.S62	Lyz2.01B.DTT211.S51	Lyz2.01B.DTT212.S52	Vil1.02B.DTT22	Lyz2.07B.DTT283.S125	Itg.10.DTT458.S52	Vil1.08B.DTT94	Itg.02.DTT411.S3	Vil1.014B.DTT168	Vil1.09B.DTT108	Lyz2.05B.DTT259.S100	Itg.20.DTT506.S1	Lyz2.03B.DTT234.S74	Vil1.07B.DTT82	Vil1.013B.DTT154	Vil1.04B.DTT47	Itg.18.DTT494.S89	Lyz2.08B.DTT294.S136	Vil1.013B.DTT155	LYZdtt342	LYZdtt308	SLCdtt022	LYZdtt366	SLCdtt070	SLCdtt005	LYZdtt354	LYZdtt330	SLCdtt114	LYZdtt356	LYZdtt368	SLCdtt095	LYZdtt367	SLCdtt024	LYZdtt319	LYZdtt306	SLCdtt113	SLCdtt004	SLCdtt112	LYZdtt355	LYZdtt343	SLCdtt076	LYZdtt344	SLCdtt096	LYZdtt318	LYZdtt332	LYZdtt320	SLCdtt078	SLCdtt052	SLCdtt054	SLCdtt006	SLCdtt077	SLCdtt132	SLCdtt130	LYZdtt307	LYZdtt331	SLCdtt053	SLCdtt150	SLCdtt167	SLCdtt149	SLCdtt148	SLCdtt168	SLCdtt166
Itg.06.DTT434.S27	2.389138343142339	0.6286369204491925	1.8391535369159504	1.3878856834849738	1.5702878935588782	2.3596593496342235	1.6300697056022229	2.4713384005092713	2.058559270097024	1.6012071812370188	1.3510231147096583	0.4880040764424351	1.140917748881812	0.6693846503719485	1.3027045111984557	0.9642112575711411	0.6775256704336174	0.8422667452074692	0.7192446196369562	0.8513119093157034	0.5866585674601719	1.6951761574873632	1.2575310723044857	1.2579203819194174	1.8872501550369214	0.0	1.4475418938856257	0.7896155842472435	1.6528853779758361	1.3707954857982498	1.6290923787695397	0.6338374491759523	1.9568403115722584	2.4095436232189567	1.8009424903345341	1.66570512044682	2.2357345600971903	0.6154515150300701	0.8017933464669598	1.7235471071761215	1.2605092004083034	2.0760132340922315	0.9128287552515778	1.079924686174977	2.0750992858980313	2.2196530093720703	1.9953707768537767	1.5900984143370371	0.7129827616842057	0.9642849657454406	0.5656635282163586	1.5417091482142744	1.061335021831887	2.2256883406505663	1.5575498159033567	2.4952052616846556	1.7045538664981266	2.077100021456912	0.8839947439647621	1.6127811954482618	0.6499070676586813	1.0723490903946669	1.6599480376400846	0.33331644342775657	0.6084465251664308	1.277294776454456	0.7149627732308986	0.850750458065635	2.0525124535377897	1.8526723090572987	1.065623033688154	1.804531618014778	0.9894030841376679	1.554645478282824	1.2848060987161611	1.6325794067933475	2.034313493443253	1.397767857113181	3.114754221377249	2.227521893872628	0.9204409685822363	1.147523791293582	1.1253804959787983	1.9413204947364893	2.6559867098337526	1.522583073787563	2.369063196597385	0.862064213575959	1.6107564979214295	0.6665039933803656	1.932523810862707	2.1575790897656586	2.4687451068229262	0.9506613596567796	1.3302990816306213	1.4983695636410537	1.7138983576159195	0.33582170631394953	1.6948143633202093	1.8732446186003318	1.2747390988275615	2.35633089918578	0.7894284645703016	0.4725899661665221	0.9198672636457854	0.5868332353252015	1.2699636638269376	1.272291771689833	1.6659201404459534	1.5546164391217907	1.6130167264638617	1.2381000085550182	1.2616043776013204	1.6080743908259398	0.8457525702722758	1.4736504874275924	0.7989414909713386	0.6599270399122171	0.5751218227030405	1.3496265017102482	0.6109693083343292	1.146919319971462	0.7663554300820109	1.2575246089731187	1.1737516663588465	1.0248705653868402	2.553850704841459	2.108659608896953	2.7445527492031325	3.1554383452289603	3.246218476261067	1.586940792617599
Itg.22.DTT518.S13	0.9583856423179383	0.9165063775206513	1.9778497730386617	1.6878644884771892	2.7210399446406246	0.9986014978210245	1.7897983503983104	2.0132733425402014	0.63309533454706	1.1613946424013148	0.41024733181381895	0.9903263627516344	0.7759545529647851	2.078434293033394	1.0885476865036596	2.2825735163179655	0.9550411116672938	1.0289357559003862	0.7483079254002124	0.6887444668483891	1.0723841008105042	1.8793067469529112	2.5764375167996247	1.4987743548320984	0.46902319733676145	1.4475418938856257	0.0	1.8741709509371633	0.6098719566944066	0.6155001925867155	0.6911436986730698	0.8923945460047814	2.08230807703796	2.4063114198359457	2.2872606868829513	1.7653423000852448	2.2487663630575088	1.0295589752281191	1.8386263703303936	1.7777692204958364	2.332241961211472	2.180506178763542	2.164960648006772	0.8194948799700951	0.6297587551770558	1.2434936635258746	1.6604113007830137	0.4032718214422527	1.6251740120976752	1.9008379373261368	1.9840985457802822	1.8754490057034872	0.4079010700643155	2.430953753713866	2.384149692814747	1.987767269847617	1.7686079928487484	1.0876798101974325	1.0897779665377019	0.19457459468472	1.9704667453060307	0.5351678871869986	1.8907340392405558	1.775672888355925	1.840858496132294	1.2798079651011662	0.8983723124120793	2.281947911096059	0.6067474333063455	1.8017985721551064	2.429212625274289	2.378527815375851	1.6774176366891622	2.5872006921257307	0.9191611814363794	2.3001323111152225	2.1436005617960023	2.256805628331246	1.6748723752148622	2.463198562119338	2.2489405436930734	0.4684767625731876	0.42607842803674445	1.98355204971478	2.381294136114006	2.5173515350282707	0.9525904648904436	0.817245466482869	1.5244847954610838	1.8205540147808084	1.3526776595686956	0.7105190770449352	3.822812881894013	1.1372107037329415	0.8417233250788645	2.6942656905438835	3.042627147083793	1.3417558790903923	3.1156526589816393	2.727010155220662	1.2783726527822181	3.32446860865583	1.9276061359429966	1.6712298047397784	2.3367610762584183	1.4976843466323226	1.3801581351305823	1.9283961611589298	3.0992446640484963	2.977932866598016	0.2603201083428171	2.138009212162424	0.9299358043683352	1.1117498919837807	1.777023881299349	2.908365266517761	0.8920448988921521	2.0602309629989026	1.8025553381540373	0.45558530272875175	0.9040235503532889	2.40641012429011	1.905904978684428	1.4262028804636635	2.4975043681598263	2.43795912977124	1.6141750077326738	2.2641134063532227	2.457775904418495	2.4844367968550376	2.570377133975602	2.5825050669140195
Itg.02.DTT412.S4	2.7018686998381023	0.9774467930875413	1.5224965365001224	0.9646058573191459	0.8909482014338209	2.58897687893228	1.46046607320234	2.136867906976108	2.3875576349232577	1.481962174094435	1.6357559319544124	1.127823599770079	1.2494850140324338	0.6411760631854336	1.196348813933756	0.5238413208473401	1.3899284564533025	0.908730155586176	1.1653258711748187	1.2052137034100436	1.3262286778243813	1.2001551756546929	0.7987456939976483	0.8751784358098158	2.229903037069458	0.7896155842472435	1.8741709509371633	0.0	2.2467633947159515	1.5251394573846389	1.7516527407269051	1.0335863495166326	1.5691963143141296	1.8743658863329364	1.353211379044782	1.6208480884836993	1.7809115414814625	0.8709244063807795	0.15569326797803257	1.626726800609889	0.5288698547293588	1.6105035004914552	0.46229835693661037	1.1830487984759517	2.4802245983108775	2.206375854448027	1.69251298920632	2.138343802047918	0.2719307499120859	0.30252472069752057	0.9692310503409872	0.9792582616663187	1.5333239615231742	1.6359319259556406	0.8173507375367851	2.193225730938035	1.529656490805491	2.1058590483268995	0.8677681009410239	1.986526397130364	0.6754481685325759	1.6611205313195119	1.395710428224252	0.7393990292027853	0.37031239057326226	2.0503783873024912	1.0398104336488658	0.820313806062929	2.4295852635299697	1.6492145209745586	0.693679379860825	1.2399066461411485	0.4708826012320293	0.8242199534290204	1.3291339932520245	0.8911501024102715	1.6321129367795424	0.65887404931805	3.516766463485858	1.6549810732106491	0.5360124706734647	1.4482036756641032	1.45987381701573	1.5987085554886133	2.312891995485604	0.7953919138418482	2.824870002876199	1.5127471341448484	1.3795518827585649	1.3473181855249394	2.6658685517139826	2.548305921571422	2.6640508840836916	0.9525828993467211	1.3867146103954453	1.0188193154560938	2.016449823106025	0.7346046956868829	1.760756018614631	2.5291753058643756	1.1420391011272462	2.924874795653982	0.48624409632714943	0.6143432704136933	0.8570062033033957	0.7058384539849427	1.0583403131018092	0.9621037771824019	1.6104823961383354	1.522040532765232	2.087174182882928	1.9352280573702045	1.3300641699230698	2.337434632064178	1.5762083049164695	1.5376920505849385	1.5040477687071812	1.0614856204334069	0.7890157128099403	1.5899637208753472	1.1970534111644868	1.6339126908679567	0.6738346032237437	2.041852273999414	1.5655424296076452	1.268873746383908	3.225205710549433	2.8931558538970337	3.5183126279120445	3.901689888834014	3.996302687999393	2.186940297968411
Vil1.03B.DTT34	1.1688492352086899	1.2786025316015495	2.3575941383713714	2.159108670362973	3.0765174643879067	1.3261364655697656	2.0998378375221494	2.5695404966474484	0.9487238067766756	1.7130373484467276	0.9318603643410851	1.2034214179019547	1.3349882632684742	2.2938435645664947	1.6380478610776839	2.5695312543930044	1.0008050215566717	1.4741941639442342	1.1011316208298363	1.0858573648199967	1.148132741262409	2.394238433866218	2.8527839962101873	2.0237078546066103	0.8170214463107476	1.6528853779758361	0.6098719566944066	2.2467633947159515	0.0	1.1991673533884968	1.2679510549959714	1.219400378163133	2.4990823598341474	2.9440990663785134	2.6499054874825836	1.9962077146196073	2.7232906346272987	1.434366052300135	2.2314919453850877	2.0474297516734272	2.7089034643716077	2.647314851599725	2.4552780140352644	1.3666412395639616	0.7605837370759946	1.7756317958110763	2.2122650089598435	0.22846634607449764	2.0167881514440325	2.2896062365419065	2.1168724108968027	2.4010444756947	0.79646463133764	2.9423912311662725	2.8157823226696226	2.522389374224942	2.0968464592688156	1.6034468247598377	1.5836373340590306	0.710080012229597	2.1717328676502268	0.6808420237624917	2.2359624784261487	1.9698673316029471	2.126485515392089	0.9895051677273954	1.2441585034593305	2.472336905223246	0.8302295238189901	2.159900678076695	2.694627892971177	2.7806394024845864	2.113501260820314	2.974196524380124	1.4061560885101747	2.7862016360009294	2.5661820742423354	2.6802123809800134	1.6101495319301675	2.9473439408368796	2.5227967297398424	0.9822015529076341	0.9434833774607425	2.3993306795920986	2.816534098832066	2.9075144834481357	0.871066453439719	0.823836619959304	1.9767219827890603	1.8095424874570494	0.8503374379001725	0.8444915518467062	3.7924716601894444	1.551066883205801	1.370989405147737	2.9677763941473434	3.014088904528812	1.5912710550381737	3.1859722455855106	2.4836033190769804	1.72453687406305	3.0908890958401067	2.210055532577083	1.9019966087933022	2.5228926929160123	1.7556852146168545	1.8345814661652078	2.243186709705612	3.2176628747696676	3.091430953138441	0.4108116419418394	1.9696611636739252	1.3830442882560263	0.6446797184722401	1.676890842368233	3.0054118051753917	0.8875366939738685	2.154055839358942	1.9727166827731788	1.0309569811302914	1.0854112505097222	2.375364601534307	2.135541936337309	1.153697469946852	2.4952771649814722	2.519316012558945	1.173119580692548	1.8366259653079295	1.9762087263188601	1.886735689121717	2.0310501444750004	2.4500831181910727
Itg.26.DTT543.S39	1.1896083727487445	0.7474021237100414	1.5106498977214837	1.1510834680356647	2.321099866980903	1.064575509208929	1.4113795322735772	1.4483862497912596	0.8990052941857775	0.5647958247567643	0.30354315686414596	1.041204020652184	0.2999425391580141	1.893821407526872	0.4988677232355225	1.9992615086691083	1.1595935725448197	0.650748110696088	0.7096170040901999	0.5623042667248028	1.2456680903875852	1.292127313404936	2.2791394117056956	0.9441127880770631	0.761391257735575	1.3707954857982498	0.6155001925867155	1.5251394573846389	1.1991673533884968	0.0	0.25906206966177686	0.7698470292569164	1.573214651424626	1.800930591829554	1.827029121415137	1.478490104189821	1.6866318155929834	0.8094642604126095	1.4858535453054893	1.4468422698502452	1.9249459900050951	1.6228774318676347	1.8675404026092697	0.3778498247944743	1.0475713090819563	0.8720587429167443	1.0656026641885923	1.012982024086433	1.262092625711267	1.4965969574590827	1.9319986744978581	1.2998412755864783	0.6401851399630574	1.836615603553097	1.8936083623807087	1.442517012429984	1.372197986351648	0.7260036350097749	0.677444804930644	0.597986942490208	1.7846554656584404	0.9133482306034727	1.4656322131470774	1.673420684934289	1.5781973699466665	1.7147876496885133	0.7217130273685353	2.113648139188643	0.9760408316771552	1.372805154326593	2.1664200433196146	1.8821653226146466	1.2254864775682153	2.1491639627146086	0.4320563346355424	1.7655158847400085	1.6273010661668392	1.784472365347131	2.031674983226061	1.8867724285491683	1.9787185462148191	0.31535140250079235	0.36513312737450376	1.4807182585650702	1.8763803191497586	2.0731831427812173	1.4187661885896259	1.068024489211495	1.0062255751777598	1.9185088993806194	1.936035061157837	1.0950443763773667	3.8373383468114697	0.7437638241275502	0.29523485402406047	2.3616969275044677	3.0738788796039365	1.1873734258973865	3.031462658686023	3.000277569323958	0.7920321955499414	3.565745180230386	1.6378802443895595	1.478436939379187	2.1602411529359364	1.2741324885977656	0.876018046048888	1.5509988984571912	2.960598410065756	2.843200769419024	0.8357800724715506	2.366155442801631	0.4992496682269835	1.6617217341081352	1.9560509358499898	2.8145709326317463	1.1590985462122463	2.0205322084958843	1.6560707366695855	0.16874397354609816	0.9575936436943263	2.481150084499523	1.6696838656345276	1.8308971385099109	2.525064596444475	2.3842511290430157	2.220120286941659	2.7369592326477625	3.02370517014149	3.0857222632247945	3.1833739898879423	2.7884834062849326
Itg.04.DTT424.S16	1.01402576358428	1.003900868227749	1.5647384821177477	1.2705485115794728	2.519127296521203	0.8470016699341284	1.4958211860829278	1.3245712180881695	0.7662623337941469	0.5553998339052384	0.423759650801522	1.291803980526492	0.536185273939529	2.1428239537041245	0.627531460134996	2.233784001574176	1.3890135219557977	0.8858698163823756	0.9613033599117001	0.8097592649027989	1.4846553973332421	1.3597592907152374	2.5068103368027383	1.0869362529353948	0.6609940812556806	1.6290923787695397	0.6911436986730698	1.7516527407269051	1.2679510549959714	0.25906206966177686	0.0	1.021746303020766	1.6114992941485653	1.778386765688924	1.9309879006246056	1.5615201520242727	1.6802217457659334	1.065507905345952	1.7118557220572992	1.5143199180379692	2.125014128039669	1.6441648504775563	2.0966728248862534	0.6141490727976195	0.9563102897211259	0.6308088937227659	1.004484090013256	1.078274133739973	1.4885900574329463	1.7023480386904712	2.190733033636326	1.4062374469809322	0.8375502432159422	1.8635399627739688	2.051960006814075	1.3058128793254857	1.4358615469590659	0.4783609973849302	0.908180605988122	0.5978379504187757	2.0271499182216353	1.0966976629795526	1.5514919617342033	1.9314049105497029	1.8168615267728894	1.9004851916413579	0.9666375225441147	2.36364132071957	0.8734905252566103	1.4017805668265555	2.404017897398532	1.9946782428411332	1.4191283610754561	2.332488397870367	0.5634418348814888	1.902349071221624	1.656419979021406	1.9556796077557117	1.870554986969178	1.919510524922138	2.214981135699405	0.5368338340532496	0.5841877356740319	1.507677268614086	1.796024649166252	2.252988590573745	1.3255712366124075	1.2751128066528679	1.051925604740457	2.1694249272519732	2.0438026026940013	0.9848294554618652	4.094394843761411	0.9446998738635275	0.42689990683796586	2.5683075066692203	3.329589987367937	1.4369832399762248	3.284319104692259	3.2333523123777836	0.9158183750226704	3.8052547064178865	1.863490320314092	1.7207017569035137	2.407515418100395	1.5050757247271336	1.0044067137157804	1.7135566158764528	3.209257206317477	3.090963941080502	0.8699150402267493	2.604121162622921	0.6319748908821524	1.7930570209064804	2.1964095389227554	3.0690270827074038	1.3760904109037342	2.276906629166821	1.8964741257891018	0.33196630836295477	1.1966349847964648	2.735823918834276	1.8969972945323654	2.027523842912704	2.78006411531144	2.640374912885127	2.251109835067602	2.913538619327833	3.144516510935801	3.13730311910668	3.2387036213791123	3.0332411372869315
Lyz2.01B.DTT210.S50	1.794400075700474	0.09713807689577844	1.52084366041901	1.1172757673800817	1.866848402680377	1.745235482430233	1.3101700110322483	1.9975864404866142	1.474141039150202	1.0665979070619738	0.723813294869528	0.397063930439639	0.6034226610398066	1.2014836735653898	0.8090904466919122	1.3993317989429581	0.5572047074824267	0.37789661589886014	0.22854374811603367	0.22749046446048066	0.624392385715746	1.4090130928859776	1.6882019886077608	0.9754205235215025	1.2920682938390406	0.6338374491759523	0.8923945460047814	1.0335863495166326	1.219400378163133	0.7698470292569164	1.021746303020766	0.0	1.641207571094509	2.0877373730132938	1.656835559866953	1.3372435372138336	1.893696943003029	0.34415241065940577	1.0308191285247927	1.3713760860337427	1.4927526947002714	1.7636504445838121	1.277278176381306	0.5701213567854516	1.5115408012309692	1.6301849530901675	1.5289808785037902	1.1184121361687598	0.798670115453969	1.0756949890978817	1.1982636389753931	1.337258595873384	0.5711767498150584	1.9806841071553418	1.6256836721151322	1.9986797184418705	1.3454610245189513	1.4689575207686856	0.5292166352557974	1.0349690665089548	1.0868230336931266	0.7092439457104621	1.3726211161325468	0.9558113870826227	0.9507697810301142	1.2691077430962694	0.12153220902109073	1.4128806143832702	1.4833385323002448	1.4546843900311832	1.5463644861247532	1.7118227537114814	0.9241436735349535	1.7629264451535864	0.706014883622987	1.6228817809900606	1.716781438823532	1.480914815476383	2.55465617167867	1.9889175052693782	1.3618142129169017	0.5300497638571009	0.5297458449873754	1.5875203586410007	2.2187790818607382	1.7006653430158183	1.8352625015551387	0.5669669391748853	1.1747255748472845	1.1670359918255282	1.7488287422970181	1.588601295644506	3.0788563547758296	0.5101160887068379	0.7395452718219919	1.8176450156259027	2.3096439075908424	0.45700890937281907	2.2900649351153257	2.3062201429690683	0.8266180480893774	2.8455397346672116	1.0447775983208671	0.7847469456521624	1.4608247715956335	0.6325604458052622	0.8744611762844499	1.1927948673551556	2.2430559855378025	2.12133950277411	1.0739958777605199	1.6587068358435635	0.6837693633368163	1.4131558829770932	1.230538869374514	2.0810769789296297	0.6243443430306687	1.2637091659895225	0.9383988331507831	0.7347136008734311	0.27817983710261013	1.7225772533892578	1.0301549117318642	1.3306682138921693	1.7593622753607572	1.6333697599128358	2.267376816844247	2.254114830537686	2.744467411461043	2.9591615358916674	3.0830128710402236	2.09232270624259
Vil1.08B.DTT96	2.4800141390930537	1.628575622837036	0.21948899806205757	0.6877982538411623	1.7460960418001628	2.258351740715739	0.5883149938142309	1.2581817721263606	2.3072318654498583	1.1064605506015035	1.6740401823591622	2.019520476491203	1.538906898406842	1.9863970756550475	1.1827187036595146	1.8673179793252093	2.153647143975108	1.3361143746521233	1.8117524716748137	1.6397985515137765	2.243512312018128	0.6749140120706766	1.9629095710622444	1.0835600323316483	2.1528162017951495	1.9568403115722584	2.08230807703796	1.5691963143141296	2.4990823598341474	1.573214651424626	1.6114992941485653	1.641207571094509	0.0	0.9046179361319077	0.5419099046588565	0.8570490660859071	0.4267265037802262	1.7061132547288884	1.6386647310821583	0.7208910695564789	1.4986632962496955	0.30575869754608087	1.6733867520657437	1.5524493278587477	2.445449595687792	1.733615451227154	0.9508273819079768	2.3994260141303285	1.4175344371321121	1.2850748848575817	2.3448678123739835	0.9630083852581858	2.020243547665778	0.7372836674571503	1.1821788224409655	1.206733160163619	0.5274828747213183	1.6198406292972962	1.4688316392994436	2.08028896538135	1.8032816898895996	2.251274337175283	0.4368838685104951	2.102074954849425	1.6180563801718943	2.851942392783564	1.5295991364102772	2.1648819958580527	2.3981179759405067	0.44116141205316123	2.0298340037806804	0.6680767970809959	1.141874261958045	1.5059155785549765	1.1760549716627042	1.185792216667335	0.08303827295082486	1.2027900065544017	3.2751592909987943	0.6014876078510564	1.857327772069849	1.6719596714083755	1.7603500237293224	0.13271698039331548	0.8236447811465767	1.407751965243277	2.792932909966271	2.070153762703044	0.5680647916254123	2.4990189227634034	3.23914203223672	2.4768851882105127	3.93345624378125	1.1348751525038445	1.2827750887877076	1.7401944470788153	3.2739083717344997	1.6428349985645447	2.9923153078532816	3.6725379916612098	0.849756317614994	4.1147530919589235	1.4726734129317636	1.6336342450737025	2.138802873415476	1.4264683526571809	0.796887868322497	0.8720954560701422	2.815541611257776	2.699611760867555	2.22340761846905	3.0491462223556187	1.1587171671263723	2.907885201159166	2.612762182167191	2.843360184684269	2.2076210865453203	2.3394995135197623	1.7521339926897042	1.673492764493434	1.8447615506104305	2.897414380612626	1.5333957811190384	2.9134007414864445	2.8098419313105527	2.575532000361472	3.655467135146096	3.786376032555412	4.303369298636644	4.2541509831542905	4.507297274077137	3.485913276158389
Vil1.010B.DTT119	2.6449109228889647	2.038592438678945	1.1118041069769076	1.0480836142464647	2.019314422904992	2.3766742883705607	1.4510996390357038	0.7784271807955632	2.4987248499644994	1.2465587608072592	2.0192776271919657	2.4342517049378434	1.7541517760932261	2.4518715047291075	1.3740185456105267	2.2539321960380514	2.6443096225749505	1.7143286459894564	2.1920893339826377	2.0478766947502893	2.693189383843782	0.7157449071380078	2.3578600652445143	1.1984069526965808	2.4094175282338908	2.4095436232189567	2.4063114198359457	1.8743658863329364	2.9440990663785134	1.800930591829554	1.778386765688924	2.0877373730132938	0.9046179361319077	0.0	1.267510848295473	1.723538447700353	0.5179691368014409	2.0182113041264826	1.8797453961772597	1.5826329077019152	1.7897331913375842	0.602992177399862	2.1147642207735218	1.7658439203481893	2.7049507260819956	1.6541487453308579	0.7852742058465181	2.7882220247296545	1.7565282848394659	1.6444919500534667	2.799454282416982	0.9225510553896895	2.361151482034787	0.3743174052324909	1.3810290449305322	0.8396321100517297	1.3748941922494808	1.6649541214411128	1.7036513232019217	2.3610105399455414	2.349161419920566	2.6280018944177743	1.3047340396627554	2.5364805368423617	2.082441370751094	3.344755348468563	1.995277079390293	2.6293582668890254	2.624846445729682	1.240877982175801	2.415544261923564	1.1651182844555417	1.4591935883569747	1.7546418751328632	1.5558561699342535	1.166611745288214	0.853965980383089	1.4432788699601762	3.45753524106984	0.5222675372139302	2.2722194728756713	2.0155847801877718	2.0883074809658138	0.9307339228005335	0.8979791248611314	1.6773635745383124	3.060082007788583	2.5971133699728823	1.0716794107442642	3.0418720808664474	3.69898909930273	2.7183126560635453	4.455878323522979	1.6130441959601787	1.5824654443069026	2.223939982193824	3.825855731738854	2.1534705049947553	3.5069666596072926	4.258247524452993	1.3349421248798954	4.71040621241678	1.998501422344754	2.179604521586731	2.6253616347621787	2.0090273276616393	1.2591794824096751	1.586740363846401	3.305236412713588	3.213876385040237	2.591908783417337	3.6197110961493033	1.5970619301102933	3.3910915514073414	3.1900227817909075	3.3257126071724303	2.701009406601942	2.857562138539658	2.3501329555223562	1.952955613059163	2.348106442747694	3.440175822267635	2.131193333154885	3.4170944116658335	3.366049368723509	3.088716496567	4.01476120961592	4.339782068748264	4.772764651990453	4.803405822135239	4.967049143796878	3.9842026035235723
Vil1.05B.DTT58	2.839789396301539	1.6486886949644501	0.5062605645586039	0.7879988987588232	1.3360487100002059	2.648861208106243	0.650129797327906	1.7463428401735774	2.6273485097503393	1.4542508649089783	1.9012331442941706	1.988262205697375	1.724648139933789	1.6662616349103736	1.4185362783221245	1.5138493735997818	2.12269410595624	1.4036315259614218	1.8613331629194574	1.727686662921476	2.191298081428078	0.9017752203808898	1.5466030243294735	1.2049857924711966	2.451184394516143	1.8009424903345341	2.2872606868829513	1.353211379044782	2.6499054874825836	1.827029121415137	1.9309879006246056	1.656835559866953	0.5419099046588565	1.267510848295473	0.0	0.885163483155468	0.8807057197299545	1.7199117178253653	1.4616283875342386	0.8199804435421502	1.159820602711202	0.7185615129333011	1.31909494423936	1.716600219450455	2.7376219024516892	2.1720134015322063	1.395159753557505	2.5722266160912364	1.2745323712325636	1.0528313218583032	2.0802850493094294	1.065239686170978	2.142167701640559	0.9643260423594127	0.8968158643484866	1.7196504676725468	0.7020799454389384	2.042980985207582	1.5471806355838567	2.3286995440822946	1.4803519194369856	2.3370210492603514	0.4797575813859009	1.873676117142393	1.346627710605713	2.823079823561357	1.5609833593632376	1.8113072447746017	2.6988319689758566	0.7763375553606455	1.6545449116718847	0.30152723401795717	1.041580845018025	1.128018809485058	1.4104122159927102	1.060407667614645	0.5835552592274517	0.9262783114597445	3.6384765945526722	0.8033578543431055	1.501332692799818	1.8489282788344898	1.9266031353706465	0.6436079276940242	1.326968004974138	1.034191591605474	3.0853640967414244	2.077722046054872	0.9137865515035867	2.2757544005255537	3.3037897874075344	2.783194687526954	3.5009312840931117	1.2016768281626184	1.5376511529958958	1.253605604892993	2.8862741942576813	1.5088161400705917	2.5573060583895253	3.4196588526687255	1.0361076246332583	3.806447552251225	1.1551591729979818	1.3920517138932107	1.7646939545658868	1.2451580158008395	0.9575578710475671	0.5540708215611053	2.3659044863259213	2.25342266735265	2.432999121376455	2.826740960147418	1.375269824688667	2.957089777470612	2.41436286208577	2.4329335164707206	2.1961414567230233	2.043924322525026	1.466922508071856	1.9098015286667265	1.828019982826481	2.5894650637427254	1.2083976021992884	2.854299962533608	2.468489318693456	2.221965748003102	3.8096931972119714	3.6906640578712153	4.304252491104935	4.332423416509848	4.595350587547295	3.2347557334716557
