metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Type	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Butyricicoccus	Mucosal	1.67931145429871	0.248438785879722	18	7	0.000262731661643727	0.0556991122684701
Sequencing_Run	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Butyricicoccus	2014_Sept	-1.66592248377103	0.281703104340244	18	7	0.000591223625843251	0.0626697043393846
