#OTU ID,TL1a_FP_230,TL1a_FP_128,TL1a_FP_86,TL1a_FP_266,TL1a_FP_158,TL1a_FP_284,TL1a_FP_194,TL1a_DTT_284,TL1a_DTT_158,TL1a_DTT_86,TL1a_DTT_230,TL1a_DTT_128,TL1a_DTT_194,TL1a_DTT_266,TL1A_FP_626,TL1A_DTT_626,TL1A_FP_674,TL1A_DTT_674,taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,73,0,12,33,0,146,2,1,0,0,0,0,11,43,13,3,0,0,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus,3,4,0,21,0,2,15,1,0,0,0,0,12,4,0,0,2,2,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,10350,23555,8638,7416,14727,3926,18157,1174,3265,3117,1920,6780,14657,7825,2477,692,1589,601,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,0,484,481,222,57,61,9,50,17,98,0,269,16,43,248,72,242,56,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__,26754,9343,25816,10727,1797,28718,27205,5785,484,13690,6179,7058,21637,6408,5210,5952,5509,5942,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum,39,56,198,118,171,531,106,91,53,199,11,47,135,363,0,0,99,38,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella,1092,817,17526,12608,7242,20290,6385,6547,1286,6458,275,1089,3672,2069,327,163,1074,175,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,0,24,0,0,22,0,1,0,25,6,0,0,0,785,48,29,14,4,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001,345,0,197,0,0,0,0,0,0,193,48,0,10,17,30,44,7,6,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,6225,899,3523,3833,455,191,142,252,100,926,786,556,441,355,563,299,374,98,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Millionella,2,0,187,0,0,0,0,0,0,106,16,0,0,0,17,15,46,22,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group,3047,1977,0,11171,1598,1176,1988,22,245,0,284,1005,1234,723,0,0,0,0,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,6,10,160,204,6,15,23,24,4,66,3,0,76,400,109,62,102,23,
