#OTU ID,TL1a_FP_162,TL1a_FP_234,TL1a_FP_198,TL1a_FP_132,TL1a_FP_90,TL1a_FP_288,TL1a_DTT_90_Repeat,TL1a_DTT_198_Repeat,TL1a_FP_270,TL1a_DTT_270_Repeat,TL1a_DTT_234,TL1A_FP_678,TL1A_FP_630,TL1A_DTT_630,taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,0,46,25,6,0,698,0,0,21,0,1,0,15,0,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus,0,7,23,0,0,76,0,0,5,56,6,0,0,0,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,135084,809,27206,34761,5195,5592,571,1901,65808,1442,552,183,3087,8790,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,386,0,2,302,13,196,9,103,0,41,0,3,122,66,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__,236,84243,23767,7412,1763,52865,2527,21011,7486,27165,30937,1251,4011,2021,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum,23,84,50,541,107,144,97,134,19,68,12,6,17,5,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella,49,21,34,10671,851,1791,425,0,84,272,3,0,81,0,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,18771,0,2,32,842,0,43,0,0,7,0,24,535,1925,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001,0,0,0,0,6,26,48,34,0,0,1,0,22,6,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,2146,96,140,1428,184,1587,134,0,16,193,122,16,462,398,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Millionella,0,6,1,0,8,0,24,0,0,0,1,8,8,16,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group,8,27,51,5694,35,5264,0,376,132,2024,31,48,3,47,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,4084,12,1112,19,113,208,7,0,0,4,0,3093,415,947,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus,0,5,1,9,369,0,18,0,11,0,1,0,0,16,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,11,5220,22546,464,4907,25297,21,665,1508,9699,2199,82,57,10,
