OTU ID	Distal_Colon	Jejunum
p__Bacteria_unclassified	498037	308488
p__Bacteroidetes	7990794	4550094
p__Candidatus_Kryptonia	0	108
p__Candidatus_Melainabacteria	7620	3183
p__Candidatus_Saccharibacteria	50364	48141
p__Cyanobacteria	0	193
p__Deferribacteres	28077	15365
p__Firmicutes	7782976	9258754
p__Proteobacteria	515247	756279
p__Tenericutes	18402	21835
p__Verrucomicrobia	276838	81593
